year,bevoegdgezag,bestuur_key,bevoegd_gezagnaam,postcode_bevoegd_gezag,eenpitter,aantal_leerlingen,categorie_bestuuromvang,aantal_gewichtleerlingen,gemiddeld_leerlinggewicht,aandeel_apcg_leerlingen,aandeel_lwoo_leerlingen,aantal_voltijdleerlingen,aantal_deeltijdleerlingen,aantal_leerlingen_vbo_groen,aantal_bol_leerlingen,aantal_bol_deeltijdleerlingen,aantal_bbl_leerlingen,aandeel_leerlingen_randstad,omvang_formatie_totaal,omvang_formatie_manager,omvang_formatie_op,omvang_formatie_lio,omvang_formatie_oop_obp,omvang_formatie_onbekend,leerling_leraar_ratio,gewogen_deelnemer_leraar_ratio,omvang_formatie_op_la,omvang_formatie_op_lb,omvang_formatie_op_lc,omvang_formatie_op_ld,omvang_formatie_op_le,omvang_formatie_op_overig,aandeel_formatie_op_la,aandeel_formatie_op_lb,aandeel_formatie_op_lc,aandeel_formatie_op_ld,aandeel_formatie_op_le,aandeel_formatie_op_overig,streefpercentage_formatie_op_la,streefpercentage_formatie_op_lb,streefpercentage_formatie_op_lc,streefpercentage_formatie_op_ld,streefpercentage_formatie_op_le,streefpercentage_formatie_op_ove,omvang_formatie_op_brutsal,loonsom_op_brutsal,gemiddelde_loonsom_op_brutsal,solvabiliteiti,solvabiliteitii,rentabiliteit,liquiditeitcurrentratio,liquiditeitquickratio,weerstandsvermogenexclusiefmater,weerstandsvermogen,personeelslastenrijksbijdragen,personeelslastentotaalbatenplusf,personeelslastentotaallastenplus,voorzieningentotaalbatenplusfina,rijksbijdragentotaalbatenplusfin,overigeoverheidsbijdragenensubsi,huisvestingsratio,kapitalisatiefactor,algemenereservetotaalbatenplusfi,investeringeninventarisenapparat,nettowerkkapitaal,aantalinstellingen,variatieinlb
2015,63091,63091-2015,Ver. v. Prot. Chr. Basisond. te Notter-Zuna,7467,1,109,1,113.2,1,0,0,0,0,0,0,0,0,,8,1,6.0999999,0,.89999998,0,17.9,,3.5,2.5,0,0,0,0,58.299999,41.700001,0,0,0,0,,,,,,,6.0799999,18004.529,2962.54,.89,.9,.1,8.609999999999999,8.609999999999999,.72,.85,.77999997,.76999998,.86000001,.0099999998,.99000001,0,.02,.95,.5600000000000001,.05,.72,1,0
2016,63091,63091-2016,Ver. v. Prot. Chr. Basisond. te Notter-Zuna,7467,1,111,1,115.2,1,0,0,0,0,0,0,0,0,,7.5,1,4.6999998,0,1.8,0,23.700001,,2.5,2.2,0,0,0,0,52.5,47.5,0,0,0,0,,,,,,,4.6799998,15100.5,3229.0901,.91,.91,.09,10.42,10.42,.8100000000000001,.9,.76999998,.75,.81999999,0,.98000002,0,.06,.99,.6,0,.79,1,0
2017,63091,63091-2017,Ver. v. Prot. Chr. Basisond. te Notter-Zuna,7467,1,107,1,112.7,1.1,0,0,0,0,0,0,0,0,,7.0999999,1,5.1999998,0,1,0,20.700001,,2.9000001,2.2,0,0,0,0,56.599998,43.400002,0,0,0,0,,,,,,,5.1700001,16631.5,3219.98,,,,,,,,,,,,,,,,,,,1,0
2012,64169,64169-2012,Katholieke Stichting voor Onderwijs te Oude Tonge,3255,1,162,1,166.2,1,0,0,0,0,0,0,0,0,,10.6,2,7.9000001,0,.69999999,0,20.6,,7.9000001,0,0,0,0,0,100,0,0,0,0,0,,,,,,,3.24,8716.5303,2686.72,.79,.9,.02,8.560000000000001,8.560000000000001,.61,.75,.81,.80000001,.81,.1,1,0,.07,.94,.58,.03,.71,1,0
2013,64169,64169-2013,Katholieke Stichting voor Onderwijs te Oude Tonge,3255,1,166,1,171.10001,1,0,0,0,0,0,0,0,0,,9.6999998,2,7.6999998,0,0,0,21.4,,7.6999998,0,0,0,0,0,100,0,0,0,0,0,,,,,,,7.75,23839.131,3076.8899,.78,.87,.02,6.42,6.42,.62,.78,.81,.80000001,.81,.090000004,.99000001,0,.08,1,.65,.03,.7,1,0
2014,64169,64169-2014,Katholieke Stichting voor Onderwijs te Oude Tonge,3255,1,169,1,174.10001,1,0,0,0,0,0,0,0,0,,9.6000004,2,7.5999999,0,0,0,22.4,,5.0999999,2.5,0,0,0,0,67.099998,32.900002,0,0,0,0,58,40,2,0,0,0,7.5599999,23807.449,3148.76,.8,.89,0,7.86,7.86,.65,.79,.81999999,.81,.80000001,.090000004,.98000002,.01,.07,.99,.7,.02,.73,1,0
2015,64169,64169-2015,Katholieke Stichting voor Onderwijs te Oude Tonge,3255,1,168,1,172.2,1,0,0,0,0,0,0,0,0,,9.5,2,7.3000002,0,.2,0,23.1,,5,2.2,0,0,0,0,69.300003,30.700001,0,0,0,0,,,,,,,7.2800002,23474.73,3226.1499,.76,.9,.01,8.380000000000001,8.380000000000001,.61,.73,.83999997,.79000002,.80000001,.14,.94,0,.1,.96,.67,.02,.71,1,0
2016,64169,64169-2016,Katholieke Stichting voor Onderwijs te Oude Tonge,3255,1,160,1,163,1,0,0,0,0,0,0,0,0,,9.3999996,1.8,7.4000001,0,.2,0,21.6,,5.3000002,2.0999999,0,0,0,0,72.300003,27.700001,0,0,0,0,,,,,,,7.4000001,24830.381,3356.73,.77,.9300000000000001,.03,11.52,11.52,.66,.8,.79000002,.77999997,.81,.16,.99000001,0,.09,1.04,.77,.02,.8,1,0
2017,64169,64169-2017,Katholieke Stichting voor Onderwijs te Oude Tonge,3255,1,168,1,173.10001,1,0,0,0,0,0,0,0,0,,10,1,8.8000002,0,.2,0,19,,6.4000001,2.0999999,.40000001,0,0,0,72.300003,23.200001,4.5,0,0,0,,,,,,,8.8299999,29420.801,3330.5901,,,,,,,,,,,,,,,,,,,1,0
2012,65287,65287-2012,Dr. Schaepmanstichting,7551,0,4027,3,4222.6001,1,0,0,0,0,0,0,0,0,,243.8,19.299999,204.2,0,20.299999,0,19.700001,,161.89999,42.099998,.2,0,0,0,79.300003,20.6,.1,0,0,0,,,,,,,204.17999,634839.44,3109.27,.65,.69,0,2.03,2.03,.09,.21,.89999998,.86000001,.86000001,.0099999998,.94999999,.01,.06,.31,.21,.01,.1,11,9.4353399
2013,65287,65287-2013,Dr. Schaepmanstichting,7551,0,4001,3,4205,1.1,0,0,0,0,0,0,0,0,,242.89999,17.6,202.89999,0,22.4,0,19.700001,,150.2,52.400002,.2,0,0,0,74,25.799999,.1,0,0,0,,,,,,,202.89,637745.19,3143.25,.72,.75,.04,2.67,2.67,.14,.25,.87,.81,.85000002,.0099999998,.93000001,.01,.06,.34,.25,.02,.14,11,8.5636082
2014,65287,65287-2014,Dr. Schaepmanstichting,7551,0,4016,3,4219.7002,1.1,0,0,0,0,0,0,0,0,,253.39999,16.799999,212.10001,0,24.6,0,18.9,,153.8,57.799999,.5,0,0,0,72.5,27.299999,.2,0,0,0,58,40,2,0,0,0,212.07001,675446.44,3185.03,.66,.7,-.03,2.08,2.08,.09,.21,.92000002,.87,.83999997,.0099999998,.94999999,.01,.06,.32,.17,.02,.1,11,9.4812737
2015,65287,65287-2015,Dr. Schaepmanstichting,7551,0,4042,3,4229.2002,1,0,0,0,0,0,0,0,0,,253,22.799999,206.2,0,24,0,19.6,,153.39999,52.799999,0,0,0,0,74.400002,25.6,0,0,0,0,,,,,,,206.19,665325.69,3226.71,.62,.66,-.03,1.76,1.76,.06,.17,.88999999,.86000001,.82999998,.0099999998,.97000003,.01,.06,.28,.13,.01,.07,11,6.945611
2016,65287,65287-2016,Dr. Schaepmanstichting,7551,0,3967,3,4171.8999,1.1,0,0,0,0,0,0,0,0,,249.10001,21.700001,203.3,0,24.1,0,19.5,,145,57.299999,0,0,0,1,71.300003,28.200001,0,0,0,.5,,,,,,,203.32001,687226.31,3379.95,.59,.64,0,1.63,1.63,.05,.16,.86000001,.82999998,.82999998,.0099999998,.95999998,.02,.07,.27,.12,.02,.06,11,6.8683896
2017,65287,65287-2017,Dr. Schaepmanstichting,7551,0,3950,3,4150.1001,1.1,0,0,0,0,0,0,0,0,,252.10001,19.799999,208.60001,0,23.700001,0,18.9,,146.89999,60.5,.2,0,0,1,70.400002,29,.1,0,0,.5,,,,,,,208.60001,700787.44,3359.53,,,,,,,,,,,,,,,,,,,11,5.6231394
2012,65430,65430-2012,Stichting Kath. Onderw. Soest-Soesterb.,3762,0,1418,2,1491.5,1.1,0,0,0,0,0,0,0,0,,84,12.5,62.799999,0,8.8000002,0,22.6,,56.599998,6.1999998,0,0,0,0,90.099998,9.8999996,0,0,0,0,,,,,,,62.75,187580.03,2989.1299,.71,.86,.03,4.87,4.87,.24,.41,.86000001,.81,.82999998,.090000004,.94,.01,.07,.49,.38,.01,.32,6,1.0405127
2013,65430,65430-2013,Stichting Kath. Onderw. Soest-Soesterb.,3762,0,1438,2,1508.8,1,0,0,0,0,0,0,0,0,,83.199997,11.5,63.200001,0,8.3999996,0,22.700001,,56.900002,6.3000002,0,0,0,0,90.099998,9.8999996,0,0,0,0,,,,,,,63.209999,188881.05,2988.0601,.67,.8100000000000001,.08,3.98,3.98,.31,.47,.80000001,.75,.81999999,.1,.94,0,.07,.62,.44,.02,.39,6,1.0949886
2014,65430,65430-2014,Stichting Kath. Onderw. Soest-Soesterb.,3762,0,1390,2,1459.9,1.1,0,0,0,0,0,0,0,0,,85.800003,9.8000002,66.5,0,9.5,0,20.9,,58.299999,8.1999998,0,0,0,0,87.699997,12.3,0,0,0,0,58,40,2,0,0,0,66.5,203450.27,3059.23,.73,.85,.01,5.01,5.01,.32,.48,.85000002,.80000001,.80000001,.079999998,.94,0,.09,.58,.46,.02,.38,6,.87578535
2015,65430,65430-2015,Stichting Kath. Onderw. Soest-Soesterb.,3762,0,1368,2,1432.2,1,0,0,0,0,0,0,0,0,,83.099998,9.3999996,63.700001,0,10,0,21.5,,55.099998,8.6000004,0,0,0,0,86.5,13.5,0,0,0,0,,,,,,,63.700001,198442.41,3115.0701,.71,.86,-.01,5.02,5.02,.29,.47,.85000002,.82999998,.81999999,.090000004,.97000003,0,.07,.59,.45,.02,.38,6,.84241718
2016,65430,65430-2016,Stichting Kath. Onderw. Soest-Soesterb.,3762,0,1312,2,1382.8,1.1,0,0,0,0,0,0,0,0,,82.599998,10.1,62.599998,0,10,0,21,,52.299999,10.2,0,0,0,0,83.599998,16.4,0,0,0,0,,,,,,,62.580002,203768.17,3256.1201,.71,.87,0,5.53,5.53,.3,.46,.83999997,.81,.81,.1,.95999998,0,.08,.58,.44,.01,.39,6,.79099095
2017,65430,65430-2017,Stichting Kath. Onderw. Soest-Soesterb.,3762,0,1278,2,1345.8,1.1,0,0,0,0,0,0,0,0,,80.199997,10.3,59.799999,0,10.1,0,21.4,,49.299999,10.6,0,0,0,0,82.300003,17.700001,0,0,0,0,,,,,,,59.830002,195359.94,3265.02,,,,,,,,,,,,,,,,,,,6,.5391351
2012,65768,65768-2012,Stichting Katholiek Onderwijs Achterveld,3791,1,199,1,204.7,1,0,0,0,0,0,0,0,0,,12.2,1,10.5,0,.69999999,0,19,,8.1000004,2.4000001,0,0,0,0,77.099998,22.9,0,0,0,0,,,,,,,10.49,33048.281,3150.1299,.58,.8,-.01,3.05,3.05,.2,.36,.88999999,.86000001,.83999997,.14,.95999998,0,.05,.63,.24,.04,.26,1,0
2013,65768,65768-2013,Stichting Katholiek Onderwijs Achterveld,3791,1,182,1,189.2,1,0,0,0,0,0,0,0,0,,11.2,1,9.5,0,.69999999,0,19.200001,,7.0999999,2.4000001,0,0,0,0,74.699997,25.299999,0,0,0,0,,,,,,,9.46,30622.6,3235.8,.59,.77,.03,2.87,2.87,.24,.38,.86000001,.81999999,.83999997,.11,.95999998,0,.05,.63,.26,.01,.27,1,0
2014,65768,65768-2014,Stichting Katholiek Onderwijs Achterveld,3791,1,170,1,176.3,1,0,0,0,0,0,0,0,0,,10.5,1,8.8000002,0,.69999999,0,19.4,,6.1999998,2.5999999,0,0,0,0,70.900002,29.1,0,0,0,0,58,40,2,0,0,0,8.7700005,29136.5,3322.8201,.65,.84,.04,4.18,4.18,.3,.42,.83999997,.81,.83999997,.12,.97000003,0,.05,.65,.31,0,.33,1,0
2015,65768,65768-2015,Stichting Katholiek Onderwijs Achterveld,3791,1,162,1,168.3,1,0,0,0,0,0,0,0,0,,10.1,1,8.3000002,0,.69999999,0,19.5,,6,2.3,0,0,0,0,72.400002,27.6,0,0,0,0,,,,,,,8.3000002,27213.67,3277.3301,.66,.89,.01,6.37,6.37,.33,.43,.81999999,.80000001,.81,.15000001,.97000003,0,.08,.66,.33,.01,.39,1,0
2016,65768,65768-2016,Stichting Katholiek Onderwijs Achterveld,3791,1,148,1,154.60001,1,0,0,0,0,0,0,0,0,,9.6999998,1,7.9000001,0,.69999999,0,18.700001,,5.8000002,2.0999999,0,0,0,0,73.5,26.5,0,0,0,0,,,,,,,7.9299998,26977.301,3403.3,.7,.88,.02,5.5,5.5,.34,.47,.83999997,.81,.81999999,.12,.95999998,0,.05,.6800000000000001,.36,.04,.37,1,0
2017,65768,65768-2017,Stichting Katholiek Onderwijs Achterveld,3791,1,144,1,150,1,0,0,0,0,0,0,0,0,,8.8999996,1,7.0999999,0,.69999999,0,20.200001,,5,2.0999999,0,0,0,0,70.199997,29.799999,0,0,0,0,,,,,,,7.1199999,24583.721,3450.4399,,,,,,,,,,,,,,,,,,,1,0
2012,68329,68329-2012,Stichting Katholiek Onderwijs Wassenaar,2241,0,664,2,693.40002,1,0,0,0,0,0,0,0,0,,40.299999,4.6999998,31.200001,0,4.4000001,0,21.299999,,24.6,6.5999999,0,0,0,0,78.900002,21.1,0,0,0,0,,,,,,,31.24,95073.898,3043.1101,.6,.82,-.01,2.86,2.86,.2,.35,.88999999,.83999997,.81999999,.13,.94,.02,.07,.58,.25,.02,.19,3,1.0692676
2013,68329,68329-2013,Stichting Katholiek Onderwijs Wassenaar,2241,0,631,2,652.59998,1,0,0,0,0,0,0,0,0,,39.5,4.6999998,31.1,0,3.7,0,20.299999,,24.6,6.5,0,0,0,0,79,21,0,0,0,0,,,,,,,31.08,95202.531,3062.73,.6,.83,.04,4.5,4.5,.25,.37,.85000002,.79000002,.81,.14,.93000001,.02,.07,.61,.28,0,.36,3,1.0440307
2014,68329,68329-2014,Stichting Katholiek Onderwijs Wassenaar,2241,0,642,2,662.70001,1,0,0,0,0,0,0,0,0,,38.799999,4.6999998,30.200001,0,4,0,21.299999,,24.6,5.5999999,0,0,0,0,81.300003,18.700001,0,0,0,0,58,40,2,0,0,0,30.200001,94198.453,3118.79,.61,.84,.01,4.94,4.94,.27,.39,.87,.80000001,.81,.15000001,.92000002,.02,.07,.63,.3,0,.39,3,.69999999
2015,68329,68329-2015,Stichting Katholiek Onderwijs Wassenaar,2241,0,655,2,672.40002,1,0,0,0,0,0,0,0,0,,38.900002,4.5999999,30.4,0,3.8,0,21.5,,24.6,5.9000001,0,0,0,0,80.800003,19.200001,0,0,0,0,,,,,,,30.440001,97135.141,3191,.57,.86,-.01,5.52,5.52,.25,.36,.83999997,.77999997,.76999998,.19,.93000001,.02,.1,.64,.27,0,.39,3,.7023769
2016,68329,68329-2016,Stichting Katholiek Onderwijs Wassenaar,2241,0,681,2,701.40002,1,0,0,0,0,0,0,0,0,,41.400002,4.5999999,33,0,3.8,0,20.6,,24.700001,8.3000002,0,0,0,0,74.900002,25.1,0,0,0,0,,,,,,,33,106712.26,3233.74,.5600000000000001,.85,.03,5.19,5.19,.27,.37,.83999997,.76999998,.80000001,.19,.92000002,.04,.07,.66,.27,0,.42,3,.92376041
2017,68329,68329-2017,Stichting Katholiek Onderwijs Wassenaar,2241,0,663,2,683.70001,1,0,0,0,0,0,0,0,0,,37.799999,3.5999999,31.299999,0,3,0,21.200001,,25.299999,6,0,0,0,0,80.800003,19.200001,0,0,0,0,,,,,,,31.26,98879.172,3163.49,,,,,,,,,,,,,,,,,,,3,.72111028
2012,68836,68836-2012,Stichting Katholiek Onderwijs Twenterand,7622,0,2946,3,3029.7,1,0,0,0,0,0,0,0,0,,177.5,21.200001,139.89999,0,16.4,0,21.1,,122.5,17.4,0,0,0,0,87.599998,12.4,0,0,0,0,,,,,,,139.92,429465.56,3069.26,.73,.75,.03,2.54,2.54,.18,.34,.86000001,.82999998,.85000002,.0099999998,.97000003,.01,.05,.43,.14,.01,.18,13,.74110103
2013,68836,68836-2013,Stichting Katholiek Onderwijs Twenterand,7622,0,2911,3,2991.1001,1,0,0,0,0,0,0,0,0,,179.3,21.200001,140.7,0,17.4,0,20.700001,,121.2,19.5,0,0,0,0,86.199997,13.8,0,0,0,0,,,,,,,140.71001,432310.84,3072.3701,.79,.8100000000000001,.06,3.62,3.62,.24,.38,.81999999,.80000001,.83999997,.0099999998,.97000003,.01,.06,.45,.13,.01,.24,13,.66390455
2014,68836,68836-2014,Stichting Katholiek Onderwijs Twenterand,7622,0,2857,3,2931.1001,1,0,0,0,0,0,0,0,0,,177.39999,20.299999,138,0,19.1,0,20.700001,,117.5,20.5,0,0,0,0,85.199997,14.8,0,0,0,0,58,40,2,0,0,0,137.99001,434180.63,3146.3799,.8,.8100000000000001,0,3.79,3.79,.25,.39,.88,.85000002,.83999997,.0099999998,.97000003,.01,.05,.46,.14,.01,.25,13,.6033029
2015,68836,68836-2015,Stichting Katholiek Onderwijs Twenterand,7622,0,2802,3,2869.5,1,0,0,0,0,0,0,0,0,,184.10001,17.700001,147.10001,0,19.4,0,19.1,,122.6,24.5,0,0,0,0,83.400002,16.6,0,0,0,0,,,,,,,147.06,466876.38,3174.74,.73,.82,.01,4.06,4.06,.23,.36,.86000001,.83999997,.83999997,.039999999,.98000002,.01,.06,.46,.12,.01,.27,13,.79598349
2016,68836,68836-2016,Stichting Katholiek Onderwijs Twenterand,7622,0,2748,3,2802.6001,1,0,0,0,0,0,0,0,0,,195.10001,17.700001,155.89999,0,21.5,0,17.6,,130.5,25.4,0,0,0,0,83.699997,16.299999,0,0,0,0,,,,,,,155.86,507637.34,3256.99,.69,.8,-.01,3.81,3.81,.23,.35,.87,.83999997,.83999997,.059999999,.97000003,0,.07,.47,.23,.01,.28,13,.8903327
2017,68836,68836-2017,Stichting Katholiek Onderwijs Twenterand,7622,0,2725,3,2774.5,1,0,0,0,0,0,0,0,0,,180.2,17.799999,143,0,19.299999,0,19,,116.5,26.6,0,0,0,0,81.400002,18.6,0,0,0,0,,,,,,,143.05,469486.94,3282,,,,,,,,,,,,,,,,,,,13,1.1034909
2012,69447,69447-2012,"Het Sticht, Sticht. Katholiek/Algemeen Bijz. Primair Onderw.",3706,0,2221,2,2367.1001,1.1,0,0,0,0,0,0,0,0,,140,10.8,113.7,0,15.4,0,19.5,,95.400002,18.200001,0,0,0,0,84,16,0,0,0,0,,,,,,,113.69,352448.78,3100.1201,.4,.55,.02,1.29,1.29,-.01,.11,.86000001,.80000001,.81999999,.039999999,.94,.01,.08,.24,.1,0,.03,9,1.0583005
2013,69447,69447-2013,"Het Sticht, Sticht. Katholiek/Algemeen Bijz. Primair Onderw.",3706,0,2187,2,2307.6001,1.1,0,0,0,0,0,0,0,0,,141.8,11.3,115.9,0,14.6,0,18.9,,95.699997,20.200001,0,0,0,0,82.599998,17.4,0,0,0,0,,,,,,,115.87,359499.25,3102.53,.53,.67,.07,2.14,2.14,.08,.18,.81999999,.77999997,.82999998,.050000001,.94,.01,.07,.32,.17,.01,.12,9,1.5083103
2014,69447,69447-2014,"Het Sticht, Sticht. Katholiek/Algemeen Bijz. Primair Onderw.",3706,0,2155,2,2276.8,1.1,0,0,0,0,0,0,0,0,,134.10001,8.3999996,113.5,0,12.1,0,19,,91.900002,21.700001,0,0,0,0,80.900002,19.1,0,0,0,0,58,40,2,0,0,0,113.54,356848.66,3142.8999,.51,.67,-.01,1.97,1.97,.06,.17,.87,.82999998,.81,.050000001,.94999999,.01,.1,.32,.17,.02,.11,9,1.7226434
2015,69447,69447-2015,"Het Sticht, Sticht. Katholiek/Algemeen Bijz. Primair Onderw.",3706,0,2160,2,2288.3999,1.1,0,0,0,0,0,0,0,0,,131.10001,9.3999996,109.3,0,12.4,0,19.799999,,86.099998,23.200001,0,0,0,0,78.800003,21.200001,0,0,0,0,,,,,,,109.3,349058.13,3193.46,.58,.6800000000000001,.03,2.03,2.03,.08,.2,.83999997,.81,.82999998,.029999999,.97000003,.02,.08,.32,.19,.02,.11,9,1.6307803
2016,69447,69447-2016,"Het Sticht, Sticht. Katholiek/Algemeen Bijz. Primair Onderw.",3706,0,2148,2,2283.6001,1.1,0,0,0,0,0,0,0,0,,135.10001,9.3000002,111.8,0,14,0,19.200001,,89,22.799999,0,0,0,0,79.599998,20.4,0,0,0,0,,,,,,,111.8,367993.84,3291.5801,.58,.7,-.02,1.78,1.78,.04,.17,.82999998,.81,.79000002,.039999999,.97000003,.01,.12,.29,.17,.03,.07,9,1.7949775
2017,69447,69447-2017,"Het Sticht, Sticht. Katholiek/Algemeen Bijz. Primair Onderw.",3706,0,2112,2,2241,1.1,0,0,0,0,0,0,0,0,,132.5,8.8999996,108,0,15.6,0,19.6,,82.300003,25.700001,0,0,0,0,76.199997,23.799999,0,0,0,0,,,,,,,108.02,356165.81,3297.1699,,,,,,,,,,,,,,,,,,,9,2.1195519
2012,69539,69539-2012,Stg. Protestants Christelijk Onderwijs Etten-Leur,4876,0,446,1,484.10001,1.1,0,0,0,0,0,0,0,0,,29.200001,2.5,22.200001,0,4.5,0,20.1,,20,2.2,0,0,0,0,90.199997,9.8000002,0,0,0,0,,,,,,,13.66,38920.82,2849.4399,.69,.71,.03,2.58,2.58,.27,.34,.83999997,.77999997,.80000001,.0099999998,.92000002,.01,.04,.49,.14,0,.22,2,.42426407
2013,69539,69539-2013,Stg. Protestants Christelijk Onderwijs Etten-Leur,4876,0,414,1,446.39999,1.1,0,0,0,0,0,0,0,0,,28.6,2.7,22.299999,0,3.7,0,18.6,,18.200001,4,0,0,0,0,81.900002,18.1,0,0,0,0,,,,,,,22.26,67630.469,3037.78,.72,.75,.06,3.48,3.48,.35,.39,.85000002,.77999997,.81999999,.02,.92000002,.01,.04,.54,.14,0,.33,2,.28284273
2014,69539,69539-2014,Stg. Protestants Christelijk Onderwijs Etten-Leur,4876,0,400,1,430.89999,1.1,0,0,0,0,0,0,0,0,,28,2.5,22.6,0,2.8,0,17.700001,,18.6,4,0,0,0,0,82.199997,17.799999,0,0,0,0,58,40,2,0,0,0,22.629999,69931.43,3090.05,.71,.73,-.03,3.17,3.17,.32,.38,.88,.81,.77999997,.0099999998,.92000002,.01,.04,.53,.12,.02,.31,2,.28284273
2015,69539,69539-2015,Stg. Protestants Christelijk Onderwijs Etten-Leur,4876,0,378,1,402,1.1,0,0,0,0,0,0,0,0,,26,2.8,20.700001,0,2.4000001,0,18.200001,,17.200001,3.5,0,0,0,0,83.199997,16.799999,0,0,0,0,,,,,,,20.73,65335.262,3151.5601,.74,.78,.01,4.05,4.05,.35,.37,.85000002,.75999999,.76999998,.02,.88999999,0,.05,.5,.12,0,.33,2,.070710681
2016,69539,69539-2016,Stg. Protestants Christelijk Onderwijs Etten-Leur,4876,0,395,1,418.39999,1.1,0,0,0,0,0,0,0,0,,26.200001,2.5,20.9,0,2.8,0,18.9,,16.1,4.8000002,0,0,0,0,77.099998,22.9,0,0,0,0,,,,,,,20.9,69137.594,3307.3899,.6800000000000001,.76,-.11,3.5,3.5,.24,.29,.91000003,.85000002,.76999998,.029999999,.93000001,.01,.08,.43,.06,.01,.25,2,.21213204
2017,69539,69539-2017,Stg. Protestants Christelijk Onderwijs Etten-Leur,4876,0,361,1,391,1.1,0,0,0,0,0,0,0,0,,28,2.7,20.799999,0,4.5,0,17.299999,,14.5,6.3000002,0,0,0,0,69.800003,30.200001,0,0,0,0,,,,,,,20.84,69138.578,3317.6101,,,,,,,,,,,,,,,,,,,2,.35355338
2012,69643,69643-2012,Vereniging voor Reformatorisch Onderwijs,3351,1,173,1,179.60001,1,0,0,0,0,0,0,0,0,,9.3999996,1.2,7.5,0,.69999999,0,23,,5.9000001,1.6,0,0,0,0,78.699997,21.299999,0,0,0,0,,,,,,,7.52,21759.73,2892.54,.62,.77,-.01,3.08,3.08,.14,.25,.85000002,.80000001,.79000002,.059999999,.93000001,0,.06,.41,.2,.01,.2,1,0
2013,69643,69643-2013,Vereniging voor Reformatorisch Onderwijs,3351,1,177,1,183,1,0,0,0,0,0,0,0,0,,9.6999998,1.2,7.8000002,0,.80000001,0,22.799999,,5.1999998,2.5,0,0,0,0,67.400002,32.599998,0,0,0,0,,,,,,,7.7600002,22643.859,2918.0601,.58,.75,.05,3.24,3.24,.2,.28,.76999998,.70999998,.75,.079999998,.93000001,0,.09,.48,.22,0,.27,1,0
2014,69643,69643-2014,Vereniging voor Reformatorisch Onderwijs,3351,1,160,1,164.8,1,0,0,0,0,0,0,0,0,,9.8000002,1.2,7.6999998,0,.89999998,0,20.799999,,5.1999998,2.5,0,0,0,0,67.099998,32.900002,0,0,0,0,58,40,2,0,0,0,7.6999998,22937.869,2979.95,.63,.82,.05,4.11,4.11,.24,.32,.80000001,.73000002,.76999998,.090000004,.91000003,0,.07,.51,.27,.01,.29,1,0
2015,69643,69643-2015,Vereniging voor Reformatorisch Onderwijs,3351,1,169,1,171.7,1,0,0,0,0,0,0,0,0,,9.6999998,1.2,7.9000001,0,.60000002,0,21.4,,5.9000001,2,0,0,0,0,74.699997,25.299999,0,0,0,0,,,,,,,7.9099998,23882.551,3018.8701,.59,.6800000000000001,.02,2.4,2.4,.23,.33,.76999998,.73000002,.74000001,.050000001,.94,0,.11,.54,.28,.02,.25,1,0
2016,69643,69643-2016,Vereniging voor Reformatorisch Onderwijs,3351,1,171,1,173.7,1,0,0,0,0,0,0,0,0,,9.8999996,1.2,7.6999998,0,1,0,22.1,,5.8000002,1.9,0,0,0,0,75.099998,24.9,0,0,0,0,,,,,,,7.73,24689.471,3193.5701,.75,.83,.05,4.03,4.03,.25,.37,.75,.70999998,.75,.039999999,.94,.01,.09,.48,.32,.02,.26,1,0
2017,69643,69643-2017,Vereniging voor Reformatorisch Onderwijs,3351,1,176,1,176.89999,1,0,0,0,0,0,0,0,0,,10.7,1.2,8.8999996,0,.60000002,0,19.799999,,7,1.9,0,0,0,0,78.300003,21.700001,0,0,0,0,,,,,,,8.8800001,27958.15,3149.1499,,,,,,,,,,,,,,,,,,,1,0
2012,69669,69669-2012,Vereniging voor Christ. Onderw. Groningen,9735,0,3021,3,3183.6001,1.1,0,0,0,0,0,0,0,0,,186.89999,21.200001,150.89999,0,14.8,0,20,,129.3,19.799999,1.7,0,0,0,85.699997,13.1,1.1,0,0,0,,,,,,,147.38,443449.59,3008.8899,.78,.8100000000000001,.13,3.46,3.46,.25,.35,.94,.75,.86000001,.0099999998,.79000002,.11,.06,.4,.02,.02,.21,10,1.1573917
2013,69669,69669-2013,Vereniging voor Christ. Onderw. Groningen,9735,0,3159,3,3331.5,1.1,0,0,0,0,0,0,0,0,,191.10001,21.5,155,0,14.5,0,20.4,,112.4,40.900002,1.7,0,0,0,72.5,26.4,1.1,0,0,0,,,,,,,155.03999,468145.84,3019.5901,.78,.8,.05,3.57,3.57,.3,.41,.87,.77999997,.81999999,.0099999998,.88999999,.02,.06,.48,.06,.01,.28,10,1.1527745
2014,69669,69669-2014,Vereniging voor Christ. Onderw. Groningen,9735,0,3235,3,3393.1001,1,0,0,0,0,0,0,0,0,,197.39999,20,163,0,14.4,0,19.9,,110.7,51.5,.69999999,0,0,0,67.900002,31.6,.40000001,0,0,0,58,40,2,0,0,0,162.95,495590.78,3041.3501,.72,.74,-.08,2.55,2.55,.21,.34,.92000002,.81999999,.75999999,.0099999998,.88999999,.02,.13,.43,.04,.03,.19,10,1.0501323
