Bevoegd Gezag,Sector,Groepering,Naam,Jaar,Key,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
41439,PO,BO5,V. v. pr.-chr. pr. ond. TriVia,2014,41439-2014,7300776,1715101,1043380,4097,9835425,0.74,0.17,0.11,0.00,337149,337149,1149,103819,151678,100517,26178,21997,534179,286824,447607,421340,1155771,16496,16496
41439,PO,BO5,V. v. pr.-chr. pr. ond. TriVia,2015,41439-2015,7507494,1683910,917490,13377,9879155,0.76,0.17,0.09,0.00,356247,356247,2440,72723,150853,103273,27191,64324,856340,288605,4287,454959,1195599,13734,13734
41439,PO,BO5,V. v. pr.-chr. pr. ond. TriVia,2016,41439-2016,7578336,1714086,865102,18381,10072769,0.75,0.17,0.09,0.00,314378,314378,1851,70179,146043,102305,23485,52676,687499,235776,3054,400644,1118459,10980,11543
41441,PO,BO5,Stg. Librijn Openb. onderwijs,2012,41441-2012,9468428,1981839,1273171,,12782985,0.74,0.16,0.10,0.00,266652,266652,179179,106416,261586,395051,26494,274937,1443667,243905,535845,583956,1363706,20820,20820
41441,PO,BO5,Stg. Librijn Openb. onderwijs,2013,41441-2013,9290176,1932811,1343589,,12656117,0.73,0.15,0.11,0.00,285071,285071,115592,153442,275851,398990,18730,169941,1332550,203556,546112,588689,1338357,26878,27483
41441,PO,BO5,Stg. Librijn Openb. onderwijs,2014,41441-2014,9215958,2238807,1300057,,13065827,0.71,0.17,0.10,0.00,306169,306169,77414,74483,328269,402935,28597,109420,1292714,193406,548631,822936,1564973,14930,14930
41441,PO,BO5,Stg. Librijn Openb. onderwijs,2015,41441-2015,9498645,2221865,1134687,,13189854,0.72,0.17,0.09,0.00,321431,321431,124738,50284,246143,398051,28442,89022,1461680,213048,16779,771984,1531833,24729,24729
41441,PO,BO5,Stg. Librijn Openb. onderwijs,2016,41441-2016,9895599,1783612,1111505,,14005123,0.71,0.13,0.08,0.00,340400,340400,126795,90899,221764,374684,27164,111482,1497792,192179,31037,574470,1334463,30205,30205
41443,PO,BO4,Stg. Invitare Openb. Onderwijs,2012,41443-2012,6798786,1471264,942770,115650,8934527,0.76,0.16,0.11,0.01,224648,224648,192839,54443,111200,185467,12131,31958,667971,197496,270590,297101,765187,27980,31247
41443,PO,BO4,Stg. Invitare Openb. Onderwijs,2013,41443-2013,6619399,1437355,906612,123784,8889122,0.74,0.16,0.10,0.01,273364,273364,194280,38325,153290,187454,14694,10156,678132,218665,266877,369931,855473,19439,19439
41443,PO,BO4,Stg. Invitare Openb. Onderwijs,2014,41443-2014,6423412,1463053,940441,123045,8866833,0.72,0.17,0.11,0.01,257417,257417,242248,78675,132064,143407,14132,18330,740626,168549,326076,315069,809694,10745,11503
41443,PO,BO4,Stg. Invitare Openb. Onderwijs,2015,41443-2015,6563491,1482033,811219,227591,8914991,0.74,0.17,0.09,0.03,276062,276062,191224,83234,118933,189604,4018,33470,883169,128636,,386342,743096,13310,13310
41443,PO,BO4,Stg. Invitare Openb. Onderwijs,2016,41443-2016,6853047,941271,798331,258456,9072227,0.76,0.10,0.09,0.03,260195,260195,241364,68156,90199,198047,17619,4733,847140,155619,146806,161736,766155,9499,9499
41444,PO,BO6,ACIS Stg.Openb.Prim.Onderw. HW,2012,41444-2012,11373339,2319031,1533161,1871,14721647,0.77,0.16,0.10,0.00,688749,688749,152132,120045,351963,462636,64638,129846,1420820,359201,647193,587917,1594311,17545,17545
41444,PO,BO6,ACIS Stg.Openb.Prim.Onderw. HW,2013,41444-2013,11016997,2219475,1616941,2879,14259865,0.77,0.16,0.11,0.00,672956,672956,200371,109741,419488,521921,82035,159336,1874984,363367,618796,470362,1452525,17817,17817
41444,PO,BO6,ACIS Stg.Openb.Prim.Onderw. HW,2014,41444-2014,10390196,2421479,1490983,43277,13825468,0.75,0.18,0.11,0.00,643194,643194,47799,161239,398887,489156,74864,74335,1718083,382996,615803,601154,1599953,18574,18574
41444,PO,BO6,ACIS Stg.Openb.Prim.Onderw. HW,2015,41444-2015,10257642,1374474,1263129,74116,13585898,0.76,0.10,0.09,0.01,569096,569096,32717,191873,302526,493853,85695,83061,1749605,388074,709786,454408,1552268,19360,19360
41444,PO,BO6,ACIS Stg.Openb.Prim.Onderw. HW,2016,41444-2016,10345425,1480193,1196450,57097,13662864,0.76,0.11,0.09,0.00,564138,564138,3351,218813,303190,479928,80532,80544,2371653,507403,503022,542490,1552915,20298,20298
41447,PO,BO5,Stichting PANTA RHEI,2012,41447-2012,13131338,2754770,1788695,406404,17397609,0.75,0.16,0.10,0.02,440818,440818,217632,307650,335349,542488,53485,583864,3780468,541799,729993,252679,1524471,27152,27152
41447,PO,BO5,Stichting PANTA RHEI,2013,41447-2013,12852091,2742416,1870019,283252,17628441,0.73,0.16,0.11,0.02,506005,506005,255770,547503,423415,491486,33885,34197,1786256,753449,882466,263050,1898965,27152,27152
41447,PO,BO5,Stichting PANTA RHEI,2014,41447-2014,12580172,3066615,1791412,208098,17590745,0.72,0.17,0.10,0.01,501222,501222,204725,324015,387762,528946,32800,33953,1668201,624595,848580,2272777,3745952,27715,27715
41447,PO,BO5,Stichting PANTA RHEI,2015,41447-2015,12334374,3177672,1585435,390957,17460339,0.71,0.18,0.09,0.02,480543,480543,172032,269833,320491,499019,44104,3785,1650610,773081,391484,339551,1973296,16082,16082
41447,PO,BO5,Stichting PANTA RHEI,2016,41447-2016,13622354,2427960,1475891,234324,17761314,0.77,0.14,0.08,0.01,472115,472115,211516,222161,275498,448340,49518,18,1658490,603275,329315,166598,1670633,20419,20419
41448,PO,SPEC,De Basule PI-scholen,2012,41448-2012,4541914,961468,688735,,7453219,0.61,0.13,0.09,0.00,108362,108362,173764,34450,29908,62348,15761,130387,446618,133906,184807,143141,461854,12000,12000
41448,PO,SPEC,De Basule PI-scholen,2013,41448-2013,4677025,961647,675500,,7578282,0.62,0.13,0.09,0.00,107754,107754,211852,46832,62374,62708,20797,82183,486746,151419,188930,89763,430112,11250,11250
41448,PO,SPEC,De Basule PI-scholen,2014,41448-2014,4475265,1034677,625855,,7350876,0.61,0.14,0.09,0.00,112424,112424,249224,51425,61004,53765,28833,128745,572996,202721,136490,110207,449418,,
41448,PO,SPEC,De Basule PI-scholen,2015,41448-2015,4004541,795670,483323,600,5883546,0.68,0.14,0.08,0.00,118192,118192,252336,44096,45459,61018,35295,167874,688078,100337,0,117644,335563,10000,10000
41448,PO,SPEC,De Basule PI-scholen,2016,41448-2016,4207184,530488,477817,167301,6299082,0.67,0.08,0.08,0.03,119675,119675,192487,62111,47693,65509,23082,151760,592642,118553,,150121,409961,10000,10000
41450,PO,SPEC,Stichting J.H. Donnerschool,2012,41450-2012,3886758,864070,549199,224278,5662251,0.69,0.15,0.10,0.04,77275,77275,214746,2559,12949,26993,6592,33840,297679,86864,92043,39071,217978,7489,7489
41450,PO,SPEC,Stichting J.H. Donnerschool,2013,41450-2013,4059251,894356,607473,355453,5979500,0.68,0.15,0.10,0.06,107141,107141,98457,11541,24750,67845,5613,5802,244008,77070,101945,46797,225812,5530,5530
41450,PO,SPEC,Stichting J.H. Donnerschool,2014,41450-2014,4271341,912544,605409,848486,6674640,0.64,0.14,0.09,0.13,114131,114131,86944,2017,65400,73596,6696,6399,271052,102057,130735,48751,281543,7865,7865
41450,PO,SPEC,Stichting J.H. Donnerschool,2015,41450-2015,4259601,869283,517478,622740,6401309,0.67,0.14,0.08,0.10,114499,114499,5540,11540,34486,76770,5312,4450,168098,121169,54057,38278,286880,11473,11473
41450,PO,SPEC,Stichting J.H. Donnerschool,2016,41450-2016,4234439,850040,488620,199984,5882033,0.72,0.14,0.08,0.03,117899,117899,5396,16394,44620,75972,4160,3542,180084,92700,73016,27430,285633,14156,14156
41454,PO,BO5,Stichting PCPOW,2012,41454-2012,11363301,2463160,1529327,,15167516,0.75,0.16,0.10,0.00,441204,441204,42108,89768,269552,365490,62395,27141,1306394,788924,557316,333612,1679852,23923,23923
41454,PO,BO5,Stichting PCPOW,2013,41454-2013,11407072,2418726,1673498,,15168953,0.75,0.16,0.11,0.00,460817,460817,49183,124632,394574,363155,53597,30451,1432306,708166,593388,311907,1613461,14641,14641
41454,PO,BO5,Stichting PCPOW,2014,41454-2014,11691923,2785173,1672441,,15799445,0.74,0.18,0.11,0.00,511980,511980,40883,141641,317612,352100,57791,54567,1303002,804808,646421,233833,1685062,14641,14641
41454,PO,BO5,Stichting PCPOW,2015,41454-2015,13390262,1641919,1507739,,16571146,0.81,0.10,0.09,0.00,557699,557699,44473,226066,236158,340619,57926,19381,1565283,613985,,247507,1458509,13915,14369
41454,PO,BO5,Stichting PCPOW,2016,41454-2016,14121472,1849658,1526156,,17720689,0.80,0.10,0.09,0.00,562066,562066,55919,360870,307762,394175,70630,124296,2018709,578358,,408985,1753738,16286,16286
41455,PO,BO4,Stg. Openb. Onderwijs Westland,2012,41455-2012,5006737,1055619,693914,,6700298,0.75,0.16,0.10,0.00,171429,171429,11659,72330,187525,199375,25018,17634,825000,155908,248239,132197,536344,6777,6777
41455,PO,BO4,Stg. Openb. Onderwijs Westland,2013,41455-2013,4995980,1042356,726269,,6579155,0.76,0.16,0.11,0.00,165763,165763,383,85269,157431,213817,27045,10972,609937,114639,252361,194160,561160,16819,16819
41455,PO,BO4,Stg. Openb. Onderwijs Westland,2014,41455-2014,4990893,1158070,718858,,6672579,0.75,0.17,0.11,0.00,168771,168771,525,136327,140635,192992,32718,5849,622146,154696,254798,181423,590917,12735,12735
41455,PO,BO4,Stg. Openb. Onderwijs Westland,2015,41455-2015,5055429,1131245,631241,,6691891,0.76,0.17,0.09,0.00,179158,179158,31626,69019,128995,188312,38291,6438,707275,121090,,128238,656048,11842,11842
41455,PO,BO4,Stg. Openb. Onderwijs Westland,2016,41455-2016,5143462,1204780,599765,,6873295,0.75,0.18,0.09,0.00,179290,179290,69410,120083,134215,196617,31363,7982,766648,138665,,261763,678714,11132,14096
41456,PO,BO3,Stg.Openb.Prim.Ond. Albr.waard,2012,41456-2012,1831360,382076,243733,21095,2500997,0.73,0.15,0.10,0.01,76286,76286,17119,5199,52502,72343,13171,8636,190672,79888,121099,55522,244979,10989,10989
41456,PO,BO3,Stg.Openb.Prim.Ond. Albr.waard,2013,41456-2013,1863710,404167,261834,33480,2507609,0.74,0.16,0.10,0.01,77108,77108,24753,9237,59214,77211,9217,15213,235233,74966,117355,34025,230061,10757,10757
41456,PO,BO3,Stg.Openb.Prim.Ond. Albr.waard,2014,41456-2014,1947521,455058,270828,5241,2681330,0.73,0.17,0.10,0.00,78856,78856,26899,8638,43788,80209,14793,3295,218010,80927,234277,35255,350459,12850,12850
41456,PO,BO3,Stg.Openb.Prim.Ond. Albr.waard,2015,41456-2015,2053031,477321,244704,7457,2793275,0.73,0.17,0.09,0.00,84278,84278,38200,7055,44263,61944,12851,5309,301866,78052,193134,78511,349697,8785,8785
41456,PO,BO3,Stg.Openb.Prim.Ond. Albr.waard,2016,41456-2016,2191700,490844,245942,41126,2958498,0.74,0.17,0.08,0.01,82644,82644,33003,9146,31634,60503,10035,9248,244846,94725,181133,39939,315797,14011,14011
41460,PO,BO5,Stichting Trivium,2012,41460-2012,8177517,1769024,1115638,9455,10875196,0.75,0.16,0.10,0.00,487327,487327,79121,101548,206642,236146,31655,65317,760875,223254,437435,460948,1121637,11417,11417
41460,PO,BO5,Stichting Trivium,2013,41460-2013,7983567,1742305,1176223,,10871719,0.73,0.16,0.11,0.00,430809,430809,81374,97374,240619,222072,31402,20432,723518,223022,480275,444963,1148260,8475,8475
41460,PO,BO5,Stichting Trivium,2014,41460-2014,8124997,1893259,1163230,7156,11035874,0.74,0.17,0.11,0.00,436230,436230,91950,85789,219645,225339,32602,35683,711384,215761,535263,349878,1100902,5988,5988
41460,PO,BO5,Stichting Trivium,2015,41460-2015,8494589,1876365,1045746,,11381898,0.75,0.16,0.09,0.00,403874,403874,99021,85020,168735,230363,34775,13730,945216,229403,4772,368175,1142477,11114,12929
41460,PO,BO5,Stichting Trivium,2016,41460-2016,8877920,1910544,1033739,78585,11708604,0.76,0.16,0.09,0.01,416612,416612,86617,114617,187883,241526,35533,30506,966119,257209,3788,463376,1259975,8686,8686
41461,PO,BO4,Stichting PPO De Link,2012,41461-2012,6139033,1334290,837780,412865,8433930,0.73,0.16,0.10,0.05,270820,270820,16488,45590,182840,256483,7317,11263,769981,267478,437019,85273,789770,7139,7139
41461,PO,BO4,Stichting PPO De Link,2013,41461-2013,5909950,1267678,881090,475664,8366058,0.71,0.15,0.11,0.06,249319,249319,20481,41785,219866,255454,8085,14766,810437,490611,392566,87538,970715,7351,7351
41461,PO,BO4,Stichting PPO De Link,2014,41461-2014,5764292,1387649,833191,398840,8295698,0.69,0.17,0.10,0.05,246121,246121,21744,19568,126909,267203,8520,5891,699835,406021,349811,236215,992047,5950,5950
41461,PO,BO4,Stichting PPO De Link,2015,41461-2015,8044576,,,,8289043,0.97,0.00,0.00,0.00,249736,249736,23722,36323,164437,270794,8431,6342,994333,347881,366612,135278,849771,7400,8300
41461,PO,BO4,Stichting PPO De Link,2016,41461-2016,8572192,,,,8423573,1.02,0.00,0.00,0.00,271727,271727,22880,118369,181108,282437,12283,19352,953306,282934,416607,139858,839399,4054,4054
41463,PO,SBO,Stichting De Korenburg,2012,41463-2012,1072366,378524,,3000,1467614,0.73,0.26,0.00,0.00,38322,38322,1528,9814,27420,17664,1701,3792,71349,18136,6454,50541,75131,1590,1590
41463,PO,SBO,Stichting De Korenburg,2013,41463-2013,1077223,390317,,3651,1456246,0.74,0.27,0.00,0.00,38669,38669,1585,8863,27074,3109,1719,1452,53402,19641,10428,41694,71763,1614,1614
41463,PO,SBO,Stichting De Korenburg,2014,41463-2014,1028420,244443,151317,9532,1434398,0.72,0.17,0.11,0.01,40792,40792,1624,40919,22339,1901,1758,,57961,18017,7353,56422,81792,1872,1872
41463,PO,SBO,Stichting De Korenburg,2015,41463-2015,858330,209918,108464,,1268408,0.68,0.17,0.09,0.00,44348,44348,1652,15613,22525,3286,1781,,58857,16506,13262,46476,76244,2150,2150
41463,PO,SBO,Stichting De Korenburg,2016,41463-2016,891890,203040,105940,12140,1251870,0.71,0.16,0.08,0.01,44810,44810,1670,13320,23190,2180,1240,,55600,25020,8840,38060,82630,1936,1936
41470,PO,BO1,Stichting Federatie Hoorn 2,2012,41470-2012,2175033,465142,291340,,2507054,0.87,0.19,0.12,0.00,92314,92314,,27077,47390,57331,4263,,136061,54417,92873,100372,247662,6327,6327
41470,PO,BO1,Stichting Federatie Hoorn 2,2013,41470-2013,2198582,464245,319189,,2477027,0.89,0.19,0.13,0.00,97764,97764,,28345,67552,62876,5177,,163950,56463,102388,49173,208024,7505,7505
41470,PO,BO1,Stichting Federatie Hoorn 2,2014,41470-2014,2188097,509945,309364,,2621632,0.83,0.19,0.12,0.00,97580,97580,,30610,58511,51859,6301,,147281,60833,87551,43985,192369,7417,7417
41470,PO,BO1,Stichting Federatie Hoorn 2,2015,41470-2015,1936962,440530,233322,6487,2575839,0.75,0.17,0.09,0.00,82447,82447,,26549,35432,54988,6136,,123105,53725,3869,46129,234931,6947,6947
41470,PO,BO1,Stichting Federatie Hoorn 2,2016,41470-2016,1999699,380288,217414,0,2601690,0.77,0.15,0.08,0.00,71264,71264,0,25569,35517,53496,5238,0,119820,62242,2741,27990,199691,12100,12100
41471,PO,BO5,St. Openb. Bas.ond. West-Brab.,2012,41471-2012,9604107,1965861,1321939,334247,12927009,0.74,0.15,0.10,0.03,359097,359097,69972,56219,263475,371677,43543,32210,1066959,324763,578186,319775,1222724,9475,13296
41471,PO,BO5,St. Openb. Bas.ond. West-Brab.,2013,41471-2013,9562553,2039967,1410237,923187,13478270,0.71,0.15,0.10,0.07,347789,347789,76525,48011,281776,381138,35198,49071,1091712,381439,577120,231513,1190072,,
41471,PO,BO5,St. Openb. Bas.ond. West-Brab.,2014,41471-2014,9688210,2260205,1394289,774170,13790427,0.70,0.16,0.10,0.06,323070,323070,83786,345816,224732,406535,54425,35162,1028982,344980,578856,340444,1264280,11212,13110
41471,PO,BO5,St. Openb. Bas.ond. West-Brab.,2015,41471-2015,13487843,,,680415,13879009,0.97,0.00,0.00,0.05,340613,340613,91799,79369,216833,400421,50504,40651,1366354,420329,592333,380257,1392919,7475,12315
41471,PO,BO5,St. Openb. Bas.ond. West-Brab.,2016,41471-2016,10554077,2421016,1247386,273663,14076529,0.75,0.17,0.09,0.02,390759,390759,93405,94003,248683,403700,47521,44288,1845612,356871,625114,380314,1362299,22534,25534
41472,PO,BO4,Stg. Chr. Onderw. Noord Twente,2012,41472-2012,5711648,1214858,798412,138505,7663837,0.75,0.16,0.10,0.02,236281,236281,23915,96401,166419,173110,10313,,570158,302580,104959,284016,691555,4148,4148
41472,PO,BO4,Stg. Chr. Onderw. Noord Twente,2013,41472-2013,5426452,1139590,815680,253882,7472391,0.73,0.15,0.11,0.03,204056,204056,21413,107605,224362,177083,12529,,642992,292416,122846,286110,701372,4212,4212
41472,PO,BO4,Stg. Chr. Onderw. Noord Twente,2014,41472-2014,5323051,1256451,770640,415948,7493786,0.71,0.17,0.10,0.06,193245,193245,26340,104070,167348,167466,17506,4119,611849,314780,127774,293859,736413,4496,4496
41472,PO,BO4,Stg. Chr. Onderw. Noord Twente,2015,41472-2015,5323567,1212782,659155,554877,7641803,0.70,0.16,0.09,0.07,193087,193087,12959,103616,152451,175373,12410,19233,734473,391646,150015,218261,903842,4325,4325
41472,PO,BO4,Stg. Chr. Onderw. Noord Twente,2016,41472-2016,5688980,1259990,660480,242860,7770650,0.73,0.16,0.08,0.03,233370,233370,13730,107380,150210,179740,11090,95660,821840,380000,258390,142370,926210,4538,4538
41473,PO,BO4,Stichting Cambium,2012,41473-2012,5186616,553607,648951,,6842173,0.76,0.08,0.09,0.00,264691,264691,15759,64598,137565,118136,22213,,358271,202232,395704,206734,804670,,47827
41473,PO,BO4,Stichting Cambium,2013,41473-2013,5014480,528379,669732,,6615347,0.76,0.08,0.10,0.00,285310,285310,-44443,61022,149988,158510,15553,,340630,245801,375567,161673,783041,,74517
41473,PO,BO4,Stichting Cambium,2014,41473-2014,4962074,576334,666265,,6367244,0.78,0.09,0.10,0.00,297698,297698,-15050,60372,137374,159889,14856,,357441,200719,286147,110903,597769,8539,8539
41473,PO,BO4,Stichting Cambium,2015,41473-2015,4646823,1017935,553985,108759,6261158,0.74,0.16,0.09,0.02,301815,301815,27464,57736,115310,125377,12690,35292,589350,143340,317688,396555,857583,8470,8470
41473,PO,BO4,Stichting Cambium,2016,41473-2016,4729937,613705,545706,294810,6544423,0.72,0.09,0.08,0.05,307085,307085,16393,27544,95529,126168,13954,15054,617113,172323,366350,369968,908641,9535,9535
41476,PO,BO5,Stichting ROOS,2012,41476-2012,5319511,1144357,733958,483262,7366885,0.72,0.16,0.10,0.07,151125,151125,41158,54793,204469,222219,15867,31047,663552,206406,135325,336450,678181,,
41476,PO,BO5,Stichting ROOS,2013,41476-2013,5196474,1111643,776718,606948,7398643,0.70,0.15,0.10,0.08,185322,185322,49790,50471,199881,235951,16571,44650,691314,210791,109229,321915,641935,,
41476,PO,BO5,Stichting ROOS,2014,41476-2014,5212620,1268472,758532,554925,7597779,0.69,0.17,0.10,0.07,207114,207114,43841,50338,186876,234820,16950,33204,660929,223775,124833,326747,675355,5480,5480
41476,PO,BO5,Stichting ROOS,2015,41476-2015,5115396,1222859,639191,311211,7117378,0.72,0.17,0.09,0.04,241588,241588,18486,51460,166866,237037,18640,31774,744262,210941,143494,289774,644209,7090,7090
41476,PO,BO5,Stichting ROOS,2016,41476-2016,5168940,895700,603700,165330,6901460,0.75,0.13,0.09,0.02,246320,246320,21320,48970,165650,232010,15310,38360,721620,201810,127940,311940,641690,5445,5445
41478,PO,BO3,Sticht. Openbaar Onderw. Prim.,2012,41478-2012,3798180,385692,472331,81401,4531626,0.84,0.09,0.10,0.02,103333,103333,84791,33098,80692,78828,3626,7631,311666,214348,411452,,625800,8710,8710
41478,PO,BO3,Sticht. Openbaar Onderw. Prim.,2013,41478-2013,3707200,406762,490920,127642,4567672,0.81,0.09,0.11,0.03,97450,97450,88486,52793,99890,82229,9025,8197,362624,199768,366945,,566713,8440,8440
41478,PO,BO3,Sticht. Openbaar Onderw. Prim.,2014,41478-2014,3693844,423139,463302,161476,4584710,0.81,0.09,0.10,0.04,92481,92481,93033,40660,73013,87988,7810,13245,322749,212553,376538,,589091,14224,14224
41478,PO,BO3,Sticht. Openbaar Onderw. Prim.,2015,41478-2015,3296963,423701,400927,206501,4549609,0.72,0.09,0.09,0.05,91091,91091,63683,54474,47748,109709,3223,16271,392671,258820,,290735,664492,16701,16701
41478,PO,BO3,Sticht. Openbaar Onderw. Prim.,2016,41478-2016,3689313,451306,394377,323760,4721589,0.78,0.10,0.08,0.07,92292,92292,29359,90993,55847,149362,1495,52627,469683,277177,,,655625,14150,26250
41479,PO,SPEC,Stichting Orion,2012,41479-2012,28477835,3127490,3542544,2907010,38239399,0.74,0.08,0.09,0.08,468762,468762,778538,371668,731400,654621,27711,204868,2938806,856660,1911878,,2768538,36584,80793
41479,PO,SPEC,Stichting Orion,2013,41479-2013,26864342,3343262,3648092,3389309,36942877,0.73,0.09,0.10,0.09,607420,607420,808253,493044,777923,639473,49854,176414,3140711,1042333,2082835,,3125168,59079,59079
41479,PO,SPEC,Stichting Orion,2014,41479-2014,24681688,6011111,3590455,2430741,36496394,0.68,0.16,0.10,0.07,682343,682343,819540,454766,634381,692836,35198,26100,3420720,1497375,575959,1288666,3362002,75625,97520
41479,PO,SPEC,Stichting Orion,2015,41479-2015,20672260,3741733,2589361,2243683,30060833,0.69,0.12,0.09,0.07,666246,666246,643111,366598,547002,596539,17842,160502,2962559,1327286,,1239845,3062344,19000,44000
41479,PO,SPEC,Stichting Orion,2016,41479-2016,15681556,2638408,1812552,2057725,22870689,0.69,0.12,0.08,0.09,505257,505257,36137,255666,435666,445051,21508,70653,1706681,1334504,,592579,2484691,19965,43136
41481,PO,BO5,Stichting Eem-Vallei Educatief,2012,41481-2012,9816593,,,,9860011,1.00,0.00,0.00,0.00,268188,268188,195027,124869,180797,340620,24398,26213,1094660,494334,594181,60606,1149121,13072,13072
41481,PO,BO5,Stichting Eem-Vallei Educatief,2013,41481-2013,6536569,1468882,976230,,9093284,0.72,0.16,0.11,0.00,284183,284183,134041,93283,193494,342244,34044,26098,990599,433047,705783,66821,1205651,13552,13552
