Bgnum,Naam,LA,LB,LC,LD,LE,Rest,Leraren,Leerlingen,SolvabiliteitI.2016,SolvabiliteitII.2016,Rentabiliteit.2016,Liquiditeitcurrentratio.2016,Liquiditeitquickratio.2016,Weerstandsvermogenexclusiefmateriëlevasteactiva.2016,Weerstandsvermogen.2016,Personeelslastenrijksbijdragen.2016,Personeelslastentotaalbatenplusfinanciëlebaten.2016,Personeelslastentotaallastenplusfinanciëlelasten.2016,Voorzieningentotaalbatenplusfinanciëlebaten.2016,Rijksbijdragentotaalbatenplusfinanciëlebaten.2016,Huisvestingsratio.2016,Investeringenhuisvestingtotaalbatenplusfinanciëlebaten.2016,Kapitalisatiefactor.2016,Nettowerkkapitaal.2016
61960,Stichting Samenwerkende Vrijescholen Zuid-Holland,72.90,27.10,0.00,0.00,0.00,0.00,90.00,1646.00,0.6842713730569950,0.7072862694300520,2.04,2.3030266806923600,2.3030266806923600,13.12,26.25,88.36,79.76,81.41,0.88,90.27,7.88,1.46,0.3092822560010730,13.54
62571,Ver. tot Opricht. & Instandh. van een School met de Bijbel,72.30,27.70,0.00,0.00,0.00,0.00,3.60,97.00,0.7621600940736950,0.7989034112967200,6.95,4.2360141572122000,4.2360141572122000,36.61,39.16,88.07,75.90,81.57,1.89,86.18,3.76,,0.4859219154462190,33.43
62584,Stichting 'De Vrije School Almere',67.30,29.20,3.50,0.00,0.00,0.00,17.30,395.00,0.4617525239451200,0.6291095003882990,3.09,1.6895829698133000,1.6895829698133000,2.90,13.09,88.72,81.12,83.71,4.74,91.44,5.02,,0.2746602434387090,7.25
62662,Stichting Protestants Christelijk Onderwijs Utrecht,67.90,30.60,1.50,0.00,0.00,0.00,393.40,7348.00,0.3936676916541610,0.6428492141146530,0.08,1.5807690574752100,1.5807690574752100,0.18,16.68,88.48,80.75,80.82,10.56,91.26,7.09,0.16,0.3764816934099330,8.79
62778,Stichting Katholiek Onderwijs Maasland,62.70,37.30,0.00,0.00,0.00,0.00,12.50,230.00,0.8626614710407170,0.9118834263534360,5.46,7.1406796550882600,7.1406796550882600,49.59,81.77,80.11,75.32,79.67,4.67,94.02,5.70,0.00,0.9226631993926040,51.29
62818,Schoolver. v. Basisonderw. in Wageningen,60.20,39.80,0.00,0.00,0.00,0.00,12.10,244.00,0.5740843777052570,0.7849058829718890,-4.46,3.2857997763744300,3.2857997763744300,12.77,29.19,84.98,80.97,77.51,10.72,95.29,11.57,5.48,0.4413365981524760,23.53
63039,'t Blokhuus,87.00,13.00,0.00,0.00,0.00,0.00,12.50,253.00,0.7467623844086590,0.8811807421828160,-0.58,6.6482884514065700,6.6482884514065700,49.42,66.82,81.87,79.56,79.10,12.03,97.18,9.59,,0.8397613049964540,60.05
63091,Ver. v. Prot. Chr. Basisond. te Notter-Zuna,56.60,43.40,0.00,0.00,0.00,0.00,5.20,107.00,0.9113712926877600,0.9149382389854020,8.50,10.4187536400699000,10.4187536400699000,80.87,90.19,76.54,74.72,81.66,0.35,97.61,5.53,,0.9896550033502750,79.29
64169,Katholieke Stichting voor Onderwijs te Oude Tonge,72.30,23.20,4.50,0.00,0.00,0.00,8.80,168.00,0.7676323246193320,0.9263636839686040,3.10,11.5154000537303000,11.5154000537303000,65.58,79.54,78.82,78.05,80.55,16.45,99.03,8.59,0.00,1.0361493867590100,80.23
65287,Dr. Schaepmanstichting,70.40,29.00,0.10,0.00,0.00,0.50,208.60,3950.00,0.5948268831437700,0.6353598785453040,0.00,1.6251376367765500,1.6251376367765500,5.40,16.45,86.35,82.96,82.96,1.12,96.07,6.79,,0.2730075200689160,6.30
65430,Stichting Kath. Onderw. Soest-Soesterb.,82.30,17.70,0.00,0.00,0.00,0.00,59.80,1278.00,0.7081629969585720,0.8659581728917140,0.42,5.5312748293564900,5.5312748293564900,30.10,46.35,84.34,80.95,81.30,10.33,95.99,8.19,0.02,0.5834359055170240,39.31
65768,Stichting Katholiek Onderwijs Achterveld,70.20,29.80,0.00,0.00,0.00,0.00,7.10,144.00,0.6977297364478110,0.8786310062211300,1.64,5.4965083699563400,5.4965083699563400,34.43,47.47,84.26,80.86,82.21,12.31,95.96,5.34,0.00,0.6801263133665990,37.13
68329,Stichting Katholiek Onderwijs Wassenaar,80.80,19.20,0.00,0.00,0.00,0.00,31.30,663.00,0.5634030232648150,0.8494964486792510,2.99,5.1907753118381500,5.1907753118381500,27.01,37.22,84.07,77.42,79.81,18.90,92.10,7.28,,0.6605568968662160,41.66
68836,Stichting Katholiek Onderwijs Twenterand,81.40,18.60,0.00,0.00,0.00,0.00,143.00,2725.00,0.6904573134969590,0.8039511637405330,-0.51,3.8091723014374100,3.8091723014374100,22.63,34.57,87.26,84.40,83.98,5.68,96.73,6.75,,0.4703369081887680,27.58
69447,Het Sticht Sticht. Katholiek/Algemeen Bijz. Primair Onderw.,76.20,23.80,0.00,0.00,0.00,0.00,108.00,2112.00,0.5762808743393550,0.6959076164803440,-1.84,1.7848914780585800,1.7848914780585800,3.68,17.33,82.88,80.75,79.28,3.60,97.42,11.83,0.00,0.2890137932742420,7.18
69539,Stg. Protestants Christelijk Onderwijs Etten-Leur,69.80,30.20,0.00,0.00,0.00,0.00,20.80,361.00,0.6820168216105230,0.7610620373546050,-10.52,3.4960891987393800,3.4960891987393800,23.67,29.22,91.26,84.84,76.76,3.39,92.97,8.11,,0.4261486069557800,25.44
69643,Vereniging voor Reformatorisch Onderwijs,78.30,21.70,0.00,0.00,0.00,0.00,8.90,176.00,0.7491840491226920,0.8263185276256820,5.09,4.0273886120327200,4.0273886120327200,25.27,36.92,75.34,71.11,74.93,3.80,94.39,9.20,,0.4790107559025240,25.91
69669,Vereniging voor Christ. Onderw. Groningen,72.70,26.70,0.20,0.00,0.00,0.40,183.60,3265.00,0.6880951739262230,0.7026880732194710,-1.86,1.9170613881191900,1.9170613881191900,11.03,25.42,94.77,81.89,80.39,0.54,86.41,7.39,,0.3301629363195050,10.07
69799,Katholieke Stichting Willibrordus,65.60,34.40,0.00,0.00,0.00,0.00,12.10,233.00,0.8526247920597530,0.9190177405129010,-6.09,7.9908894556650800,7.9908894556650800,51.57,81.49,87.26,82.35,77.62,6.35,94.37,8.89,0.00,0.9234950665500000,54.11
69877,Vereniging voor Primair Christelijk Onderwijs H'veen,80.60,19.40,0.00,0.00,0.00,0.00,124.70,2348.00,0.7225061297646520,0.7387724607499290,7.16,1.7064078366893200,1.7064078366893200,18.00,34.88,79.23,76.90,82.83,0.79,97.06,6.52,6.59,0.3767897857409090,8.91
70002,Stichting Kalisto Boeiend Basisonderwijs,73.90,26.10,0.00,0.00,0.00,0.00,171.70,3553.00,0.5714101430545820,0.7707724411911950,-3.57,3.2009748343409100,3.2009748343409100,17.55,31.76,87.94,85.70,82.74,11.08,97.45,6.84,0.98,0.5397605100686590,28.05
70033,Vereniging Jenaplan Stichtsevecht,76.40,19.10,4.40,0.00,0.00,0.00,13.50,256.00,0.4812437510867680,0.6411867229612240,5.47,6.8629386949106900,6.8629386949106900,29.17,42.53,77.79,73.57,77.83,14.13,94.57,8.41,0.95,0.8411436809860880,62.73
70085,Stichting Hervormde Scholen voor Basisonderwijs,70.00,30.00,0.00,0.00,0.00,0.00,68.10,1167.00,0.6073828472420980,0.7774197618629960,1.71,2.5719823712409300,2.5719823712409300,8.94,26.33,84.61,80.61,82.01,7.37,95.27,6.66,,0.4123810964267270,15.17
70176,Stichting Christel. Onderwijs Haaglanden,68.40,31.60,0.00,0.00,0.00,0.00,487.50,8988.00,0.7423375012917230,0.7826185801384730,-1.47,2.6113917781079700,2.6113917781079700,45.62,50.73,100.57,84.13,82.91,2.75,83.66,7.18,,0.6834425673766880,22.98
70280,Ver. v. Prot.-Chr. Basisond.,70.20,29.80,0.00,0.00,0.00,0.00,6.70,124.00,0.8379465090415640,0.9491125085450170,-1.60,17.9124310776942000,17.9124310776942000,131.92,141.92,83.39,80.24,78.97,18.83,96.22,3.57,0.00,1.6937011275759300,145.77
70358,Stg. th Verstr. C.o. op G.G. uitgaande van de Geref. G.i.N.,100.00,0.00,0.00,0.00,0.00,0.00,5.90,119.00,0.8669040856310350,0.8977090293747560,-3.93,6.1720368708703800,6.1720368708703800,49.65,80.00,85.12,84.37,81.19,2.84,99.13,6.73,11.67,0.7567565070217780,48.82
70644,R.K. Onderwijsstichting Giesbeek-Lathum,53.50,46.50,0.00,0.00,0.00,0.00,11.30,213.00,0.7064076192872300,0.8715557289614090,7.28,5.6130532920157600,5.6130532920157600,37.96,61.65,77.88,76.53,82.53,14.41,98.25,5.11,,0.8298991621434310,51.71
71008,Stichting Leerrijk!,67.30,32.70,0.00,0.00,0.00,0.00,150.30,2859.00,0.6960083103817980,0.7840978040443280,-0.69,2.9587757590478200,2.9587757590478200,15.54,29.84,85.44,81.64,81.08,3.78,95.55,8.12,,0.4287675371680230,18.13
71242,Deventer Leerschool,73.80,26.20,0.00,0.00,0.00,0.00,12.50,218.00,0.6504005039442420,0.7847411628209390,5.02,3.4125104934058300,3.4125104934058300,21.04,33.60,80.69,76.26,80.29,6.94,94.51,7.44,,0.4777601440632790,26.83
71463,Ver. Alg. Bijz. Basisonderwijs 'De Opbouw',82.30,17.70,0.00,0.00,0.00,0.00,5.70,111.00,0.6181485933495550,0.7960543155316370,8.34,3.3991675404314800,3.3991675404314800,14.72,28.02,74.38,71.33,77.82,8.06,95.90,8.54,,0.4533069158021980,22.18
71488,Stg. v. Kath. Primair Onderw. Amersfoort en Omstreken,79.80,20.20,0.00,0.00,0.00,0.00,263.40,5339.00,0.4358794861244160,0.6478886835955130,0.33,2.1401027785924700,2.1401027785924700,8.23,18.41,83.05,80.80,81.06,8.96,97.28,8.03,0.17,0.4124024722132720,16.96
71502,Stichting voor Freinetonderwijs in Utrecht,75.30,24.70,0.00,0.00,0.00,0.00,10.40,224.00,0.3724123315154430,0.4805264347678660,0.89,3.2207893738140400,3.2207893738140400,-1.68,19.33,93.01,80.64,81.36,5.61,86.70,6.18,,0.4161411636642640,21.46
71515,Ver. tot Stg. en Instandhoud. van een School met de Bijbel,66.50,33.50,0.00,0.00,0.00,0.00,7.80,144.00,0.6327584270451640,0.8865455081497710,-3.47,7.6510750193348800,7.6510750193348800,37.32,46.17,83.42,81.68,78.94,18.52,97.91,10.37,0.00,0.7296763635525480,55.06
71749,Stichting Primair Onderwijs Peelraam,68.80,31.20,0.00,0.00,0.00,0.00,82.20,1548.00,0.6553158088629510,0.8439129234408810,0.05,5.4248217231773400,5.4248217231773400,38.70,47.30,85.26,79.84,79.89,13.61,93.65,8.67,0.45,0.7093718295127600,49.85
71956,Stichting Primair Onderwijs de Linge,74.50,25.50,0.00,0.00,0.00,0.00,88.80,1923.00,0.6432097383768260,0.8317564063385000,-1.91,2.3327859069978200,2.3327859069978200,22.54,36.05,86.08,84.45,82.86,10.57,98.11,7.48,,0.5344405767465970,12.57
72087,De Vrije School Utrecht Coöperatief UA,100.00,0.00,0.00,0.00,0.00,0.00,24.00,474.00,0.4761894316611460,0.6085678562811200,-0.91,1.7124124404595100,1.7124124404595100,3.98,11.89,87.95,80.83,80.10,3.31,91.91,8.75,0.55,0.2302721293339980,6.96
72100,Ver. Willem de Zwijgerschool voor Christelijk Onderwijs,73.90,26.10,0.00,0.00,0.00,0.00,20.90,450.00,0.6407811182358210,0.8616574699538860,-0.96,6.1070243871784400,6.1070243871784400,39.64,45.46,90.89,79.00,78.25,15.67,86.92,8.56,0.00,0.7095135185148470,50.13
72242,Stichting R.K. Onderwijs Aerdenhout,63.60,36.40,0.00,0.00,0.00,0.00,11.10,227.00,0.6759602132262590,0.6900779654789170,8.78,6.4059720401537900,6.4059720401537900,23.64,79.41,72.32,66.34,72.73,1.66,91.73,12.22,,0.7876773540729580,50.43
72386,Ver. tot Stg. & Inst.houding SmdB voor B.O. Ooltgensplaat,74.60,25.40,0.00,0.00,0.00,0.00,7.60,166.00,0.6109262587660080,0.8206446536386400,-1.98,4.1846894513561200,4.1846894513561200,22.74,38.50,87.03,84.17,82.53,13.21,96.71,5.82,,0.5557665047113940,35.39
72554,Stichting R.K. Prim. Onderwijs Culemborg,73.20,26.80,0.00,0.00,0.00,0.00,28.40,505.00,0.6183770798782600,0.8175413697581600,-4.99,4.4683893129281800,4.4683893129281800,24.73,33.08,93.50,83.45,79.49,10.66,89.25,8.18,,0.5339500605717880,32.98
72750,Vereniging Jenaplanschool Gorkum,95.40,4.60,0.00,0.00,0.00,0.00,11.40,227.00,0.6199285753709730,0.7873389930640020,-1.15,2.1965760206092400,2.1965760206092400,4.02,27.18,83.04,78.86,77.96,7.34,94.96,7.29,1.54,0.3947636629618970,11.16
72853,Stichting Katholiek Onderwijs Volendam,76.10,23.40,0.40,0.00,0.00,0.00,107.00,1945.00,0.8854869745445990,0.9071468774044430,-0.59,11.0990543106412000,11.0990543106412000,99.26,99.70,85.64,83.37,82.88,2.44,97.35,6.89,,1.1259106285922700,99.66
73191,Stichting Nuwelijn,75.50,24.50,0.00,0.00,0.00,0.00,74.20,1432.00,0.4943982239561630,0.7186356424902530,-0.33,2.3565577850787900,2.3565577850787900,7.57,21.62,87.58,81.99,81.72,9.81,93.62,6.67,,0.4373827382832340,16.69
73283,Stichting Katholiek Basisond. De Goede Herder,70.80,29.20,0.00,0.00,0.00,0.00,22.90,380.00,0.5988730347163500,0.8432552526464430,-2.39,5.3637818931886500,5.3637818931886500,29.88,39.10,86.28,82.86,80.93,15.95,96.04,10.55,,0.6497848105970740,44.66
73556,Stichting Sint Albertus,61.10,38.90,0.00,0.00,0.00,0.00,22.40,437.00,0.7298062248727170,0.8698799527082160,-2.35,5.9792176568693300,5.9792176568693300,34.15,47.25,88.08,84.79,82.85,9.07,96.27,7.15,,0.6474813776692620,41.95
73712,Stg. Katholiek en Interconf. Primair Onderwijs Veghel,68.00,32.00,0.00,0.00,0.00,0.00,111.80,2101.00,0.6460552475888580,0.7463138175562930,0.02,2.6664236909821700,2.6664236909821700,14.18,27.43,82.72,79.86,79.88,4.26,96.54,10.52,0.28,0.4069968791496720,17.95
73724,Nicolaas-Stichting,66.60,33.40,0.00,0.00,0.00,0.00,18.60,429.00,0.6908893382020100,0.7001728753788390,10.00,3.3387845084549900,3.3387845084549900,30.76,40.31,77.74,74.19,82.43,0.54,95.43,1.13,,0.5698078984418500,33.19
73932,Stichting Katholiek Onderwijs Borsele,77.70,22.30,0.00,0.00,0.00,0.00,32.70,654.00,0.6047189282268600,0.7709909260774520,2.73,3.3650854292096200,3.3650854292096200,16.25,28.21,81.96,80.36,82.62,7.76,98.04,6.36,,0.4492164423766560,24.16
74049,Stichting Signum,69.70,29.40,0.90,0.00,0.00,0.00,366.00,6524.00,0.6092088687611550,0.7119533141062090,-0.41,1.9159131659213900,1.9159131659213900,16.90,30.59,86.78,84.22,83.87,5.16,97.05,6.99,,0.5020972828243700,13.25
74154,Stichting Kath. Prim. Onderw. Roosendaal,64.30,33.70,2.00,0.00,0.00,0.00,189.60,3652.00,0.5932331083893680,0.7990669412768190,-0.62,3.4930794868956700,3.4930794868956700,22.74,36.25,85.58,81.79,81.29,12.58,95.57,8.30,0.00,0.6088174231220590,30.61
74426,Stichting Rooms Katholiek Onderwijs Huizen,69.50,30.50,0.00,0.00,0.00,0.00,45.60,981.00,0.6582968551319210,0.7619578343253510,4.99,3.9916552649921300,3.9916552649921300,20.94,38.43,81.59,78.65,82.78,6.05,96.40,8.39,0.76,0.4717136161193640,29.51
74492,Ver. v. Protestants-Christel. Onderwijs te Wassenaar,63.50,36.50,0.00,0.00,0.00,0.00,17.90,367.00,0.7484595286291370,0.8540186015819370,9.06,5.8797719371739100,5.8797719371739100,34.73,56.03,72.28,69.22,76.12,7.90,95.77,10.42,1.12,0.6116670536834380,42.77
74531,Stichting Kind en Onderwijs Rotterdam,78.00,21.50,0.50,0.00,0.00,0.00,390.00,7123.00,0.6842550559068330,0.8006458920392710,1.73,2.3023491637397800,2.3023491637397800,38.53,47.24,87.37,74.87,76.19,8.03,85.69,9.59,,0.6444678633331330,17.92
74609,Ver. Verstrekk. Basisonderwijs Geref. Grondslag Berkenwoude,78.60,21.40,0.00,0.00,0.00,0.00,8.00,166.00,0.7294221549331320,0.8826785263689130,1.38,6.7028573272107500,6.7028573272107500,54.04,73.22,76.55,73.35,74.37,15.38,95.82,10.18,,0.9963004055495180,67.17
74868,Stichting Katholiek Basisonderwijs Meijel,72.40,27.60,0.00,0.00,0.00,0.00,27.60,498.00,0.7376936958926270,0.8456331496409270,-3.93,4.8324723180168000,4.8324723180168000,27.74,41.21,84.65,82.46,79.34,6.03,97.41,7.76,,0.5585937454087280,33.05
74973,Ver. Prot.-Chr. Basisonderwijs te Sleeuwijk,83.80,16.20,0.00,0.00,0.00,0.00,19.90,372.00,0.8365828888316890,0.9056397128345230,11.60,9.4204303761571300,9.4204303761571300,60.88,67.34,74.82,71.77,81.19,5.56,95.92,3.23,,0.8049401659782530,63.96
75064,Ver. St./Inst.houd. SmdB v. Bo op Ger. Grondslag te Ouddorp,88.10,11.90,0.00,0.00,0.00,0.00,16.50,331.00,0.8476550635858910,0.8869958383334980,4.92,6.8010022158646400,6.8010022158646400,58.48,71.74,85.41,77.05,81.04,3.33,90.22,5.77,0.00,0.7864471764570130,55.48
75206,Stichting Katholieke Scholen Oegstgeest,82.70,17.30,0.00,0.00,0.00,0.00,19.60,416.00,0.6102586170257980,0.8339432190063330,-1.08,5.1913415149149600,5.1913415149149600,23.11,28.89,84.03,81.29,80.42,10.59,96.74,8.36,,0.4733309997706670,32.94
75219,Stichting Kathol. Onderw. NO Twente,82.50,17.30,0.20,0.00,0.00,0.00,256.50,4557.00,0.6135734433310960,0.7595966903287060,2.52,2.8306255542983000,2.8306255542983000,11.08,24.60,82.30,80.52,82.61,5.85,97.84,8.26,0.03,0.3815626644914580,16.69
75375,Stichting Katholiek Onderwijs West-Friesland,70.70,29.30,0.00,0.00,0.00,0.00,225.50,4448.00,0.6801955888258280,0.8572229530995900,3.12,5.3440162536053700,5.3440162536053700,31.81,47.64,83.18,81.31,83.93,12.40,97.75,6.41,,0.6492671981774970,43.44
75531,Stichting Katholiek Onderwijs Pijnacker,71.70,28.30,0.00,0.00,0.00,0.00,76.70,1465.00,0.6364850161609980,0.8023803886620290,1.25,4.0352245773777600,4.0352245773777600,23.96,33.53,82.83,81.39,82.42,8.74,98.27,6.96,2.56,0.5026605141852740,31.60
75597,Kerobei Stichting voor K/OPO Gem. Beesel Maasbree en Venlo,75.00,24.30,0.70,0.00,0.00,0.00,246.80,4760.00,0.2500456370273950,0.4425114660301840,0.80,0.4855082302277920,0.4855082302277920,-12.21,5.97,86.73,84.62,85.30,4.60,97.57,5.32,,0.1718226248146770,-6.35
75688,Ver. voor Bijz. Onderw. op Algemene Grondslag,100.00,0.00,0.00,0.00,0.00,0.00,9.10,223.00,0.7838827416691500,0.7927317746962110,11.88,4.1285256995798200,4.1285256995798200,37.30,43.98,72.16,69.42,78.78,0.50,96.22,6.18,,0.5610933084784150,36.38
75753,Stg. Proceon voor Prot. Chr. Onderwijs in het Gooi en omg.,76.20,23.80,0.00,0.00,0.00,0.00,169.60,3252.00,0.5015812297932390,0.6751804170877480,1.15,2.0204237178977000,2.0204237178977000,9.31,26.55,79.32,75.47,76.35,9.19,95.14,9.04,,0.4909471786987860,13.92
75934,Stichting Katholiek Onderwijs Rijsbergen,78.90,21.10,0.00,0.00,0.00,0.00,17.90,397.00,0.8841024512475360,0.9013262596964200,-2.62,9.5887721649237800,9.5887721649237800,89.04,91.89,87.84,85.12,82.95,1.79,96.91,5.03,0.00,1.0393264189958900,88.08
75974,Herv. Schoolver. Op Geref. Grondsl. te Elspeet,59.60,40.40,0.00,0.00,0.00,0.00,10.80,217.00,0.7429333435298390,0.8836519513790550,10.46,6.8892710008333400,6.8892710008333400,43.63,48.28,90.89,73.70,82.31,9.14,81.09,4.88,,0.6484383943856210,44.53
76585,Stichting de Vrije School Zeeland,66.50,33.50,0.00,0.00,0.00,0.00,11.50,214.00,0.4495522979041240,0.6774007181231610,-0.76,2.2209422241634500,2.2209422241634500,5.62,21.65,89.99,83.65,83.02,10.97,92.96,5.02,,0.4737781375704120,17.44
76663,Stg. Verstrekk. Basisonderwijs op Reformatorische Grondslag,87.10,12.90,0.00,0.00,0.00,0.00,11.00,201.00,0.6508932298334910,0.8091753803198300,-2.42,3.7946766662990300,3.7946766662990300,20.12,33.52,86.52,83.02,81.06,8.15,95.96,7.45,,0.5024497385891850,27.46
76715,Ver. tot vest. en instandh. v. Sch. md Bijbel Geref.Grondsl,79.40,18.00,2.70,0.00,0.00,0.00,26.30,489.00,0.7654569626449290,0.8905125979591860,2.76,5.0326490480851500,5.0326490480851500,26.62,61.21,81.27,77.26,79.45,10.00,95.06,8.29,,0.5927538962071720,35.31
76740,Stichting Werkplaats Kindergemeenschap,58.40,27.30,14.30,0.00,0.00,0.00,29.90,565.00,0.6449213534250350,0.7533747396769590,-0.62,1.9892142662495400,1.9892142662495400,1.09,51.98,84.31,74.94,74.47,8.74,88.88,10.94,1.10,0.4190312455555530,14.72
76793,Stichting Rooms Katholiek Onderwijs,83.00,17.00,0.00,0.00,0.00,0.00,21.80,393.00,0.2117375035761210,0.2228395228128270,4.94,1.5764654265367200,1.5764654265367200,-215.00,57.54,89.16,72.04,75.78,3.02,80.80,12.81,31.21,0.5445871386207630,13.41
76806,Stg. Katholiek Primair Onderw. Oost-Veluwe,72.70,27.30,0.00,0.00,0.00,0.00,175.30,3387.00,0.6175180416880810,0.6421136926612080,-0.21,1.4515949749197400,1.4515949749197400,5.44,23.05,80.66,75.90,75.74,0.92,94.10,7.15,1.68,0.3071361690153830,6.03
76819,Stg. v. Prot.-Christ.-Onderw. te Ermelo,75.30,24.70,0.00,0.00,0.00,0.00,65.70,1281.00,0.8013432552465070,0.8757146547404520,6.43,2.6433114639154600,2.6433114639154600,45.64,56.09,76.07,72.48,77.46,5.21,95.28,8.46,,0.6640577864522590,14.30
76910,Stichting Interconfessioneel Onderwijs te Bredevoort,75.00,25.00,0.00,0.00,0.00,0.00,8.70,152.00,0.5356871726031070,0.7221584452724110,7.34,3.3538931960032500,3.3538931960032500,55.94,62.13,79.90,77.46,83.60,21.63,96.95,6.26,,1.1349090023518900,75.86
76961,Stichting Katholiek Onderwijs De Kwakel,60.40,39.60,0.00,0.00,0.00,0.00,35.90,718.00,0.7217812576837960,0.8766558581263830,2.05,6.4605513159943900,6.4605513159943900,38.83,53.22,82.41,81.16,82.86,11.42,98.48,6.72,,0.7373138218014740,49.66
77052,Stichting Overvecht Zuid Voor Het Katholiek Onderwijs,69.10,30.90,0.00,0.00,0.00,0.00,41.30,689.00,0.8096911000617750,0.8364147434375190,-0.09,4.6969013691044800,4.6969013691044800,38.30,49.91,84.56,78.67,78.60,1.65,93.04,5.98,,0.5975447195449100,37.28
77091,Nederlands Instituut voor Katholieke Kerkmuziek,39.80,60.20,0.00,0.00,0.00,0.00,4.30,77.00,,,,,,,,,,,,,,,,
77195,Katholieke Scholenstichting Utrecht (K.S.U.),65.20,34.80,0.00,0.00,0.00,0.00,392.10,6442.00,0.5779147774501340,0.6814598076954500,-1.57,2.2024671394252200,2.2024671394252200,12.42,23.18,91.84,83.19,81.90,4.15,90.58,7.63,0.04,0.3953459036874390,15.36
77196,Vereniging voor Prot. Christ. Primair Onderwijs te Rijssen,49.90,50.10,0.00,0.00,0.00,0.00,86.30,1788.00,0.7397122289515680,0.7620470444548470,2.90,1.5397526791722100,1.5397526791722100,6.19,29.36,83.77,81.10,83.52,0.89,96.80,4.41,1.19,0.2660290483828070,5.10
77235,Stichting Proles stichting voor openb. en kathol. onderw.,69.70,29.20,0.00,0.00,0.00,1.10,92.70,1671.00,0.5581290860712520,0.7982666013884500,0.30,3.5408738973963200,3.5408738973963200,18.34,32.67,85.19,80.05,80.29,14.06,93.97,10.58,,0.5567785869282520,30.00
77338,Stg. Veldvest bijzond. onderw. in Veldhoven en omgeving,72.30,25.90,1.80,0.00,0.00,0.00,154.70,3042.00,0.6137203155843870,0.8002989282450020,2.26,3.0856559253645400,3.0856559253645400,10.74,28.21,83.95,82.59,84.50,8.57,98.38,6.72,1.75,0.4057864638373850,19.14
77456,Stichting Vrijescholen Athena,80.90,19.10,0.00,0.00,0.00,0.00,116.00,2409.00,0.5390405020601010,0.6580709820079220,-2.18,2.0182260165627600,2.0182260165627600,9.03,20.23,88.67,84.42,82.61,4.47,95.20,7.85,0.24,0.3389339941307220,13.06
77533,Stichting Prisma,66.90,33.10,0.00,0.00,0.00,0.00,85.00,1632.00,0.6827891357297460,0.8009732480288860,-0.58,4.0184020277587500,4.0184020277587500,23.79,32.45,87.93,84.76,84.27,5.62,96.40,5.15,,0.4459441008500850,28.55
77975,Stichting Trinamiek stichting v kath opb en alg-bijz primair en voortgezet ond,73.40,26.60,0.00,0.00,0.00,0.00,210.70,4383.00,0.5592591334873570,0.7047630197467780,-1.14,2.5417024375308000,2.5417024375308000,14.14,25.03,84.39,82.71,81.78,6.51,98.01,7.05,,0.4450098346697720,20.37
78066,Stichting Primair onderwijs in de gemeente Zundert,64.60,35.40,0.00,0.00,0.00,0.00,42.70,916.00,0.1979254950192060,0.6152612220868620,2.66,1.8911331497119900,1.8911331497119900,-2.72,7.28,78.35,76.66,78.75,15.34,97.84,7.63,,0.3555866038510130,12.60
78184,Stichting Vrije School Zwolle,75.50,24.50,0.00,0.00,0.00,0.00,15.50,303.00,0.6782363289840200,0.7586314323412990,5.15,3.2919292384784800,3.2919292384784800,20.46,27.60,80.58,75.77,79.89,3.27,94.04,10.30,,0.3682173433165290,22.51
78197,Ver. voor Christelijk Onderw. op Reformatorische Grondslag,100.00,0.00,0.00,0.00,0.00,0.00,6.40,124.00,0.7238180993165250,0.9246391197073250,-0.63,9.6082677906145300,9.6082677906145300,48.20,67.47,79.04,69.36,68.93,18.72,87.76,7.33,7.84,0.8541910635406950,60.47
78222,Stichting Scala stg. voor kath. openb./a.b.o.,76.90,23.10,0.00,0.00,0.00,0.00,164.40,3545.00,0.3226231163613300,0.6659914138044230,0.02,2.1659575215205900,2.1659575215205900,1.90,11.97,84.10,81.77,81.78,12.74,97.23,9.04,,0.3709278133375140,14.45
78457,Stichting Joodse Kindergem. Cheider,79.20,20.80,0.00,0.00,0.00,0.00,7.20,66.00,-0.1237091818773400,-0.0991836375468055,2.60,0.1024794142079370,0.1024794142079370,-40.97,-3.50,120.91,85.84,88.13,0.69,71.00,5.56,1.50,0.0327498682118738,-23.77
78782,Octant stichting voor christelijk basisonderwijs,70.40,28.90,0.00,0.00,0.00,0.70,136.00,2637.00,0.6002516029870530,0.7466052227852960,1.44,2.7757138461639300,2.7757138461639300,24.67,37.06,81.46,76.76,77.88,9.04,94.24,8.76,,0.6164959362887920,27.78
78912,St. Ver. Schol. J.A.Alberdingk Thijm Primair Onderwijs,67.90,31.40,0.20,0.00,0.00,0.50,184.30,3125.00,0.3405874737005850,0.6559638477722720,-0.05,2.2462826944279300,2.2462826944279300,3.67,9.55,95.27,82.50,82.46,8.84,86.59,7.53,0.85,0.2440516301722990,12.02
79003,Stichting Het Zonnewiel Vrijeschool De Bilt,79.30,20.70,0.00,0.00,0.00,0.00,10.00,199.00,0.1317319848293300,0.4539570164348930,2.25,1.4731788079470200,1.4731788079470200,-3.94,2.51,89.57,81.38,83.26,6.14,90.86,7.00,1.86,0.1716420788737830,4.13
79016,Montessori Vereniging Haarlemmermeer,64.20,35.80,0.00,0.00,0.00,0.00,25.30,482.00,0.5808486864061320,0.8235164254909310,-0.90,4.8299774322510300,4.8299774322510300,24.62,31.70,82.08,78.84,78.14,13.24,96.06,10.27,,0.5457910405693450,36.89
