BEVOEGD_GEZAGNUMMER,JAAR,Key,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Solvabiliteit I(%),Solvabiliteit II(%),Rentabiliteit(%),Liquiditeit (current ratio)(%),Liquiditeit (quick ratio)(%),Weerstandsvermogen exclusief materi‘le vaste activa(%),Weerstandsvermogen(%),Personeelslasten / rijksbijdragen(%),Personeelslasten / totaal baten plus financi‘le baten(%),Personeelslasten / totaal lasten plus financi‘le lasten(%),Voorzieningen / totaal baten plus financi‘le baten(%),Rijksbijdragen / totaal baten plus financi‘le baten(%),Overige overheidsbijdragen en -subsidies / totaal baten plus financi‘le baten(%),Huisvestingsratio(%),Kapitalisatiefactor(%),Algemene reserve / totaal baten plus financi‘le baten,Investeringen inventaris en apparatuur / totaal baten plus financi‘le baten(%),Netto werkkapitaal(%),Aantal instellingen,Variatie in LB,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
10928,2012,10928-2012,Gemeente Vlieland,8899,1,98,1,98,1,0,0,0,0,0,0,0,0,,7.8,1,6.3,0,0.5,0,15.7,,5.3,1,0,0,0,0,84,16,0,0,0,0,,,,,,,2.62,7471.48,2856.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,3.111269837,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10928,2013,10928-2013,Gemeente Vlieland,8899,1,94,1,94,1,0,0,0,0,0,0,0,0,,8.2,1,6.3,0,0.9,0,15,,5.3,1,0,0,0,0,84,16,0,0,0,0,,,,,,,6.26,19913.91,3182.56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,3.111269837,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10928,2014,10928-2014,Gemeente Vlieland,8899,1,85,1,85,1,0,0,0,0,0,0,0,0,,7.2,1,5.6,0,0.6,0,15.1,,4.6,1,0,0,0,0,82.2,17.8,0,0,0,0,58,40,2,0,0,0,5.63,18228.85,3237,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1.767766953,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10928,2015,10928-2015,Gemeente Vlieland,8899,1,78,1,78,1,0,0,0,0,0,0,0,0,,7.3,1,5.6,0,0.6,0,13.9,,2.8,2.9,0,0,0,0,49.3,50.7,0,0,0,0,,,,,,,5.63,18704.08,3321.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1.13137085,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10928,2016,10928-2016,Gemeente Vlieland,8899,1,69,1,69,1,0,0,0,0,0,0,0,0,,5.9,0,5.4,0,0.5,0,12.8,,2.6,2.9,0,0,0,0,47.2,52.8,0,0,0,0,,,,,,,5.41,18403.61,3404.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,0.636396103,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11711,2012,11711-2012,Gemeente Noordenveld,9301,0,2131,2,2194,1,0,0,0,0,0,0,0,0,,139.6,12.4,121.2,0,6,0,17.6,,96.8,24.4,0,0,0,0,79.9,20.1,0,0,0,0,,,,,,,121.18,380627.08,3141.04,0.69,0.71,0.01,0.39,0.39,0.21,0.37,0.91,0.83,0.83,0.01,0.92,0.07,0.06,0.54,0.37,0.02,-0.1,11,3.033250082,7881273,1607978,1090295,94992,10539471,0.75,0.15,0.1,0.01,326527,326527,23321,216243,225739,282308,26368,7260,781239,177746,546293,263470,987509,0,0
11711,2013,11711-2013,Gemeente Noordenveld,9301,0,2075,2,2140.1,1,0,0,0,0,0,0,0,0,,135.3,11.8,116.8,0,6.6,0,17.8,,84.6,32.3,0,0,0,0,72.4,27.6,0,0,0,0,,,,,,,116.85,371201.99,3176.8,0.76,0.79,0.03,0.49,0.49,0.25,0.39,0.9,0.82,0.84,0.01,0.91,0.07,0.06,0.52,0.38,0.01,-0.06,11,3.157518684,8014735,1429460,1167091,110140,10729843,0.75,0.13,0.11,0.01,350118,350118,23773,175848,235330,254014,11940,8914,709819,169394,553569,195041,918004,0,0
11711,2014,11711-2014,Gemeente Noordenveld,9301,0,2001,2,2073,1,0,0,0,0,0,0,0,0,,129.3,9.5,113.3,0,6.4,0,17.7,,78.6,34.8,0,0,0,0,69.3,30.7,0,0,0,0,58,40,2,0,0,0,113.35,366262.57,3231.27,0.68,0.7,-0.04,0.42,0.42,0.23,0.38,0.94,0.87,0.83,0.01,0.92,0.01,0.07,0.56,0.37,0.01,-0.1,11,3.110234815,7539681,1752431,1105490,161184,10562690,0.71,0.17,0.1,0.02,322774,322774,23811,321300,276748,255859,10590,0,888308,158494,540008,263683,962185,15600,15600
11711,2015,11711-2015,Gemeente Noordenveld,9301,0,1944,2,2026.2,1,0,0,0,0,0,0,0,0,,127.4,9.5,111.8,0,6.1,0,17.4,,79.8,32,0,0,0,0,71.4,28.6,0,0,0,0,,,,,,,111.77,364173.65,3258.17,0.68,0.71,-0.01,0.39,0.39,0.22,0.36,0.89,0.85,0.84,0.01,0.96,0.02,0.05,0.53,0.36,0.01,-0.09,11,2.969988777,7688468,1576088,964017,168866,10593359,0.73,0.15,0.09,0.02,325385,325385,23583,217206,179675,254261,14617,0,689342,146567,510709,294923,952199,15946,15946
11711,2016,11711-2016,Gemeente Noordenveld,9301,0,1886,2,1967.6,1,0,0,0,0,0,0,0,0,,125.5,10.1,109.2,0,6.3,0,17.3,,76,33.1,0,0,0,0,69.7,30.3,0,0,0,0,,,,,,,109.17,371512.46,3403.16,0.67,0.69,0,0.4,0.4,0.22,0.35,0.88,0.83,0.83,0.01,0.95,0.02,0.06,0.53,0.34,0.02,-0.1,11,3.042078635,7734121,1321048,924774,257526,10636516,0.73,0.12,0.09,0.02,316449,316449,23840,218722,179884,285421,21465,0,729332,159622,568124,438232,1165978,16156,16156
11764,2012,11764-2012,Gemeente Eijsden-Margraten,6269,1,62,1,62,1,0,0,0,0,0,0,0,0,,4.3,0,4.2,0,0.1,0,14.7,,4.2,0,0,0,0,0,100,0,0,0,0,0,,,,,,,4.22,13632.46,3233.35,0.54,0.78,0.01,4.56,4.56,0.28,0.28,0.83,0.81,0.82,0.12,0.97,0,0.05,0.51,0,0,0.39,1,0,308257,0,0,0,311597,0.99,0,0,0,876,876,0,3219,5926,7831,717,80,19273,20329,13140,17123,50592,2075,2075
11764,2013,11764-2013,Gemeente Eijsden-Margraten,6269,1,67,1,67,1,0,0,0,0,0,0,0,0,,5,0.5,4.4,0,0.1,0,15.2,,4.4,0,0,0,0,0,100,0,0,0,0,0,,,,,,,4.42,14154.3,3201.61,0.57,0.78,0.01,4.37,4.37,0.25,0.27,0.82,0.81,0.82,0.1,0.99,0,0.04,0.48,0,0.02,0.35,1,0,320559,0,0,2881,332393,0.96,0,0,0.01,1183,1183,0,1224,6985,7895,394,117,16615,24036,23571,9735,57342,4308,4308
11764,2014,11764-2014,Gemeente Eijsden-Margraten,6269,1,70,1,70,1,0,0,0,0,0,0,0,0,,5,0,4.9,0,0.1,0,14.2,,3.6,1.4,0,0,0,0,71.9,28.1,0,0,0,0,58,40,2,0,0,0,4.94,16122.92,3266.99,0.59,0.8,0.02,4.84,4.84,0.26,0.28,0.81,0.8,0.82,0.1,0.98,0,0.06,0.48,0.01,0.01,0.36,1,0,343341,0,0,3051,342202,1,0,0,0.01,3101,3101,0,3255,8131,8069,341,104,23828,19455,21601,9498,50554,3086,3086
11764,2015,11764-2015,Gemeente Eijsden-Margraten,6269,1,74,1,74,1,0,0,0,0,0,0,0,0,,4.8,0,4.7,0,0.1,0,15.6,,3.4,1.4,0,0,0,0,70.8,29.2,0,0,0,0,,,,,,,4.75,15889.08,3345.42,0.61,0.81,0.06,5.14,5.14,0.3,0.31,0.79,0.75,0.79,0.1,0.95,0.03,0.08,0.5,0.07,0,0.39,1,0,229539,54440,29392,41454,365535,0.63,0.15,0.08,0.11,3087,3087,0,16712,6794,8444,361,-80,34681,20513,6876,18972,57279,5233,5233
11764,2016,11764-2016,Gemeente Eijsden-Margraten,6269,1,65,1,65,1,0,0,0,0,0,0,0,0,,5.2,0,5.1,0,0.1,0,12.7,,4,1.1,0,0,0,0,78.4,21.6,0,0,0,0,,,,,,,5.14,17350.81,3376.83,0.6,0.81,0.04,4.91,4.91,0.3,0.33,0.77,0.75,0.78,0.12,0.98,0,0.11,0.56,0.02,0.01,0.41,1,0,246994,57660,29970,42692,377690,0.65,0.15,0.08,0.11,4395,4395,0,2350,6667,8710,573,0,51935,17817,8501,11036,50088,3720,3720
13622,2012,13622-2012,Stichting Openbaar Primair Onderwijs Haarlemmermeer,2132,0,4899,3,5199.3,1.1,0,0,0,0,0,0,0,0,,302.3,25.3,255.9,0.5,20.6,0,19.1,,200.5,55.5,0,0,0,0,78.3,21.7,0,0,0,0,,,,,,,255.94,770800.96,3011.63,0.51,0.59,0,1.85,1.85,0.09,0.16,0.89,0.82,0.82,0.02,0.92,0,0.07,0.3,0.04,0.02,0.11,19,2.271888243,19977743,0,0,28033,20327118,0.98,0,0,0,341145,341145,41796,117922,380897,474350,71135,309126,1681026,1303042,1077914,0,2380956,60500,60500
13622,2013,13622-2013,Stichting Openbaar Primair Onderwijs Haarlemmermeer,2132,0,4812,3,5094.6,1.1,0,0,0,0,0,0,0,0,,294.6,25,251.6,0,18.1,0,19.1,,189.5,62.1,0,0,0,0,75.3,24.7,0,0,0,0,,,,,,,251.6,767499.63,3050.42,0.62,0.68,0.05,2.38,2.38,0.14,0.2,0.85,0.78,0.82,0.02,0.92,0,0.07,0.32,0.13,0.02,0.14,19,2.494304038,14505564,3158607,2209001,31506,19952447,0.73,0.16,0.11,0,412015,412015,27156,30083,493459,457058,73783,125047,1769886,1368869,964875,0,2333744,0,0
13622,2014,13622-2014,Stichting Openbaar Primair Onderwijs Haarlemmermeer,2132,0,4713,3,4980,1.1,0,0,0,0,0,0,0,0,,285.5,25.5,242.4,0,17.7,0,19.4,,178.4,64,0,0,0,0,73.6,26.4,0,0,0,0,58,40,2,0,0,0,242.43,749555.29,3091.89,0.62,0.69,-0.01,2.34,2.34,0.12,0.2,0.87,0.83,0.82,0.02,0.96,0,0.07,0.32,0.14,0.02,0.14,19,2.796666248,15585429,3445023,2123248,0,20114129,0.77,0.17,0.11,0,442657,442657,75646,7720,430077,491133,61694,121507,1751077,1232355,1057354,0,2289709,0,0
13622,2015,13622-2015,Stichting Openbaar Primair Onderwijs Haarlemmermeer,2132,0,4609,3,4858.3,1.1,0,0,0,0,0,0,0,0,,280.3,22.5,240.9,0,16.9,0,19.1,,172.4,68.5,0,0,0,0,71.6,28.4,0,0,0,0,,,,,,,240.89,759604.69,3153.38,0.62,0.67,0.01,2.24,2.24,0.12,0.2,0.85,0.81,0.82,0.02,0.96,0,0.08,0.33,0,0.02,0.13,19,2.669097028,14012009,3364167,1850787,82976,20019492,0.7,0.17,0.09,0,454627,454627,85578,36998,307154,500382,59859,167552,1897523,79289,0,94507,2039259,21400,25258
13622,2016,13622-2016,Stichting Openbaar Primair Onderwijs Haarlemmermeer,2132,0,4435,3,4672.3,1.1,0,0,0,0,0,0,0,0,,268.3,20.9,230.8,0,16.6,0,19.2,,164.4,66.4,0,0,0,0,71.2,28.8,0,0,0,0,,,,,,,230.79,755928.18,3275.38,0.65,0.7,0.01,2.38,2.38,0.13,0.22,0.84,0.81,0.82,0.02,0.97,0,0.08,0.33,0,0.02,0.14,19,2.647362143,13866087,3302670,1731489,48197,20056804,0.69,0.16,0.09,0,505881,505881,83100,44618,303499,486310,70012,129057,1856596,79991,0,160008,2021829,29125,31485
13662,2012,13662-2012,Stichting Openbaar Onderwijs Present,1613,0,1969,2,2083.9,1.1,0,0,0,0,0,0,0,0,,121.3,9.8,105.4,0,6.1,0,18.7,,83.6,20.8,1,0,0,0,79.3,19.7,0.9,0,0,0,,,,,,,105.44,330189.39,3131.67,0.74,0.86,0,5.71,5.71,0.38,0.5,0.84,0.82,0.82,0.08,0.98,0,0.09,0.68,0.44,0.01,0.45,9,1.448658383,6443391,707745,805951,621127,8293288,0.78,0.09,0.1,0.07,274492,274492,65,78148,209048,274632,31810,24432,880433,175187,532519,0,707706,15173,15173
13662,2013,13662-2013,Stichting Openbaar Onderwijs Present,1613,0,1896,2,2015.4,1.1,0,0,0,0,0,0,0,0,,115.6,8.8,100.6,0,6.2,0,18.9,,78.6,21,1,0,0,0,78.1,20.9,1,0,0,0,,,,,,,100.58,317526.02,3157.04,0.72,0.86,0.02,5.84,5.84,0.4,0.51,0.83,0.8,0.82,0.09,0.97,0,0.09,0.71,0.45,0.02,0.48,9,1.468843082,6087944,709054,818907,764771,8205181,0.74,0.09,0.1,0.09,282079,282079,982,75860,208346,257110,32212,22697,855407,197058,506629,0,703687,15000,15000
13662,2014,13662-2014,Stichting Openbaar Onderwijs Present,1613,0,1806,2,1908.6,1.1,0,0,0,0,0,0,0,0,,112.2,9,96.9,0,6.2,0,18.6,,77.4,18.5,1,0,0,0,79.9,19.1,1,0,0,0,58,40,2,0,0,0,96.94,310960.84,3207.78,0.67,0.85,-0.05,5.44,5.44,0.38,0.5,0.89,0.87,0.83,0.13,0.98,0,0.09,0.73,0.44,0.02,0.49,9,1.347219359,6048480,724664,790822,871238,8275722,0.73,0.09,0.1,0.11,244914,244914,1437,72158,209999,258554,32316,20021,858670,175875,468943,0,644818,16799,16799
13662,2015,13662-2015,Stichting Openbaar Onderwijs Present,1613,0,1759,2,1863.7,1.1,0,0,0,0,0,0,0,0,,120.6,8.1,106.2,0,6.3,0,16.6,,84.2,21.1,1,0,0,0,79.2,19.8,0.9,0,0,0,,,,,,,106.22,341275.08,3212.92,0.66,0.86,-0.02,5.93,5.93,0.37,0.47,0.86,0.84,0.82,0.14,0.98,0,0.08,0.71,0.42,0,0.49,9,1.150120767,5984862,743657,686600,603640,7978407,0.75,0.09,0.09,0.08,263071,263071,0,85877,185554,263558,32981,24071,822041,201657,105140,87512,663738,14882,14882
13662,2016,13662-2016,Stichting Openbaar Onderwijs Present,1613,0,1710,2,1811.4,1.1,0,0,0,0,0,0,0,0,,112.1,9.6,96.4,0,6.1,0,17.7,,77.5,17.9,1,0,0,0,80.4,18.6,1,0,0,0,,,,,,,96.36,324370.18,3366.17,0.66,0.87,-0.03,6.39,6.39,0.36,0.45,0.86,0.84,0.81,0.14,0.98,0.01,0.09,0.68,0.41,0,0.49,9,1.121878385,5887266,765408,653925,355641,7851278,0.75,0.1,0.08,0.05,247905,247905,692,83841,163242,239071,34905,27244,859316,187919,125624,111314,708669,10691,10691
13674,2012,13674-2012,Stichting Openbaar Onderwijs Groep,5461,0,3036,3,3240.3,1.1,0,0,0,0,0,0,0,0,,190.3,15.4,162.8,0,12.1,0,18.7,,133.2,29.6,0,0,0,0,81.8,18.2,0,0,0,0,,,,,,,162.78,500529.85,3074.81,0.57,0.72,0,2.29,2.29,0.07,0.19,0.89,0.83,0.82,0.05,0.93,0.01,0.07,0.33,0.19,0.01,0.12,#N/A,1.222799287,9597280,1980132,1310985,615138,12969551,0.74,0.15,0.1,0.05,393182,393182,46160,48385,255663,287248,38563,154391,1022863,523257,618557,258322,1400136,0,0
13674,2013,13674-2013,Stichting Openbaar Onderwijs Groep,5461,0,2969,3,3177.2,1.1,0,0,0,0,0,0,0,0,,175.9,13.8,150.2,0,12,0,19.8,,118.9,31.3,0,0,0,0,79.2,20.8,0,0,0,0,,,,,,,150.18,469880.69,3128.79,0.55,0.71,0.01,2.27,2.27,0.08,0.19,0.88,0.83,0.83,0.06,0.94,0.01,0.06,0.34,0.18,0.02,0.13,#N/A,1.497712542,9331168,1643433,1335773,880858,13028579,0.72,0.13,0.1,0.07,335702,335702,70576,196035,209998,300164,40202,144979,961954,457941,662297,231261,1351499,0,0
13674,2014,13674-2014,Stichting Openbaar Onderwijs Groep,5461,0,2799,3,2997.9,1.1,0,0,0,0,0,0,0,0,,166.9,12.6,142.6,0,8.1,3.6,19.6,,114.1,28.5,0,0,0,0,80,20,0,0,0,0,58,40,2,0,0,0,142.62,455391.61,3193.04,0.57,0.73,0,2.44,2.44,0.09,0.2,0.89,0.83,0.83,0.06,0.94,0.01,0.07,0.35,0.19,0.01,0.14,#N/A,1.807919088,9226167,1919700,1312985,426701,12629201,0.73,0.15,0.1,0.03,398865,398865,57936,254443,237496,300422,37225,148844,1036366,215959,631212,244183,1091354,0,0
13674,2015,13674-2015,Stichting Openbaar Onderwijs Groep,5461,0,2704,3,2891.8,1.1,0,0,0,0,0,0,0,0,,166.2,13.1,141.3,0,11.8,0,19.1,,116.3,25,0,0,0,0,82.3,17.7,0,0,0,0,,,,,,,141.32,449025.7,3177.33,0.75,0.78,0.02,2.5,2.5,0.13,0.29,0.87,0.81,0.82,0.01,0.93,0.03,0.07,0.33,0.29,0.02,0.13,#N/A,1.937155499,9442262,942092,1128051,199010,12570017,0.75,0.07,0.09,0.02,482653,482653,56232,174793,180946,286304,35494,298154,1031923,198632,711892,253141,1163665,20599,20599
13674,2016,13674-2016,Stichting Openbaar Onderwijs Groep,5461,0,2630,3,2825,1.1,0,0,0,0,0,0,0,0,,156.6,13.8,130.9,0,11.9,0,20.1,,103.6,27.3,0,0,0,0,79.1,20.9,0,0,0,0,,,,,,,130.89,431315.56,3295.16,0.7,0.73,0,2.04,2.04,0.11,0.3,0.86,0.82,0.83,0.01,0.96,0.01,0.07,0.36,0.3,0.02,0.12,#N/A,2.035003218,9332016,1746016,1049808,222166,12543123,0.74,0.14,0.08,0.02,475852,475852,71214,150644,248179,298463,33066,260880,1062446,231364,668209,218712,1118285,17318,17318
13682,2012,13682-2012,Openbaar Primair Onderwijs Oegstgeest,2341,0,1252,2,1276,1,0,0,0,0,0,0,0,0,,77.2,6.9,64.3,0,6.1,0,19.5,,52.6,11.7,0,0,0,0,81.8,18.2,0,0,0,0,,,,,,,64.26,198484.19,3088.67,0.52,0.61,0,1.76,1.76,0.06,0.14,0.87,0.83,0.82,0.02,0.95,0.02,0.08,0.27,0.13,0.02,0.08,4,0.496655481,3970151,411271,490752,37541,4756842,0.83,0.09,0.1,0.01,128872,128872,0,16370,91812,129066,5372,72758,451099,132498,299002,0,431500,9438,9438
13682,2013,13682-2013,Openbaar Primair Onderwijs Oegstgeest,2341,0,1245,2,1263,1,0,0,0,0,0,0,0,0,,74.3,6.9,61,0,6.4,0,20.4,,48.9,12,0,0,0,0,80.3,19.7,0,0,0,0,,,,,,,60.98,189541.96,3108.14,0.6,0.66,0.05,2.09,2.09,0.1,0.18,0.83,0.78,0.81,0.02,0.93,0.02,0.07,0.3,0.12,0.02,0.11,4,0.355902608,3782196,423881,504410,45836,4685032,0.81,0.09,0.11,0.01,132008,132008,0,1721,119349,128750,4477,33930,419227,127417,401380,0,528797,9716,9716
13682,2014,13682-2014,Openbaar Primair Onderwijs Oegstgeest,2341,0,1251,2,1272,1,0,0,0,0,0,0,0,0,,75.1,7,60.6,0,7.5,0,20.6,,43.4,17.2,0,0,0,0,71.6,28.4,0,0,0,0,58,40,2,0,0,0,60.59,192325.7,3174.23,0.57,0.64,-0.01,1.86,1.86,0.08,0.18,0.88,0.83,0.82,0.02,0.95,0.02,0.07,0.32,0.13,0.03,0.1,4,1.651262144,3848353,443656,491420,111546,4753229,0.81,0.09,0.1,0.02,159414,159414,0,507,83870,132034,19183,9873,376467,114601,361507,0,476108,9983,9983
13682,2015,13682-2015,Openbaar Primair Onderwijs Oegstgeest,2341,0,1274,2,1299.5,1,0,0,0,0,0,0,0,0,,75.8,7,61,0.4,7.4,0,20.9,,42.9,18,0,0,0,0,70.4,29.6,0,0,0,0,,,,,,,60.96,193974.5,3182.01,0.5,0.67,-0.01,1.99,1.99,0.05,0.16,0.84,0.81,0.8,0.06,0.96,0.01,0.09,0.32,0.11,0.04,0.1,4,1.508586535,3714204,471960,447532,124085,4977031,0.75,0.09,0.09,0.02,159789,159789,0,3644,62463,138672,18220,36891,574075,153859,380611,0,534470,14000,14000
13682,2016,13682-2016,Openbaar Primair Onderwijs Oegstgeest,2341,0,1313,2,1341.8,1,0,0,0,0,0,0,0,0,,74,3.6,62.5,0,7.9,0,21,,39.8,22.6,0,0,0,0,63.8,36.2,0,0,0,0,,,,,,,62.46,205612.25,3291.88,0.41,0.67,-0.03,2,2,0.02,0.13,0.86,0.84,0.82,0.08,0.98,0.02,0.08,0.31,0.13,0.02,0.1,4,1.875055555,3861251,730600,429726,305461,5246078,0.74,0.14,0.08,0.06,173438,173438,0,24912,73993,138322,8751,29441,485569,146327,178067,13532,485435,13280,13280
13683,2012,13683-2012,Schoolbestuur voor primair en voortgezet onderwijs tussen Lauwers en Eems-stg,9989,0,1857,2,1937.4,1,0,0,0,0,0,0,0,0,,134.5,9.8,120.5,0,4.3,0,15.4,,108.8,11.6,0,0,0,0,90.3,9.7,0,0,0,0,,,,,,,120.47,376239.07,3123.03,0.65,0.68,-0.17,1.61,1.61,0.37,0.52,0.87,0.81,0.68,0.03,0.93,0.04,0.19,0.77,0.49,0.07,0.16,16,13.02083737,12670386,1970957,1790115,1055378,17529212,0.72,0.11,0.1,0.06,469879,469879,72748,498595,391180,426576,40660,3437140,4866899,904114,1315581,722922,2942617,0,0
13683,2013,13683-2013,Schoolbestuur voor primair en voortgezet onderwijs tussen Lauwers en Eems-stg,9989,0,1803,2,1872.3,1,0,0,0,0,0,0,0,0,,129.7,8.8,116.3,0,4.7,0,15.5,,102.5,13.8,0,0,0,0,88.2,11.8,0,0,0,0,,,,,,,116.28,367709.37,3162.28,0.74,0.79,-0.02,1.65,1.65,0.35,0.48,0.86,0.8,0.78,0.03,0.93,0.02,0.07,0.62,0.46,0.02,0.09,16,8.464962388,12359822,1983189,1901624,1456772,17904498,0.69,0.11,0.11,0.08,553175,553175,55752,514244,361994,435322,39477,150312,1557101,962618,1140719,794270,2897607,0,0
13683,2014,13683-2014,Schoolbestuur voor primair en voortgezet onderwijs tussen Lauwers en Eems-stg,9989,0,1701,2,1773.3,1,0,0,0,0,0,0,0,0,,120.9,6.2,110.8,0,3.8,0,15.4,,93.2,17.6,0,0,0,0,84.1,15.9,0,0,0,0,58,40,2,0,0,0,110.78,358540.97,3236.59,0.71,0.77,-0.08,1.11,1.11,0.29,0.44,0.89,0.85,0.78,0.03,0.95,0.01,0.07,0.58,0.39,0.02,0.02,16,8.235432772,12478929,2138990,1831894,1971740,18318853,0.68,0.12,0.1,0.11,570883,570883,74366,334116,465016,389997,42664,25434,1674617,960989,1130568,813776,2905333,54966,54966
13683,2015,13683-2015,Schoolbestuur voor primair en voortgezet onderwijs tussen Lauwers en Eems-stg,9989,0,1618,2,1693.3,1,0,0,0,0,0,0,0,0,,113.1,6.1,103.2,0,3.8,0,15.7,,83.8,19.3,0,0,0,0,81.3,18.7,0,0,0,0,,,,,,,103.16,341277.19,3308.13,0.68,0.76,-0.02,1.02,1.02,0.22,0.36,0.86,0.81,0.8,0.04,0.95,0.02,0.07,0.5,0.32,0.01,0,16,9.18072229,12693986,2066538,1605791,2207765,18593268,0.68,0.11,0.09,0.12,592622,592622,70755,269262,408459,395277,39493,32369,1496401,798018,1070418,770458,2638894,28509,28509
13683,2016,13683-2016,Schoolbestuur voor primair en voortgezet onderwijs tussen Lauwers en Eems-stg,9989,0,1540,2,1596.4,1,0,0,0,0,0,0,0,0,,105.4,14.2,86.4,0,4.8,0,17.8,,74.7,11.7,0,0,0,0,86.5,13.5,0,0,0,0,,,,,,,86.37,295682.96,3423.39,0.65,0.76,-0.01,1.4,1.4,0.22,0.34,0.84,0.81,0.8,0.06,0.96,0.01,0.06,0.49,0.32,0.01,0.05,16,10.42323832,13003823,2106153,1549072,1804498,18683199,0.7,0.11,0.08,0.1,566847,566847,80376,243915,313722,359072,36902,22589,1437740,765926,1099898,837846,2703670,34729,34729
