bevoegdgezag,year,bestuur_key,sector,groepering,naam,lonenensalarissen,socialelasten,pensioenlasten,lastenpersoneelnietinloondienst,personeelslasten,lonenensalarissentotaalpersoneel,socialelastentotaalpersoneel,pensioenlastentotaalpersoneel,lastenpersoneelnietinloondienstt,afschrijvingenopmateriãlevasteac,afschrijvingen,huurlasten,onderhoudslastenkleinonderhoud,lastenvoorenergieenwater,schoonmaakkosten,belastingenenheffingen,overigeoverigehuisvestingslasten,huisvestingslasten,administratieenbeheerslasten,inventarisenapparatuur,overigeoverigeoverigelasten,overigelasten,accountantshonorariainzakehetond,accountantshonoraria,bevoegd_gezagnaam,postcode_bevoegd_gezag,eenpitter,aantal_leerlingen,categorie_bestuuromvang,aantal_gewichtleerlingen,gemiddeld_leerlinggewicht,aandeel_apcg_leerlingen,aandeel_lwoo_leerlingen,aantal_voltijdleerlingen,aantal_deeltijdleerlingen,aantal_leerlingen_vbo_groen,aantal_bol_leerlingen,aantal_bol_deeltijdleerlingen,aantal_bbl_leerlingen,aandeel_leerlingen_randstad,omvang_formatie_totaal,omvang_formatie_manager,omvang_formatie_op,omvang_formatie_lio,omvang_formatie_oop_obp,omvang_formatie_onbekend,leerling_leraar_ratio,gewogen_deelnemer_leraar_ratio,omvang_formatie_op_la,omvang_formatie_op_lb,omvang_formatie_op_lc,omvang_formatie_op_ld,omvang_formatie_op_le,omvang_formatie_op_overig,aandeel_formatie_op_la,aandeel_formatie_op_lb,aandeel_formatie_op_lc,aandeel_formatie_op_ld,aandeel_formatie_op_le,aandeel_formatie_op_overig,streefpercentage_formatie_op_la,streefpercentage_formatie_op_lb,streefpercentage_formatie_op_lc,streefpercentage_formatie_op_ld,streefpercentage_formatie_op_le,streefpercentage_formatie_op_ove,omvang_formatie_op_brutsal,loonsom_op_brutsal,gemiddelde_loonsom_op_brutsal,solvabiliteiti,solvabiliteitii,rentabiliteit,liquiditeitcurrentratio,liquiditeitquickratio,weerstandsvermogenexclusiefmater,weerstandsvermogen,personeelslastenrijksbijdragen,personeelslastentotaalbatenplusf,personeelslastentotaallastenplus,voorzieningentotaalbatenplusfina,rijksbijdragentotaalbatenplusfin,overigeoverheidsbijdragenensubsi,huisvestingsratio,kapitalisatiefactor,algemenereservetotaalbatenplusfi,investeringeninventarisenapparat,nettowerkkapitaal,aantalinstellingen,variatieinlb,merge_bestuurs_kenmerk_fin
11711,2015,11711-2015,PO,BO5,Gem Noordenveld,7688468,1576088,964017,168866,10593359,.73000002,.15000001,.090000004,.02,325385,325385,23583,217206,179675,254261,14617,,689342,146567,510709,294923,952199,15946,15946,Gemeente Noordenveld,9301,0,1944,2,2026.2,1,0,0,0,0,0,0,0,0,,127.4,9.5,111.8,0,6.0999999,0,17.4,,79.800003,32,0,0,0,0,71.400002,28.6,0,0,0,0,,,,,,,111.77,364173.66,3258.1699,.6800000000000001,.71,-.01,.39,.39,.22,.36,.88999999,.85000002,.83999997,.0099999998,.95999998,.02,.05,.53,.36,.01,-.09,11,2.9699888,matched (3)
11711,2016,11711-2016,PO,BO5,Gem Noordenveld,7734121,1321048,924774,257526,10636516,.73000002,.12,.090000004,.02,316449,316449,23840,218722,179884,285421,21465,,729332,159622,568124,438232,1165978,16156,16156,Gemeente Noordenveld,9301,0,1886,2,1967.6,1,0,0,0,0,0,0,0,0,,125.5,10.1,109.2,0,6.3000002,0,17.299999,,76,33.099998,0,0,0,0,69.699997,30.299999,0,0,0,0,,,,,,,109.17,371512.47,3403.1599,.67,.69,0,.4,.4,.22,.35,.88,.82999998,.82999998,.0099999998,.94999999,.02,.06,.53,.34,.02,-.1,11,3.0420787,matched (3)
11764,2012,11764-2012,PO,BO1,Gemeente Eijsden-Margraten,308257,,,,311597,.99000001,0,0,0,876,876,,3219,5926,7831,717,80,19273,20329,13140,17123,50592,2075,2075,Gemeente Eijsden-Margraten,6269,1,62,1,62,1,0,0,0,0,0,0,0,0,,4.3000002,0,4.1999998,0,.1,0,14.7,,4.1999998,0,0,0,0,0,100,0,0,0,0,0,,,,,,,4.2199998,13632.46,3233.3501,.54,.78,.01,4.56,4.56,.28,.28,.82999998,.81,.81999999,.12,.97000003,0,.05,.51,0,0,.39,1,0,matched (3)
11764,2013,11764-2013,PO,BO1,Gemeente Eijsden-Margraten,320559,,,2881,332393,.95999998,0,0,.0099999998,1183,1183,,1224,6985,7895,394,117,16615,24036,23571,9735,57342,4308,4308,Gemeente Eijsden-Margraten,6269,1,67,1,67,1,0,0,0,0,0,0,0,0,,5,.5,4.4000001,0,.1,0,15.2,,4.4000001,0,0,0,0,0,100,0,0,0,0,0,,,,,,,4.4200001,14154.3,3201.6101,.57,.78,.01,4.37,4.37,.25,.27,.81999999,.81,.81999999,.1,.99000001,0,.04,.48,0,.02,.35,1,0,matched (3)
11764,2014,11764-2014,PO,BO1,Gemeente Eijsden-Margraten,343341,,,3051,342202,1,0,0,.0099999998,3101,3101,,3255,8131,8069,341,104,23828,19455,21601,9498,50554,3086,3086,Gemeente Eijsden-Margraten,6269,1,70,1,70,1,0,0,0,0,0,0,0,0,,5,0,4.9000001,0,.1,0,14.2,,3.5999999,1.4,0,0,0,0,71.900002,28.1,0,0,0,0,58,40,2,0,0,0,4.9400001,16122.92,3266.99,.59,.8,.02,4.84,4.84,.26,.28,.81,.80000001,.81999999,.1,.98000002,0,.06,.48,.01,.01,.36,1,0,matched (3)
11764,2015,11764-2015,PO,BO1,Gemeente Eijsden-Margraten,229539,54440,29392,41454,365535,.63,.15000001,.079999998,.11,3087,3087,,16712,6794,8444,361,-80,34681,20513,6876,18972,57279,5233,5233,Gemeente Eijsden-Margraten,6269,1,74,1,74,1,0,0,0,0,0,0,0,0,,4.8000002,0,4.6999998,0,.1,0,15.6,,3.4000001,1.4,0,0,0,0,70.800003,29.200001,0,0,0,0,,,,,,,4.75,15889.08,3345.4199,.61,.8100000000000001,.06,5.14,5.14,.3,.31,.79000002,.75,.79000002,.1,.94999999,.03,.08,.5,.07,0,.39,1,0,matched (3)
11764,2016,11764-2016,PO,BO1,Gemeente Eijsden-Margraten,246994,57660,29970,42692,377690,.64999998,.15000001,.079999998,.11,4395,4395,,2350,6667,8710,573,0,51935,17817,8501,11036,50088,3720,3720,Gemeente Eijsden-Margraten,6269,1,65,1,65,1,0,0,0,0,0,0,0,0,,5.1999998,0,5.0999999,0,.1,0,12.7,,4,1.1,0,0,0,0,78.400002,21.6,0,0,0,0,,,,,,,5.1399999,17350.811,3376.8301,.6,.8100000000000001,.04,4.91,4.91,.3,.33,.76999998,.75,.77999997,.12,.98000002,0,.11,.5600000000000001,.02,.01,.41,1,0,matched (3)
13308,2012,13308-2012,PO,BO1,Bestcom Gieterveen,364136,76524,49678,4545,500765,.73000002,.15000001,.1,.0099999998,16629,16629,,1780,7804,10996,206,686,23472,19957,31114,11747,62818,6000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
13308,2013,13308-2013,PO,BO1,Bestcom Gieterveen,355766,75982,52233,4651,488274,.73000002,.16,.11,.0099999998,19201,19201,,1230,9647,10598,215,1712,25402,20250,30271,7427,57948,6165,6165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
13308,2014,13308-2014,PO,BO1,Bestcom Gieterveen,358473,85697,51377,6839,515923,.69,.17,.1,.0099999998,20315,20315,,3869,9662,11097,,,26628,17400,28960,9720,56080,6000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
13308,2015,13308-2015,PO,BO1,Bestcom Gieterveen,390255,91067,47492,2686,555931,.69999999,.16,.090000004,0,20165,20165,1714,9817,,12610,159,198,35998,23846,15665,9665,70424,6003,6003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
13308,2016,13308-2016,PO,BO1,Bestcom Gieterveen,362290,84767,43015,19217,507551,.70999998,.17,.079999998,.039999999,20742,20742,1664,9843,,12370,873,674,25424,14464,6943,17313,53524,6000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1)
13622,2012,13622-2012,PO,BO6,Stichting OPO Haarlemmermeer,19977743,,,28033,20327118,.98000002,0,0,0,341145,341145,41796,117922,380897,474350,71135,309126,1681026,1303042,1077914,,2380956,60500,60500,Stichting Openbaar Primair Onderwijs Haarlemmermeer,2132,0,4899,3,5199.2998,1.1,0,0,0,0,0,0,0,0,,302.29999,25.299999,255.89999,.5,20.6,0,19.1,,200.5,55.5,0,0,0,0,78.300003,21.700001,0,0,0,0,,,,,,,255.94,770800.94,3011.6299,.51,.59,0,1.85,1.85,.09,.16,.88999999,.81999999,.81999999,.02,.92000002,0,.07,.3,.04,.02,.11,19,2.2718883,matched (3)
13622,2013,13622-2013,PO,BO6,Stichting OPO Haarlemmermeer,14505564,3158607,2209001,31506,19952447,.73000002,.16,.11,0,412015,412015,27156,30083,493459,457058,73783,125047,1769886,1368869,964875,,2333744,,,Stichting Openbaar Primair Onderwijs Haarlemmermeer,2132,0,4812,3,5094.6001,1.1,0,0,0,0,0,0,0,0,,294.60001,25,251.60001,0,18.1,0,19.1,,189.5,62.099998,0,0,0,0,75.300003,24.700001,0,0,0,0,,,,,,,251.60001,767499.63,3050.4199,.62,.6800000000000001,.05,2.38,2.38,.14,.2,.85000002,.77999997,.81999999,.02,.92000002,0,.07,.32,.13,.02,.14,19,2.4943039,matched (3)
13622,2014,13622-2014,PO,BO6,Stichting OPO Haarlemmermeer,15585429,3445023,2123248,,20114129,.76999998,.17,.11,0,442657,442657,75646,7720,430077,491133,61694,121507,1751077,1232355,1057354,,2289709,,,Stichting Openbaar Primair Onderwijs Haarlemmermeer,2132,0,4713,3,4980,1.1,0,0,0,0,0,0,0,0,,285.5,25.5,242.39999,0,17.700001,0,19.4,,178.39999,64,0,0,0,0,73.599998,26.4,0,0,0,0,58,40,2,0,0,0,242.42999,749555.31,3091.8899,.62,.69,-.01,2.34,2.34,.12,.2,.87,.82999998,.81999999,.02,.95999998,0,.07,.32,.14,.02,.14,19,2.7966661,matched (3)
13622,2015,13622-2015,PO,BO6,Stichting OPO Haarlemmermeer,14012009,3364167,1850787,82976,20019492,.69999999,.17,.090000004,0,454627,454627,85578,36998,307154,500382,59859,167552,1897523,79289,,94507,2039259,21400,25258,Stichting Openbaar Primair Onderwijs Haarlemmermeer,2132,0,4609,3,4858.2998,1.1,0,0,0,0,0,0,0,0,,280.29999,22.5,240.89999,0,16.9,0,19.1,,172.39999,68.5,0,0,0,0,71.599998,28.4,0,0,0,0,,,,,,,240.89,759604.69,3153.3799,.62,.67,.01,2.24,2.24,.12,.2,.85000002,.81,.81999999,.02,.95999998,0,.08,.33,0,.02,.13,19,2.6690969,matched (3)
13622,2016,13622-2016,PO,BO6,Stichting OPO Haarlemmermeer,13866087,3302670,1731489,48197,20056804,.69,.16,.090000004,0,505881,505881,83100,44618,303499,486310,70012,129057,1856596,79991,,160008,2021829,29125,31485,Stichting Openbaar Primair Onderwijs Haarlemmermeer,2132,0,4435,3,4672.2998,1.1,0,0,0,0,0,0,0,0,,268.29999,20.9,230.8,0,16.6,0,19.200001,,164.39999,66.400002,0,0,0,0,71.199997,28.799999,0,0,0,0,,,,,,,230.78999,755928.19,3275.3799,.65,.7,.01,2.38,2.38,.13,.22,.83999997,.81,.81999999,.02,.97000003,0,.08,.33,0,.02,.14,19,2.6473622,matched (3)
13662,2012,13662-2012,PO,BO5,Stg. Openb. Onderwijs Present,6443391,707745,805951,621127,8293288,.77999997,.090000004,.1,.07,274492,274492,65,78148,209048,274632,31810,24432,880433,175187,532519,,707706,15173,15173,Stichting Openbaar Onderwijs Present,1613,0,1969,2,2083.8999,1.1,0,0,0,0,0,0,0,0,,121.3,9.8000002,105.4,0,6.0999999,0,18.700001,,83.599998,20.799999,1,0,0,0,79.300003,19.700001,.89999998,0,0,0,,,,,,,105.44,330189.38,3131.6699,.74,.86,0,5.71,5.71,.38,.5,.83999997,.81999999,.81999999,.079999998,.98000002,0,.09,.6800000000000001,.44,.01,.45,9,1.4486583,matched (3)
13662,2013,13662-2013,PO,BO5,Stg. Openb. Onderwijs Present,6087944,709054,818907,764771,8205181,.74000001,.090000004,.1,.090000004,282079,282079,982,75860,208346,257110,32212,22697,855407,197058,506629,,703687,15000,15000,Stichting Openbaar Onderwijs Present,1613,0,1896,2,2015.4,1.1,0,0,0,0,0,0,0,0,,115.6,8.8000002,100.6,0,6.1999998,0,18.9,,78.599998,21,1,0,0,0,78.099998,20.9,1,0,0,0,,,,,,,100.58,317526.03,3157.04,.72,.86,.02,5.84,5.84,.4,.51,.82999998,.80000001,.81999999,.090000004,.97000003,0,.09,.71,.45,.02,.48,9,1.4688431,matched (3)
13662,2014,13662-2014,PO,BO5,Stg. Openb. Onderwijs Present,6048480,724664,790822,871238,8275722,.73000002,.090000004,.1,.11,244914,244914,1437,72158,209999,258554,32316,20021,858670,175875,468943,,644818,16799,16799,Stichting Openbaar Onderwijs Present,1613,0,1806,2,1908.6,1.1,0,0,0,0,0,0,0,0,,112.2,9,96.900002,0,6.1999998,0,18.6,,77.400002,18.5,1,0,0,0,79.900002,19.1,1,0,0,0,58,40,2,0,0,0,96.940002,310960.84,3207.78,.67,.85,-.05,5.44,5.44,.38,.5,.88999999,.87,.82999998,.13,.98000002,0,.09,.73,.44,.02,.49,9,1.3472193,matched (3)
13662,2015,13662-2015,PO,BO5,Stg. Openb. Onderwijs Present,5984862,743657,686600,603640,7978407,.75,.090000004,.090000004,.079999998,263071,263071,,85877,185554,263558,32981,24071,822041,201657,105140,87512,663738,14882,14882,Stichting Openbaar Onderwijs Present,1613,0,1759,2,1863.7,1.1,0,0,0,0,0,0,0,0,,120.6,8.1000004,106.2,0,6.3000002,0,16.6,,84.199997,21.1,1,0,0,0,79.199997,19.799999,.89999998,0,0,0,,,,,,,106.22,341275.09,3212.9199,.66,.86,-.02,5.93,5.93,.37,.47,.86000001,.83999997,.81999999,.14,.98000002,0,.08,.71,.42,0,.49,9,1.1501207,matched (3)
13662,2016,13662-2016,PO,BO5,Stg. Openb. Onderwijs Present,5887266,765408,653925,355641,7851278,.75,.1,.079999998,.050000001,247905,247905,692,83841,163242,239071,34905,27244,859316,187919,125624,111314,708669,10691,10691,Stichting Openbaar Onderwijs Present,1613,0,1710,2,1811.4,1.1,0,0,0,0,0,0,0,0,,112.1,9.6000004,96.400002,0,6.0999999,0,17.700001,,77.5,17.9,1,0,0,0,80.400002,18.6,1,0,0,0,,,,,,,96.360001,324370.19,3366.1699,.66,.87,-.03,6.39,6.39,.36,.45,.86000001,.83999997,.81,.14,.98000002,.01,.09,.6800000000000001,.41,0,.49,9,1.1218784,matched (3)
13674,2012,13674-2012,PO,BO5,Stichting Oog,9597280,1980132,1310985,615138,12969551,.74000001,.15000001,.1,.050000001,393182,393182,46160,48385,255663,287248,38563,154391,1022863,523257,618557,258322,1400136,,,Stichting Openbaar Onderwijs Groep,5461,0,3036,3,3240.3,1.1,0,0,0,0,0,0,0,0,,190.3,15.4,162.8,0,12.1,0,18.700001,,133.2,29.6,0,0,0,0,81.800003,18.200001,0,0,0,0,,,,,,,162.78,500529.84,3074.8101,.57,.72,0,2.29,2.29,.07,.19,.88999999,.82999998,.81999999,.050000001,.93000001,.01,.07,.33,.19,.01,.12,,1.2227993,matched (3)
13674,2013,13674-2013,PO,BO5,Stichting Oog,9331168,1643433,1335773,880858,13028579,.72000003,.13,.1,.07,335702,335702,70576,196035,209998,300164,40202,144979,961954,457941,662297,231261,1351499,,,Stichting Openbaar Onderwijs Groep,5461,0,2969,3,3177.2,1.1,0,0,0,0,0,0,0,0,,175.89999,13.8,150.2,0,12,0,19.799999,,118.9,31.299999,0,0,0,0,79.199997,20.799999,0,0,0,0,,,,,,,150.17999,469880.69,3128.79,.55,.71,.01,2.27,2.27,.08,.19,.88,.82999998,.82999998,.059999999,.94,.01,.06,.34,.18,.02,.13,,1.4977125,matched (3)
13674,2014,13674-2014,PO,BO5,Stichting Oog,9226167,1919700,1312985,426701,12629201,.73000002,.15000001,.1,.029999999,398865,398865,57936,254443,237496,300422,37225,148844,1036366,215959,631212,244183,1091354,,,Stichting Openbaar Onderwijs Groep,5461,0,2799,3,2997.8999,1.1,0,0,0,0,0,0,0,0,,166.89999,12.6,142.60001,0,8.1000004,3.5999999,19.6,,114.1,28.5,0,0,0,0,80,20,0,0,0,0,58,40,2,0,0,0,142.62,455391.63,3193.04,.57,.73,0,2.44,2.44,.09,.2,.88999999,.82999998,.82999998,.059999999,.94,.01,.07,.35,.19,.01,.14,,1.8079191,matched (3)
13674,2015,13674-2015,PO,BO5,Stichting Oog,9442262,942092,1128051,199010,12570017,.75,.07,.090000004,.02,482653,482653,56232,174793,180946,286304,35494,298154,1031923,198632,711892,253141,1163665,20599,20599,Stichting Openbaar Onderwijs Groep,5461,0,2704,3,2891.8,1.1,0,0,0,0,0,0,0,0,,166.2,13.1,141.3,0,11.8,0,19.1,,116.3,25,0,0,0,0,82.300003,17.700001,0,0,0,0,,,,,,,141.32001,449025.69,3177.3301,.75,.78,.02,2.5,2.5,.13,.29,.87,.81,.81999999,.0099999998,.93000001,.03,.07,.33,.29,.02,.13,,1.9371555,matched (3)
13674,2016,13674-2016,PO,BO5,Stichting Oog,9332016,1746016,1049808,222166,12543123,.74000001,.14,.079999998,.02,475852,475852,71214,150644,248179,298463,33066,260880,1062446,231364,668209,218712,1118285,17318,17318,Stichting Openbaar Onderwijs Groep,5461,0,2630,3,2825,1.1,0,0,0,0,0,0,0,0,,156.60001,13.8,130.89999,0,11.9,0,20.1,,103.6,27.299999,0,0,0,0,79.099998,20.9,0,0,0,0,,,,,,,130.89,431315.56,3295.1599,.7,.73,0,2.04,2.04,.11,.3,.86000001,.81999999,.82999998,.0099999998,.95999998,.01,.07,.36,.3,.02,.12,,2.0350032,matched (3)
13682,2012,13682-2012,PO,BO3,Openbaar Prim. Onderw. Oegstg.,3970151,411271,490752,37541,4756842,.82999998,.090000004,.1,.0099999998,128872,128872,,16370,91812,129066,5372,72758,451099,132498,299002,,431500,9438,9438,Openbaar Primair Onderwijs Oegstgeest,2341,0,1252,2,1276,1,0,0,0,0,0,0,0,0,,77.199997,6.9000001,64.300003,0,6.0999999,0,19.5,,52.599998,11.7,0,0,0,0,81.800003,18.200001,0,0,0,0,,,,,,,64.260002,198484.19,3088.6699,.52,.61,0,1.76,1.76,.06,.14,.87,.82999998,.81999999,.02,.94999999,.02,.08,.27,.13,.02,.08,4,.49665549,matched (3)
13682,2013,13682-2013,PO,BO3,Openbaar Prim. Onderw. Oegstg.,3782196,423881,504410,45836,4685032,.81,.090000004,.11,.0099999998,132008,132008,,1721,119349,128750,4477,33930,419227,127417,401380,,528797,9716,9716,Openbaar Primair Onderwijs Oegstgeest,2341,0,1245,2,1263,1,0,0,0,0,0,0,0,0,,74.300003,6.9000001,61,0,6.4000001,0,20.4,,48.900002,12,0,0,0,0,80.300003,19.700001,0,0,0,0,,,,,,,60.98,189541.95,3108.1399,.6,.66,.05,2.09,2.09,.1,.18,.82999998,.77999997,.81,.02,.93000001,.02,.07,.3,.12,.02,.11,4,.35590261,matched (3)
13682,2014,13682-2014,PO,BO3,Openbaar Prim. Onderw. Oegstg.,3848353,443656,491420,111546,4753229,.81,.090000004,.1,.02,159414,159414,,507,83870,132034,19183,9873,376467,114601,361507,,476108,9983,9983,Openbaar Primair Onderwijs Oegstgeest,2341,0,1251,2,1272,1,0,0,0,0,0,0,0,0,,75.099998,7,60.599998,0,7.5,0,20.6,,43.400002,17.200001,0,0,0,0,71.599998,28.4,0,0,0,0,58,40,2,0,0,0,60.59,192325.7,3174.23,.57,.64,-.01,1.86,1.86,.08,.18,.88,.82999998,.81999999,.02,.94999999,.02,.07,.32,.13,.03,.1,4,1.6512622,matched (3)
13682,2015,13682-2015,PO,BO3,Openbaar Prim. Onderw. Oegstg.,3714204,471960,447532,124085,4977031,.75,.090000004,.090000004,.02,159789,159789,,3644,62463,138672,18220,36891,574075,153859,380611,,534470,14000,14000,Openbaar Primair Onderwijs Oegstgeest,2341,0,1274,2,1299.5,1,0,0,0,0,0,0,0,0,,75.800003,7,61,.40000001,7.4000001,0,20.9,,42.900002,18,0,0,0,0,70.400002,29.6,0,0,0,0,,,,,,,60.959999,193974.5,3182.01,.5,.67,-.01,1.99,1.99,.05,.16,.83999997,.81,.80000001,.059999999,.95999998,.01,.09,.32,.11,.04,.1,4,1.5085865,matched (3)
13682,2016,13682-2016,PO,BO3,Openbaar Prim. Onderw. Oegstg.,3861251,730600,429726,305461,5246078,.74000001,.14,.079999998,.059999999,173438,173438,,24912,73993,138322,8751,29441,485569,146327,178067,13532,485435,13280,13280,Openbaar Primair Onderwijs Oegstgeest,2341,0,1313,2,1341.8,1,0,0,0,0,0,0,0,0,,74,3.5999999,62.5,0,7.9000001,0,21,,39.799999,22.6,0,0,0,0,63.799999,36.200001,0,0,0,0,,,,,,,62.459999,205612.25,3291.8799,.41,.67,-.03,2,2,.02,.13,.86000001,.83999997,.81999999,.079999998,.98000002,.02,.08,.31,.13,.02,.1,4,1.8750556,matched (3)
13683,2012,13683-2012,PO,BO6,Schoolbest L&E Nrd Groningen,12670386,1970957,1790115,1055378,17529212,.72000003,.11,.1,.059999999,469879,469879,72748,498595,391180,426576,40660,3437140,4866899,904114,1315581,722922,2942617,,,Schoolbestuur voor primair en voortgezet onderwijs tussen Lauwers en Eems-stg,9989,0,1857,2,1937.4,1,0,0,0,0,0,0,0,0,,134.5,9.8000002,120.5,0,4.3000002,0,15.4,,108.8,11.6,0,0,0,0,90.300003,9.6999998,0,0,0,0,,,,,,,120.47,376239.06,3123.03,.65,.6800000000000001,-.17,1.61,1.61,.37,.52,.87,.81,.68000001,.029999999,.93000001,.04,.19,.77,.49,.07,.16,16,13.020838,matched (3)
13683,2013,13683-2013,PO,BO6,Schoolbest L&E Nrd Groningen,12359822,1983189,1901624,1456772,17904498,.69,.11,.11,.079999998,553175,553175,55752,514244,361994,435322,39477,150312,1557101,962618,1140719,794270,2897607,,,Schoolbestuur voor primair en voortgezet onderwijs tussen Lauwers en Eems-stg,9989,0,1803,2,1872.3,1,0,0,0,0,0,0,0,0,,129.7,8.8000002,116.3,0,4.6999998,0,15.5,,102.5,13.8,0,0,0,0,88.199997,11.8,0,0,0,0,,,,,,,116.28,367709.38,3162.28,.74,.79,-.02,1.65,1.65,.35,.48,.86000001,.80000001,.77999997,.029999999,.93000001,.02,.07,.62,.46,.02,.09,16,8.464962,matched (3)
13683,2014,13683-2014,PO,BO6,Schoolbest L&E Nrd Groningen,12478929,2138990,1831894,1971740,18318853,.68000001,.12,.1,.11,570883,570883,74366,334116,465016,389997,42664,25434,1674617,960989,1130568,813776,2905333,54966,54966,Schoolbestuur voor primair en voortgezet onderwijs tussen Lauwers en Eems-stg,9989,0,1701,2,1773.3,1,0,0,0,0,0,0,0,0,,120.9,6.1999998,110.8,0,3.8,0,15.4,,93.199997,17.6,0,0,0,0,84.099998,15.9,0,0,0,0,58,40,2,0,0,0,110.78,358540.97,3236.5901,.71,.77,-.08,1.11,1.11,.29,.44,.88999999,.85000002,.77999997,.029999999,.94999999,.01,.07,.58,.39,.02,.02,16,8.2354326,matched (3)
13683,2015,13683-2015,PO,BO6,Schoolbest L&E Nrd Groningen,12693986,2066538,1605791,2207765,18593268,.68000001,.11,.090000004,.12,592622,592622,70755,269262,408459,395277,39493,32369,1496401,798018,1070418,770458,2638894,28509,28509,Schoolbestuur voor primair en voortgezet onderwijs tussen Lauwers en Eems-stg,9989,0,1618,2,1693.3,1,0,0,0,0,0,0,0,0,,113.1,6.0999999,103.2,0,3.8,0,15.7,,83.800003,19.299999,0,0,0,0,81.300003,18.700001,0,0,0,0,,,,,,,103.16,341277.19,3308.1299,.6800000000000001,.76,-.02,1.02,1.02,.22,.36,.86000001,.81,.80000001,.039999999,.94999999,.02,.07,.5,.32,.01,0,16,9.1807222,matched (3)
13683,2016,13683-2016,PO,BO6,Schoolbest L&E Nrd Groningen,13003823,2106153,1549072,1804498,18683199,.69999999,.11,.079999998,.1,566847,566847,80376,243915,313722,359072,36902,22589,1437740,765926,1099898,837846,2703670,34729,34729,Schoolbestuur voor primair en voortgezet onderwijs tussen Lauwers en Eems-stg,9989,0,1540,2,1596.4,1,0,0,0,0,0,0,0,0,,105.4,14.2,86.400002,0,4.8000002,0,17.799999,,74.699997,11.7,0,0,0,0,86.5,13.5,0,0,0,0,,,,,,,86.370003,295682.97,3423.3899,.65,.76,-.01,1.4,1.4,.22,.34,.83999997,.81,.80000001,.059999999,.95999998,.01,.06,.49,.32,.01,.05,16,10.423239,matched (3)
13839,2012,13839-2012,PO,BO1,BC Master Frankeskoalle,237090,20843,30061,,358158,.66000003,.059999999,.079999998,0,13797,13797,,26294,5948,12016,741,3402,48401,25893,28576,3347,57816,,,Bestuurscommissie Master Frankeskoalle voor Basisonderwijs te Eernewoude,9202,1,64,1,64.599998,1,0,0,0,0,0,0,0,0,,4.1999998,1.8,2.4000001,0,0,0,26.700001,,2.4000001,0,0,0,0,0,100,0,0,0,0,0,,,,,,,2.4000001,7242.7402,3021.71,.77,.86,-.08,5.96,5.96,.49,.62,.86000001,.81999999,.75,.079999998,.94999999,.03,.1,.8100000000000001,.61,.02,.54,1,0,matched (3)
13839,2013,13839-2013,PO,BO1,BC Master Frankeskoalle,212718,48354,32140,,363583,.58999997,.13,.090000004,0,13834,13834,,13425,5913,14796,561,1721,36416,25591,25826,1972,53389,,,Bestuurscommissie Master Frankeskoalle voor Basisonderwijs te Eernewoude,9202,1,68,1,68,1,0,0,0,0,0,0,0,0,,4.4000001,1.9,2.5,0,0,0,26.799999,,2.5,0,0,0,0,0,100,0,0,0,0,0,,,,,,,2.53,7490.6001,2956.3899,.71,.82,-.04,4.47,4.47,.44,.57,.85000002,.81,.77999997,.079999998,.95999998,.03,.08,.8,.57,.01,.51,1,0,matched (3)
13839,2014,13839-2014,PO,BO1,BC Master Frankeskoalle,221080,56998,32740,,359244,.62,.16,.090000004,0,13116,13116,,8659,5792,14796,769,1752,31768,20141,24906,7392,52439,,,Bestuurscommissie Master Frankeskoalle voor Basisonderwijs te Eernewoude,9202,1,62,1,62,1,0,0,0,0,0,0,0,0,,4.5,1.9,2.7,0,0,0,23,,2.7,0,0,0,0,0,100,0,0,0,0,0,58,40,2,0,0,0,2.6900001,7760.5,2881.6201,.71,.83,-.01,4.78,4.78,.46,.55,.87,.80000001,.79000002,.090000004,.92000002,.01,.07,.78,.5600000000000001,0,.51,1,0,matched (3)
13839,2015,13839-2015,PO,BO1,BC Master Frankeskoalle,245243,54345,30320,,321517,.75999999,.17,.090000004,0,12481,12481,,4354,5872,18164,815,1776,53271,29416,20974,3272,62426,,,Bestuurscommissie Master Frankeskoalle voor Basisonderwijs te Eernewoude,9202,1,53,1,53,1,0,0,0,0,0,0,0,0,,4.9000001,1.1,3.7,0,.2,0,14.4,,2.7,1,0,0,0,0,72.800003,27.200001,0,0,0,0,,,,,,,3.6700001,10725.81,2919.22,.65,.8,.03,4.5,4.5,.52,.57,.79000002,.69,.72000003,.14,.88,.02,.12,.87,0,0,.6,1,0,matched (3)
