Bevoegd Gezag,Sector,Groepering,Naam,Jaar,Key,Lonen en salarissen,Sociale lasten,Pensioenlasten,Lasten personeel niet in loondienst,Personeelslasten,Lonen en salarissen/totaal personeel,Sociale lasten/totaal personeel,Pensioenlasten/totaal personeel,Lasten personeel niet in loondienst/totaal personeel,Afschrijvingen op materiÔle vaste activa,Afschrijvingen,Huurlasten,Onderhoudslasten (klein onderhoud),Lasten voor energie en water,Schoonmaakkosten,Belastingen en heffingen,Overige (overige huisvestingslasten),Huisvestingslasten,Administratie- en beheerslasten,Inventaris en apparatuur,Overige (overige overige lasten),Overige lasten,Accountantshonoraria inzake het onderzoek van de jaarrekening,Accountantshonoraria
40876,PO,SPEC,Stichting Respont,2016,40876-2016,"14,500,405","2,900,914","1,676,354","1,393,437","20,578,047",,,,,"401,852","401,852","245,385","68,906","303,284","307,619","27,462","235,281","1,482,441","485,280",0,"417,588","1,780,548","21,780","58,988"
40887,PO,BO2,Ver. Stg. Chr. Scholen Wekerom,2012,40887-2012,"711,058","154,909","96,709","25,801","980,065",,,,,"60,344","60,344",621,"2,408","21,667","6,572","5,004",7,"36,279","35,652","44,254","50,035","129,941","3,267","5,052"
40887,PO,BO2,Ver. Stg. Chr. Scholen Wekerom,2013,40887-2013,"683,536","138,861","95,252",,"905,779",,,,,"53,430","53,430",,957,"25,026","4,179","5,294",589,"41,045","39,401","67,172","16,575","123,148","2,378","2,378"
40887,PO,BO2,Ver. Stg. Chr. Scholen Wekerom,2014,40887-2014,"690,138","135,347","95,671",,"939,383",,,,,"52,569","52,569","7,334","4,480","23,250","3,269","7,004","2,609","57,946","48,947",356,"76,752","126,055","2,426","2,426"
40887,PO,BO2,Ver. Stg. Chr. Scholen Wekerom,2015,40887-2015,"692,603","140,265","79,923","14,145","938,540",,,,,"55,164","55,164",,"22,421","17,651","3,322","6,985","2,096","62,475","71,997","1,112","11,423","148,244","2,874","2,874"
40887,PO,BO2,Ver. Stg. Chr. Scholen Wekerom,2016,40887-2016,"669,761","130,811","72,992","9,145","915,398",,,,,"63,946","63,946",0,"21,575","11,682","5,609","6,078","1,156","66,100","24,912",991,"27,271","111,591","2,329","2,329"
40888,PO,BO6,Stichting Catent,2012,40888-2012,"15,676,705","2,540,023","2,149,110","527,401","21,225,112",,,,,"916,254","916,254","74,121","376,980","519,541","505,088","48,235","55,550","1,579,514","1,188,797","706,294","927,722","2,822,814",,
40888,PO,BO6,Stichting Catent,2013,40888-2013,"15,659,227","2,489,123","2,291,562","825,900","21,746,023",,,,,"850,602","850,603","71,126","364,168","532,984","529,416","47,012","73,326","1,618,035","1,217,523","762,110","1,115,143","3,094,778","19,500","27,063"
40888,PO,BO6,Stichting Catent,2014,40888-2014,"15,688,172","2,629,421","2,269,564","903,599","22,002,305",,,,,"886,223","886,223","127,621","86,619","504,659","517,984","51,419","71,344","2,399,489","1,117,794","739,128","852,858","2,709,782","14,437","14,437"
40888,PO,BO6,Stichting Catent,2015,40888-2015,"16,244,732","2,748,988","1,983,352","895,378","22,561,956",,,,,"1,060,222","1,060,222","238,482","88,905","388,548","522,519","47,060","90,381","2,527,414","1,232,738",,"721,422","2,698,578","28,949","29,675"
40888,PO,BO6,Stichting Catent,2016,40888-2016,"16,709,706","2,793,653","1,983,323","532,338","22,650,800",,,,,"1,100,017","1,100,017","208,609","103,276","504,798","538,611","60,045","90,772","2,327,252","1,245,002",,"621,241","2,680,315","29,000","36,875"
40894,PO,BO6,"mijnplein, stg. bpo in Salland",2012,40894-2012,"14,163,630","2,978,371","1,935,338","477,364","19,232,578",,,,,"754,652","754,652","5,019","102,012","344,122","430,371","63,381","75,961","1,020,866","622,903","968,605","341,229","1,932,737","18,101","18,101"
40894,PO,BO6,"mijnplein, stg. bpo in Salland",2013,40894-2013,"13,822,319","2,825,652","2,047,117","301,520","18,813,078",,,,,"793,277","793,277","17,370","131,128","365,494","446,615","49,185","88,322","1,098,114","604,781","1,005,199","340,119","1,950,099","18,466","18,466"
40894,PO,BO6,"mijnplein, stg. bpo in Salland",2014,40894-2014,"13,583,487","3,222,921","1,972,676","383,455","19,129,541",,,,,"784,475","784,475","13,751","164,559","401,146","478,839","57,053","49,850","1,165,298","682,243","1,014,684","424,305","2,121,232","18,029","18,029"
40894,PO,BO6,"mijnplein, stg. bpo in Salland",2015,40894-2015,"13,871,967","2,821,088","1,704,947","400,533","18,842,044",,,,,"762,657","762,657","39,750","183,852","319,293","516,449","42,134","68,665","1,170,143","670,606",,"755,633","2,194,565",,"12,632"
40894,PO,BO6,"mijnplein, stg. bpo in Salland",2016,40894-2016,"13,709,220","2,247,025","1,616,966","472,634","18,427,741",,,,,"806,329","806,329","21,440","239,575","299,510","503,090","37,246","75,900","1,176,761","733,699",,"968,996","2,416,067",,"13,339"
40901,PO,SBO,Sticht. SBO de Schilderspoort,2012,40901-2012,"1,814,129","249,158","236,897","103,531","2,347,505",,,,,"39,788","39,788",,"25,088","36,518","72,303","5,040","1,830","180,779","26,510","98,901","42,209","167,620","1,295","1,295"
40901,PO,SBO,Sticht. SBO de Schilderspoort,2013,40901-2013,"1,642,767","337,158","243,425","213,245","2,346,146",,,,,"34,643","34,643",,"25,886","39,843","80,046","3,103","2,272","181,150","25,448","100,766","38,945","165,159","1,679","1,679"
40901,PO,SBO,Sticht. SBO de Schilderspoort,2014,40901-2014,"1,898,227","409,921","271,882","190,228","2,447,687",,,,,"38,301","38,301",,"32,405","34,574","73,786","2,926","1,446","175,137","26,102","94,168","49,163","169,433","1,826","1,826"
40901,PO,SBO,Sticht. SBO de Schilderspoort,2015,40901-2015,"1,975,473","391,381","248,638","75,516","2,377,973",,,,,"37,708","37,708",,"24,448","40,019","77,752","3,257","1,460","218,836","26,391","71,345","29,904","127,640","1,843","1,843"
40901,PO,SBO,Sticht. SBO de Schilderspoort,2016,40901-2016,"1,933,883","259,487","226,799","78,180","2,348,892",,,,,"36,421","36,421",,"26,821","42,688","70,837","2,850","2,685","204,881","25,589","73,348","32,449","131,386","2,356","2,356"
40903,PO,BO4,Sticht. Kathol. Onderw. Losser,2012,40903-2012,"3,378,532","1,158,395",,,"4,320,846",,,,,"122,080","122,080","8,546","32,395","80,370","38,258","4,674","3,511","235,754","141,717","48,524","159,129","349,370",,
40903,PO,BO4,Sticht. Kathol. Onderw. Losser,2013,40903-2013,"3,074,747","623,352","465,849",,"4,204,531",,,,,"131,260","131,260","8,732","33,243","99,365","37,957","5,622",175,"225,094","141,178","62,704","156,866","360,748",,
40903,PO,BO4,Sticht. Kathol. Onderw. Losser,2014,40903-2014,"2,984,921","725,168","443,560",,"4,024,973",,,,,"135,058","135,058","8,950","29,022","94,245","30,158","5,397","2,193","209,965","133,398","47,693","164,058","345,149","4,349","4,349"
40903,PO,BO4,Sticht. Kathol. Onderw. Losser,2015,40903-2015,"4,099,297",,,"67,330","4,163,254",,,,,"231,563","231,563","9,086","18,875","71,332","19,515","4,694","4,004","242,506","141,523","81,559","173,255","396,337","4,590","4,590"
40903,PO,BO4,Sticht. Kathol. Onderw. Losser,2016,40903-2016,"4,072,720",,,"85,260","4,103,160",,,,,"150,880","150,880","12,960","37,940","72,990","38,220","4,680","6,000","257,790","97,520","84,770","258,040","440,330","4,340","4,340"
40908,PO,SPEC,Stg. Spec. Ond. Midden Nederl.,2012,40908-2012,"5,683,034","1,184,818","745,126","380,206","7,760,833",,,,,"210,700","210,700","161,284","42,453","110,066","104,413","10,708","19,776","511,326","176,613","183,265","108,124","468,002","9,253","9,253"
40908,PO,SPEC,Stg. Spec. Ond. Midden Nederl.,2013,40908-2013,"5,356,002","1,142,668","758,649","413,665","7,402,613",,,,,"170,300","170,300","100,317","120,086","116,650","112,790","12,303","17,895","542,683","183,890","242,467","109,758","536,115","9,559","9,559"
40908,PO,SPEC,Stg. Spec. Ond. Midden Nederl.,2014,40908-2014,"5,629,550","1,295,930","760,987","380,165","8,129,706",,,,,"200,439","200,439","109,433","104,269","126,595","124,777","11,044","42,369","579,056","243,883","258,224","108,432","610,539","15,186","15,186"
40908,PO,SPEC,Stg. Spec. Ond. Midden Nederl.,2015,40908-2015,"5,891,706","1,322,834","687,780","528,728","8,387,042",,,,,"247,106","247,106","11,842","119,621","108,441","113,181","14,257","8,017","535,678","192,967","78,584","105,881","595,783","11,798","11,798"
40908,PO,SPEC,Stg. Spec. Ond. Midden Nederl.,2016,40908-2016,"5,806,648","1,274,824","658,181","585,206","8,366,165",,,,,"240,365","240,365","29,597","49,041","105,141","113,695","16,213","7,639","484,046","205,323","225,699","88,122","791,459","20,448","31,348"
40928,PO,BO6,Laurentius Stichting,2012,40928-2012,"29,005,134","6,254,922","3,993,056","432,702","39,310,884",,,,,"1,276,938","1,276,938","300,936","556,963","868,025","846,389","112,815","30,376","3,120,311","608,716","1,805,030","1,720,136","4,133,882","48,494","50,346"
40928,PO,BO6,Laurentius Stichting,2013,40928-2013,"29,019,738","6,221,443","4,242,868","378,608","39,683,700",,,,,"1,330,599","1,330,599","220,811","623,674","893,493","822,119","155,535","32,637","3,059,521","1,005,189","2,025,005","1,842,289","4,872,483","41,191","51,839"
40928,PO,BO6,Laurentius Stichting,2014,40928-2014,"29,280,088","6,872,635","4,164,623","322,869","40,293,594",,,,,"1,307,783","1,307,783","204,999","800,438","789,827","911,512","167,728","50,300","3,492,881","830,594","1,811,799","2,099,725","4,742,118","48,698","53,548"
40928,PO,BO6,Laurentius Stichting,2015,40928-2015,"31,374,230","6,907,679","3,740,897","1,350,523","42,120,122",,,,,"1,288,235","1,291,235","467,570","771,857","703,615","983,623","198,001","122,519","4,594,559","670,084","1,624","2,068,068","4,631,198","36,026","40,109"
40928,PO,BO6,Laurentius Stichting,2016,40928-2016,"30,320,518","7,250,012","3,659,176","1,371,241","43,965,929",,,,,"1,426,641","1,429,641","553,261","762,563","721,509","1,105,121","187,012","51,463","4,721,804","651,731","7,700","2,176,546","4,800,716","30,470","45,642"
40934,PO,BO5,"Vivente, Stg. Chr. Prim. Ond.",2012,40934-2012,"12,509,076","1,542,710","1,683,352",,"17,065,247",,,,,"162,148","486,912","29,607","220,241","329,087","387,594","56,396","17,015","1,364,940","841,718","269,148","571,007","1,681,873",,
40934,PO,BO5,"Vivente, Stg. Chr. Prim. Ond.",2013,40934-2013,"12,562,638","1,613,410","1,658,853",,"17,383,545",,,,,"460,818","460,818","30,028","245,008","455,543","420,692","79,622",,"1,555,893","356,356","927,452","24,592","1,308,400",,
40934,PO,BO5,"Vivente, Stg. Chr. Prim. Ond.",2014,40934-2014,"13,259,484","1,729,438","1,855,878",,"18,325,442",,,,,"468,780","468,780","32,117","293,975","391,902","420,232","45,901",,"1,509,127","409,113","1,014,681","5,008","1,428,802",,
40934,PO,BO5,"Vivente, Stg. Chr. Prim. Ond.",2015,40934-2015,"13,698,115","1,836,249","1,665,457",,"18,793,540",,,,,"458,496","458,496","68,293","68,063","360,517","403,517","54,941","85,336","1,665,667","526,567","258,510",,"1,387,510","18,271","18,271"
40934,PO,BO5,"Vivente, Stg. Chr. Prim. Ond.",2016,40934-2016,"13,501,600","2,322,990","1,563,928",,"18,695,255",,,,,"465,601","465,601","92,246","98,286","352,213","438,770","66,783","132,753","1,806,051","550,927","407,925",,"1,498,765","18,453","18,453"
40941,PO,BO4,"'De Oude Vrijheid', S.K.O.H.",2012,40941-2012,"3,982,229","801,445","541,270","47,857","5,169,542",,,,,"166,159","166,159","11,724","13,631","53,633","17,763","13,041","55,124","236,978","138,058","305,708","121,883","565,649",,
40941,PO,BO4,"'De Oude Vrijheid', S.K.O.H.",2013,40941-2013,"3,927,456","681,422","563,666","37,998","5,165,910",,,,,"177,811","177,811","5,777","83,138","119,346","25,304","10,067","44,842","288,474","143,899","313,038","83,174","540,111",,
40941,PO,BO4,"'De Oude Vrijheid', S.K.O.H.",2014,40941-2014,"3,790,468","876,327","540,068","47,099","5,157,672",,,,,"193,475","193,475","18,415","8,704","107,191","18,007","11,383","48,578","248,778","140,784","255,610","111,948","508,342","10,603","10,603"
40941,PO,BO4,"'De Oude Vrijheid', S.K.O.H.",2015,40941-2015,"3,910,489","865,033","481,842","43,986","5,144,396",,,,,"179,355","179,355","12,027","15,954","136,020","15,850","9,008","18,577","267,936","133,624","316,771","111,827","562,222","5,175","5,175"
40941,PO,BO4,"'De Oude Vrijheid', S.K.O.H.",2016,40941-2016,"4,248,345","512,542","455,546","57,659","5,069,639",,,,,"196,969","196,969","40,971","1,976","163,326","17,168","6,774","16,382","307,097","144,518","396,133","142,559","683,210","15,125","15,125"
40945,PO,BO4,CORDEO,2012,40945-2012,"4,825,424","521,032","599,279",,"5,948,874",,,,,"160,665","160,665","5,862","163,186","125,000","129,932","22,488",,"446,468","382,428","296,431","208,606","887,465",,"70,975"
40945,PO,BO4,CORDEO,2013,40945-2013,"4,980,348","537,533","661,881",,"6,259,473",,,,,"169,471","169,471",,"164,621","146,405","142,875","23,599",,"477,500","237,908","325,895","195,342","759,145",,"53,564"
40945,PO,BO4,CORDEO,2014,40945-2014,"4,973,640","587,360","690,277",,"6,449,260",,,,,"188,772","188,772",,"265,339","138,511","183,316","25,368",,"612,534","242,497","333,302","149,290","725,089","10,537","10,537"
40945,PO,BO4,CORDEO,2015,40945-2015,"5,051,844","596,103","508,718","116,477","6,344,082",,,,,"196,474","196,474",340,"113,914","116,391","185,769","30,692",,"837,842","245,277","80,032","153,682","697,805","6,262","8,652"
40945,PO,BO4,CORDEO,2016,40945-2016,"4,874,772","616,071","542,094","89,773","6,505,795",,,,,"197,820","197,820","22,195","117,581","130,867","186,980","35,678",,"823,301","243,983","84,713","217,992","755,581","7,079","7,079"
40946,PO,BO5,Stg. v. Chr. Prim. ond. CHRONO,2012,40946-2012,"10,403,129","1,163,333","1,308,136","513,828","13,032,069",,,,,"308,580","308,580","82,846","253,469","221,042","167,272","34,785","24,103","783,517","393,193","637,995","2,180","1,033,368","7,341","7,341"
40946,PO,BO5,Stg. v. Chr. Prim. ond. CHRONO,2013,40946-2013,"9,877,043","1,325,570","1,375,098","634,633","12,969,249",,,,,"307,821","307,821","87,012","259,997","255,547","166,718","30,476","47,257","847,007","454,262","526,514","2,500","983,276","8,430","8,430"
40946,PO,BO5,Stg. v. Chr. Prim. ond. CHRONO,2014,40946-2014,"9,097,541","2,210,524","1,364,613","812,898","13,683,386",,,,,"334,219","334,219","98,671","351,142","226,826","180,706","15,090","51,496","923,931","404,494","483,965","101,825","990,284","21,193","21,193"
40946,PO,BO5,Stg. v. Chr. Prim. ond. CHRONO,2015,40946-2015,"8,878,322","2,157,258","1,331,731","770,119","13,286,226",,,,,"363,344","363,344","137,144","82,207","215,980","152,345","16,398","71,086","1,319,409","413,903","66,096","253,446","1,145,311","15,000","15,000"
40946,PO,BO5,Stg. v. Chr. Prim. ond. CHRONO,2016,40946-2016,"9,929,150","1,643,680","1,177,640","566,890","13,544,800",,,,,"388,660","388,660","140,480","96,150","235,890","136,540","28,160","58,250","1,322,800","377,240","81,630","181,660","1,164,300","14,520","14,520"
40947,PO,BO4,Stg BOOM,2012,40947-2012,"5,297,664","1,091,875","727,337","193,548","7,015,111",,,,,"227,467","227,467","32,133","53,813","115,495","135,458","14,659","27,195","378,753","286,851","339,768","110,588","737,207",,
40947,PO,BO4,Stg BOOM,2013,40947-2013,"5,271,101","934,420","755,501","213,688","7,056,140",,,,,"281,888","281,888","17,623","75,490","192,646","123,415","13,674","15,333","438,181","274,201","350,953","148,258","773,412",,
40947,PO,BO4,Stg BOOM,2014,40947-2014,"5,114,076","1,227,995","724,718","387,910","7,292,879",,,,,"272,293","272,293","12,677","34,500","129,852","188,918","4,002","53,201","469,150","302,074","390,641","138,094","830,809","8,815","8,815"
40947,PO,BO4,Stg BOOM,2015,40947-2015,"5,235,220","701,417","633,389","313,757","7,285,550",,,,,"265,638","265,638","12,904","84,310","150,522","184,027","2,598","35,820","609,181","218,140","209,050","137,213","699,804","14,000","14,000"
40947,PO,BO4,Stg BOOM,2016,40947-2016,"5,150,195","695,866","603,303","167,057","7,043,132",,,,,"279,672","279,672","14,635","132,390","118,166","193,459","5,414","52,018","567,682","222,335","251,009","305,260","908,979","12,076","12,076"
40950,PO,BO6,Stichting Katholiek Onderwijs,2012,40950-2012,"18,750,637","2,963,867","2,545,785","156,441","25,448,650",,,,,"537,375","537,375","468,467","397,498","450,763","599,705","20,763","45,988","1,983,184","1,304,141","750,184","874,487","2,928,811",,
40950,PO,BO6,Stichting Katholiek Onderwijs,2013,40950-2013,"18,740,956","2,864,476","2,753,528","185,086","25,444,720",,,,,"617,101","617,101","549,786","292,799","504,224","610,730","32,078","40,865","2,030,483","1,266,888","831,094","679,948","2,777,930",,
40950,PO,BO6,Stichting Katholiek Onderwijs,2014,40950-2014,"19,146,291","3,161,339","2,740,844","415,793","26,056,444",,,,,"677,995","677,995","547,264","92,069","420,838","620,546","33,831","50,128","1,973,629","1,257,627","858,860","976,300","3,092,787","14,629","19,681"
40950,PO,BO6,Stichting Katholiek Onderwijs,2015,40950-2015,"19,856,247","3,316,431","2,427,421","341,765","26,934,168",,,,,"783,803","783,803","655,935","128,258","410,104","636,535","37,514","43,704","2,858,551","1,287,501",,"465,768","2,643,437","15,468","15,468"
40950,PO,BO6,Stichting Katholiek Onderwijs,2016,40950-2016,"20,772,722","3,443,175","2,386,776","220,862","27,731,370",,,,,"780,075","780,075","709,142","135,034","368,154","658,246","40,192","48,998","2,650,267","1,205,759",,"609,700","2,821,320","15,932","15,932"
40959,PO,BO5,Primas-Scholengroep,2012,40959-2012,"4,324,667","897,753","550,306",,"5,647,500",,,,,"135,210","135,210","19,934","30,779","87,447","31,306","17,154","13,528","270,148","202,468","187,497","163,840","553,805","15,518","15,518"
40959,PO,BO5,Primas-Scholengroep,2013,40959-2013,"4,195,374","886,426","600,487",,"5,443,282",,,,,"148,802","148,802","20,533","31,147","121,351","27,493","15,300","12,355","328,179","191,140","163,780","193,526","548,446","8,470","8,470"
40959,PO,BO5,Primas-Scholengroep,2014,40959-2014,"3,941,963","939,119","576,148",,"5,318,508",,,,,"139,312","139,312","20,544","38,861","102,831","30,051","16,629","11,324","290,240","174,297","162,849","170,504","507,650","8,470","8,470"
40959,PO,BO5,Primas-Scholengroep,2015,40959-2015,"3,977,381","819,561","503,116",,"5,207,271",,,,,"130,067","130,067","20,558","39,398","89,116","24,293","16,253","19,302","308,920","163,808","154,324","208,994","527,126","8,470","8,470"
40959,PO,BO5,Primas-Scholengroep,2016,40959-2016,"4,029,277","703,121","481,548",,"5,262,801",,,,,"113,284","113,284","20,615","10,692","76,735","20,480","15,640","12,686","251,848","149,757","150,917","114,681","415,355","8,682","8,682"
40964,PO,BO1,Mij. tot Nut v Algem Oldenzaal,2012,40964-2012,"636,365","232,806",,,"860,919",,,,,"38,703","38,703","1,278","36,574","17,141","25,676","1,210","1,684","83,563","26,129","10,815","32,609","69,553",,
40964,PO,BO1,Mij. tot Nut v Algem Oldenzaal,2013,40964-2013,"636,819","238,181",,,"885,520",,,,,"32,859","32,859","1,310","24,118","22,002","27,018","1,125","1,527","77,100","25,081","14,030","32,329","71,440",,
40964,PO,BO1,Mij. tot Nut v Algem Oldenzaal,2014,40964-2014,"666,838","159,010","99,339",,"942,774",,,,,"32,460","32,460","1,343","17,634","18,693","27,557","1,174","1,440","67,841","26,793","16,792","33,076","76,661",,
40964,PO,BO1,Mij. tot Nut v Algem Oldenzaal,2015,40964-2015,"695,419","131,264","86,397",,"938,761",,,,,"34,373","34,373","1,356","13,973","15,687","29,951","1,848",792,"76,107","28,619","18,496","37,529","84,644","1,900","1,900"
40964,PO,BO1,Mij. tot Nut v Algem Oldenzaal,2016,40964-2016,"692,570","130,310","81,600",,"950,430",,,,,"40,620","40,620","1,370","28,450","17,280","29,610","1,420","1,370","92,000","28,790","22,810","19,570","93,780","1,940","1,940"
