BEVOEGD_GEZAGNUMMER,JAAR,key,BEVOEGD_GEZAGNAAM,POSTCODE_BEVOEGD_GEZAG,EENPITTER,AANTAL_LEERLINGEN,CATEGORIE_BESTUUROMVANG,AANTAL_GEWICHTLEERLINGEN,GEMIDDELD_LEERLINGGEWICHT,AANDEEL_APCG_LEERLINGEN,AANDEEL_LWOO_LEERLINGEN,AANTAL_VOLTIJDLEERLINGEN,AANTAL_DEELTIJDLEERLINGEN,AANTAL_LEERLINGEN_VBO_GROEN,AANTAL_BOL_LEERLINGEN,AANTAL_BOL_DEELTIJDLEERLINGEN,AANTAL_BBL_LEERLINGEN,AANDEEL_LEERLINGEN_RANDSTAD,OMVANG_FORMATIE_TOTAAL,OMVANG_FORMATIE_MANAGER,OMVANG_FORMATIE_OP,OMVANG_FORMATIE_LIO,OMVANG_FORMATIE_OOP_OBP,OMVANG_FORMATIE_ONBEKEND,LEERLING_LERAAR_RATIO,GEWOGEN_DEELNEMER_LERAAR_RATIO,OMVANG_FORMATIE_OP_LA,OMVANG_FORMATIE_OP_LB,OMVANG_FORMATIE_OP_LC,OMVANG_FORMATIE_OP_LD,OMVANG_FORMATIE_OP_LE,OMVANG_FORMATIE_OP_OVERIG,AANDEEL_FORMATIE_OP_LA,AANDEEL_FORMATIE_OP_LB,AANDEEL_FORMATIE_OP_LC,AANDEEL_FORMATIE_OP_LD,AANDEEL_FORMATIE_OP_LE,AANDEEL_FORMATIE_OP_OVERIG,STREEFPERCENTAGE_FORMATIE_OP_LA,STREEFPERCENTAGE_FORMATIE_OP_LB,STREEFPERCENTAGE_FORMATIE_OP_LC,STREEFPERCENTAGE_FORMATIE_OP_LD,STREEFPERCENTAGE_FORMATIE_OP_LE,STREEFPERCENTAGE_FORMATIE_OP_OVERIG,OMVANG_FORMATIE_OP_BRUTSAL,LOONSOM_OP_BRUTSAL,GEMIDDELDE_LOONSOM_OP_BRUTSAL,Solvabiliteit I(%),Solvabiliteit II(%),Rentabiliteit(%),Liquiditeit (current ratio)(%),Liquiditeit (quick ratio)(%),Weerstandsvermogen exclusief materiÔle vaste activa(%),Weerstandsvermogen(%),Personeelslasten / rijksbijdragen(%),Personeelslasten / totaal baten plus financiÔle baten(%),Personeelslasten / totaal lasten plus financiÔle lasten(%),Voorzieningen / totaal baten plus financiÔle baten(%),Rijksbijdragen / totaal baten plus financiÔle baten(%),Overige overheidsbijdragen en -subsidies / totaal baten plus financiÔle baten(%),Huisvestingsratio(%),Kapitalisatiefactor(%),Algemene reserve / totaal baten plus financiÔle baten,Investeringen inventaris en apparatuur / totaal baten plus financiÔle baten(%),Netto werkkapitaal(%),Aantal instellingen,Variatie in LB
42610,2013,42610-2013,Stichting ARCHIPEL SCHOLEN,4384,0,2908,3,3263.5,1.1,0,0,0,0,0,0,0,0,,193,15.3,166.9,0,10.7,0,17.4,,139.8,27.1,0,0,0,0,83.8,16.2,0,0,0,0,,,,,,,166.91,529289.83,3171.04,0.52,0.57,0.04,1.67,1.67,0.09,0.18,0.85,0.8,0.84,0.02,0.95,0.02,0.06,0.33,0.12,0.01,0.1,14,1.50721707
42610,2014,42610-2014,Stichting ARCHIPEL SCHOLEN,4384,0,2873,3,3231.2,1.1,0,0,0,0,0,0,0,0,,189.4,16,162.9,0,10.5,0,17.6,,131.1,31.8,0,0,0,0,80.5,19.5,0,0,0,0,58,40,2,0,0,0,162.94,524890.57,3221.44,0.56,0.61,0.01,1.84,1.84,0.1,0.2,0.88,0.83,0.84,0.02,0.95,0.02,0.06,0.35,0.13,0.02,0.12,14,1.360106654
42610,2015,42610-2015,Stichting ARCHIPEL SCHOLEN,4384,0,2794,3,3130.6,1.1,0,0,0,0,0,0,0,0,,182.3,16,154,0,12.3,0,18.1,,121.9,32.1,0,0,0,0,79.2,20.8,0,0,0,0,,,,,,,154,502069.98,3260.2,0.58,0.63,0.01,1.92,1.92,0.1,0.2,0.88,0.84,0.85,0.02,0.96,0.02,0.06,0.34,0.15,0.01,0.12,14,1.534153308
42610,2016,42610-2016,Stichting ARCHIPEL SCHOLEN,4384,0,2761,3,3097.9,1.1,0,0,0,0,0,0,0,0,,189,17.2,156.5,0,15.3,0,17.6,,122.9,33.6,0,0,0,0,78.5,21.5,0,0,0,0,,,,,,,156.49,522919.08,3341.52,0.59,0.64,0,1.92,1.92,0.1,0.19,0.87,0.84,0.83,0.02,0.96,0.01,0.07,0.32,0.15,0.01,0.11,14,1.486274197
42614,2012,42614-2012,Stichting Bestuur Openbaar Onderwijs Goirle,5051,0,1035,2,1060.8,1,0,0,0,0,0,0,0,0,,59.5,2,52.3,1,4.2,0,19.8,,40.5,10.3,1.5,0,0,0,77.5,19.8,2.8,0,0,0,,,,,,,52.3,159415.88,3048.34,0.83,0.85,0.03,1.17,1.17,0.27,0.5,0.84,0.8,0.82,0.01,0.96,0.02,0.06,0.6,0.5,0.05,0.02,2,0.070710678
42614,2013,42614-2013,Stichting Bestuur Openbaar Onderwijs Goirle,5051,0,1027,2,1049.8,1,0,0,0,0,0,0,0,0,,58.6,2,51.8,0.5,4.3,0,19.8,,36.7,13.2,2,0,0,0,70.8,25.4,3.8,0,0,0,,,,,,,51.81,158655.74,3062.19,0.86,0.88,0.04,5.36,5.36,0.32,0.52,0.82,0.79,0.82,0.01,0.97,0.02,0.06,0.6,0.52,0.01,0.32,2,2.121320344
42614,2014,42614-2014,Stichting Bestuur Openbaar Onderwijs Goirle,5051,0,1003,2,1027.6,1,0,0,0,0,0,0,0,0,,56.3,2,50.1,0,4.2,0,20,,31,13.4,5.7,0,0,0,61.9,26.8,11.3,0,0,0,58,40,2,0,0,0,50.1,159697.33,3187.62,0.81,0.83,-0.03,3.86,3.86,0.31,0.5,0.9,0.85,0.82,0.01,0.94,0.02,0.06,0.61,0.5,0.03,0.31,2,0.282842712
42614,2015,42614-2015,Stichting Bestuur Openbaar Onderwijs Goirle,5051,0,1015,2,1044.4,1,0,0,0,0,0,0,0,0,,55.8,2.2,49.8,0,3.9,0,20.4,,29.3,14.4,6.2,0,0,0,58.8,28.8,12.4,0,0,0,,,,,,,49.8,161922.58,3251.42,0.83,0.85,-0.05,4.2,4.2,0.25,0.44,0.86,0.82,0.78,0.01,0.96,0.02,0.11,0.52,0.44,0.02,0.26,2,0.989949494
42614,2016,42614-2016,Stichting Bestuur Openbaar Onderwijs Goirle,5051,0,1042,2,1071.7,1,0,0,0,0,0,0,0,0,,56.8,1.7,50.2,0,4.9,0,20.8,,28.6,15.4,6.2,0,0,0,56.9,30.7,12.3,0,0,0,,,,,,,50.2,170232.35,3391.02,0.8,0.82,0.02,4.38,4.38,0.38,0.51,0.82,0.79,0.8,0.01,0.97,0.02,0.07,0.63,0.51,0.02,0.38,2,1.555634919
42616,2012,42616-2012,Stichting voor Katholiek Basisonderwijs Gelderland,7231,0,3468,3,3596.1,1,0,0,0,0,0,0,0,0,,190.9,18.2,157,0,15.7,0,22.1,,126.8,30.1,0,0,0,0,80.8,19.2,0,0,0,0,,,,,,,67.61,201341.43,2977.85,0.56,0.73,0.02,1.63,1.63,0,0.22,0.81,0.79,0.8,0.06,0.97,0.01,0.06,0.33,0.18,0.01,0.07,16,0.984187482
42616,2013,42616-2013,Stichting voor Katholiek Basisonderwijs Gelderland,7231,0,3390,3,3520.2,1,0,0,0,0,0,0,0,0,,179.7,15.2,147.9,0,16.6,0,22.9,,108.7,37.2,2,0,0,0,73.5,25.1,1.4,0,0,0,,,,,,,147.88,470196.7,3179.49,0.62,0.75,0.07,2.28,2.28,0.09,0.29,0.76,0.75,0.8,0.06,0.98,0.01,0.06,0.4,0.24,0.01,0.14,16,0.835638478
42616,2014,42616-2014,Stichting voor Katholiek Basisonderwijs Gelderland,7231,0,3251,3,3371.3,1,0,0,0,0,0,0,0,0,,179.7,16,148.3,0,15.4,0,21.9,,103.6,43.7,1,0,0,0,69.8,29.5,0.7,0,0,0,58,40,2,0,0,0,148.33,476178.06,3210.24,0.64,0.78,-0.01,2.14,2.14,0.05,0.29,0.83,0.81,0.8,0.06,0.98,0.01,0.06,0.39,0.24,0.05,0.11,16,1.184834728
42616,2015,42616-2015,Stichting voor Katholiek Basisonderwijs Gelderland,7231,0,3110,3,3239.3,1,0,0,0,0,0,0,0,0,,175,17.3,140.8,2,14.9,0,22.1,,93.6,46.4,0.8,0,0,0,66.5,33,0.6,0,0,0,,,,,,,140.82,459734.22,3264.6,0.69,0.83,0.04,2.87,2.87,0.09,0.32,0.83,0.8,0.84,0.07,0.97,0.01,0.05,0.4,0.28,0.02,0.15,16,1.392778997
42616,2016,42616-2016,Stichting voor Katholiek Basisonderwijs Gelderland,7231,0,3020,3,3165.8,1,0,0,0,0,0,0,0,0,,184.8,17.9,144.2,0,22.6,0,20.9,,99,44.4,0.8,0,0,0,68.7,30.8,0.6,0,0,0,,,,,,,144.17,481187.13,3337.62,0.67,0.82,0.04,3.13,3.13,0.14,0.36,0.82,0.8,0.83,0.08,0.97,0.01,0.07,0.48,0.32,0.01,0.21,16,1.428519047
42623,2012,42623-2012,Stichting Openbaar Onderwijs Zwolle en Regio,8032,0,5330,3,5787.5,1.1,0,0,0,0,0,0,0,0,,276.9,27.4,217.3,0,32.1,0,24.5,,179.4,37.9,0,0,0,0,82.6,17.4,0,0,0,0,,,,,,,217.33,692351.81,3185.75,0.58,0.62,0.01,1.3,1.3,0.07,0.2,0.86,0.81,0.82,0.01,0.94,0.01,0.07,0.33,0.19,0.02,0.04,26,24.14854033
42623,2013,42623-2013,Stichting Openbaar Onderwijs Zwolle en Regio,8032,0,5251,3,5667.7,1.1,0,0,0,0,0,0,0,0,,325.3,25.9,261,0,38.4,0,20.1,,212.3,47.8,1,0,0,0,81.3,18.3,0.4,0,0,0,,,,,,,261.04,831866.15,3186.7,0.59,0.63,0.04,1.59,1.59,0.08,0.2,0.82,0.77,0.8,0.01,0.94,0.01,0.08,0.33,0.16,0.02,0.08,26,23.87004748
42623,2014,42623-2014,Stichting Openbaar Onderwijs Zwolle en Regio,8032,0,5118,3,5479.8,1.1,0,0,0,0,0,0,0,0,,333.4,25.1,276.2,0,32.1,0,18.5,,183.1,88.6,4.5,0,0,0,66.3,32.1,1.6,0,0,0,58,40,2,0,0,0,276.18,884409.64,3202.33,0.54,0.59,-0.03,1.26,1.26,0.04,0.19,0.88,0.83,0.81,0.02,0.95,0.01,0.08,0.31,0.18,0.04,0.04,26,22.61056211
42623,2015,42623-2015,Stichting Openbaar Onderwijs Zwolle en Regio,8032,0,5128,3,5475.1,1.1,0,0,0,0,0,0,0,0,,342,22.3,281,0,38.7,0,18.2,,186.6,87,7.4,0,0,0,66.4,31,2.6,0,0,0,,,,,,,281.03,909761.13,3237.19,0.52,0.58,-0.02,1.13,1.13,0.01,0.16,0.88,0.83,0.82,0.02,0.94,0.01,0.07,0.28,0.15,0.03,0.02,26,23.49896033
42623,2016,42623-2016,Stichting Openbaar Onderwijs Zwolle en Regio,8032,0,5233,3,5556.4,1.1,0,0,0,0,0,0,0,0,,337,22.2,268.3,0,46.6,0,19.5,,176.3,85.5,6.4,0,0,0,65.7,31.9,2.4,0,0,0,,,,,,,268.26,906794.43,3380.32,0.5,0.57,-0.02,1.12,1.12,-0.01,0.14,0.87,0.83,0.82,0.02,0.96,0.01,0.07,0.24,0.13,0.03,0.01,26,23.13529419
42632,2012,42632-2012,Stichting voor Protestants-Christelijk Primair Onderwijs op Goeree-Overflakkee,3255,0,2069,2,2115.8,1,0,0,0,0,0,0,0,0,,124.2,14.8,99.2,0,10.2,0,20.9,,84.2,15,0,0,0,0,84.9,15.1,0,0,0,0,,,,,,,98.76,297441.23,3011.74,0.68,0.77,-0.01,2.31,2.31,0.1,0.32,0.83,0.8,0.79,0.04,0.96,0,0.07,0.42,0.09,0.02,0.14,13,1.527273421
42632,2013,42632-2013,Stichting voor Protestants-Christelijk Primair Onderwijs op Goeree-Overflakkee,3255,0,2008,2,2053.3,1,0,0,0,0,0,0,0,0,,122.9,14,99.3,0,9.5,0,20.2,,82.6,16.8,0,0,0,0,83.1,16.9,0,0,0,0,,,,,,,99.33,302538.87,3045.86,0.68,0.8,0.04,2.94,2.94,0.14,0.34,0.79,0.75,0.78,0.06,0.94,0,0.08,0.46,0.07,0.03,0.19,13,1.602322033
42632,2014,42632-2014,Stichting voor Protestants-Christelijk Primair Onderwijs op Goeree-Overflakkee,3255,0,1937,2,1981.1,1,0,0,0,0,0,0,0,0,,118.2,14.3,94.3,0,9.6,0,20.5,,77.9,16.4,0,0,0,0,82.6,17.4,0,0,0,0,58,40,2,0,0,0,94.33,292351.01,3099.19,0.69,0.8,-0.01,2.88,2.88,0.14,0.35,0.83,0.79,0.79,0.06,0.96,0.01,0.06,0.47,0.05,0.04,0.19,13,1.371364658
42632,2015,42632-2015,Stichting voor Protestants-Christelijk Primair Onderwijs op Goeree-Overflakkee,3255,0,1914,2,1956.9,1,0,0,0,0,0,0,0,0,,114.8,13.3,91.1,0,10.3,0,21,,73.3,17.8,0,0,0,0,80.4,19.6,0,0,0,0,,,,,,,91.15,287547.11,3154.76,0.65,0.82,0,3.45,3.45,0.14,0.34,0.8,0.77,0.77,0.09,0.96,0,0.09,0.48,0.04,0.02,0.22,13,1.336998168
42632,2016,42632-2016,Stichting voor Protestants-Christelijk Primair Onderwijs op Goeree-Overflakkee,3255,0,1886,2,1924.4,1,0,0,0,0,0,0,0,0,,118,12.3,95.4,0,10.3,0,19.8,,75.6,19.8,0,0,0,0,79.3,20.7,0,0,0,0,,,,,,,95.38,310976.45,3260.43,0.65,0.84,0.02,4.07,4.07,0.17,0.34,0.82,0.77,0.79,0.1,0.94,0.01,0.09,0.48,0.22,0.02,0.26,13,1.632404236
42634,2012,42634-2012,Stichting Omnisscholen,4462,0,406,1,428.2,1.1,0,0,0,0,0,0,0,0,,36.6,2.8,31.6,0,2.2,0,12.8,,28.8,2.8,0,0,0,0,91,9,0,0,0,0,,,,,,,31.63,97621.88,3086.39,0.49,0.69,0.05,-1.77,-1.77,0.08,0.16,0.88,0.8,0.85,0.07,0.91,0.08,0.05,0.34,0.16,0.02,-0.3,3,0.950438495
42634,2013,42634-2013,Stichting Omnisscholen,4462,0,363,1,389.1,1.1,0,0,0,0,0,0,0,0,,32.9,2,28.6,0,2.2,0,12.7,,19.5,9.1,0,0,0,0,68.1,31.9,0,0,0,0,,,,,,,28.65,90420.3,3156.55,0.51,0.58,0.07,1.82,1.82,0.14,0.25,0.82,0.8,0.82,0.04,0.97,0.02,0.08,0.49,0.22,0.03,0.17,3,2.196208855
42634,2014,42634-2014,Stichting Omnisscholen,4462,0,322,1,352.6,1.1,0,0,0,0,0,0,0,0,,30.3,2,27,0,1.4,0,11.9,,16.4,10.6,0,0,0,0,60.9,39.1,0,0,0,0,58,40,2,0,0,0,26.96,86770.94,3218.09,0.59,0.67,-0.02,2.1,2.1,0.13,0.26,0.91,0.86,0.84,0.04,0.95,0.02,0.06,0.44,0.26,0.02,0.16,3,2.413158373
42634,2015,42634-2015,Stichting Omnisscholen,4462,0,343,1,379,1.1,0,0,0,0,0,0,0,0,,28.8,2,25.2,0,1.6,0,13.6,,14.2,10.5,0,0,0,0.5,56.4,41.7,0,0,0,1.9,,,,,,,24.72,82341.56,3331.33,0.63,0.75,-0.06,2.26,2.26,0.07,0.21,0.92,0.89,0.84,0.04,0.96,0.02,0.06,0.33,0.21,0,0.11,3,2.413158373
42634,2016,42634-2016,Stichting Omnisscholen,4462,0,348,1,390,1.1,0,0,0,0,0,0,0,0,,27.9,2,24.5,0,1.4,0,14.2,,14.4,10.1,0,0,0,0,58.9,41.1,0,0,0,0,,,,,,,24.55,85965.73,3502.23,0.43,0.54,-0.06,1.18,1.18,-0.01,0.15,0.91,0.88,0.83,0.04,0.97,0.02,0.05,0.35,0.15,0.01,0.03,3,2.33023604
42653,2012,42653-2012,Stichting voor PC/RK Primair Onderwijs Middelburg/Vlissingen,4384,0,3212,3,3363.5,1,0,0,0,0,0,0,0,0,,200.9,13.2,174.8,0,12.9,0,18.4,,132.9,40.8,1,0,0,0,76.1,23.4,0.6,0,0,0,,,,,,,174.76,548257.85,3137.14,0.52,0.61,-0.01,1.6,1.6,0.07,0.22,0.87,0.83,0.82,0.04,0.96,0.01,0.06,0.38,0.15,0.01,0.09,11,1.836300629
42653,2013,42653-2013,Stichting voor PC/RK Primair Onderwijs Middelburg/Vlissingen,4384,0,3179,3,3334.1,1,0,0,0,0,0,0,0,0,,192,15.8,163.9,0,12.2,0,19.4,,122.8,41.2,0,0,0,0,74.9,25.1,0,0,0,0,,,,,,,163.94,517436.88,3156.21,0.58,0.7,0,2.15,2.15,0.09,0.21,0.83,0.81,0.81,0.04,0.97,0.01,0.06,0.34,0.16,0.01,0.12,11,2.172221318
42653,2014,42653-2014,Stichting voor PC/RK Primair Onderwijs Middelburg/Vlissingen,4384,0,3108,3,3253.8,1,0,0,0,0,0,0,0,0,,182.7,11.6,161.2,0,9.9,0,19.3,,114.4,46.9,0,0,0,0,70.9,29.1,0,0,0,0,58,40,2,0,0,0,161.24,515182.44,3195.1,0.62,0.74,0.01,2.46,2.46,0.11,0.23,0.85,0.82,0.82,0.04,0.96,0.01,0.06,0.35,0.19,0.01,0.14,11,2.479662734
42653,2015,42653-2015,Stichting voor PC/RK Primair Onderwijs Middelburg/Vlissingen,4384,0,3064,3,3199.3,1,0,0,0,0,0,0,0,0,,179.4,11.7,159.8,0,7.9,0,19.2,,111.6,48.2,0,0,0,0,69.8,30.2,0,0,0,0,,,,,,,159.76,522492.39,3270.56,0.59,0.75,-0.01,2.67,2.67,0.11,0.22,0.85,0.82,0.82,0.06,0.97,0,0.08,0.36,0.18,0.01,0.15,11,2.494029234
42653,2016,42653-2016,Stichting voor PC/RK Primair Onderwijs Middelburg/Vlissingen,4384,0,3041,3,3170,1,0,0,0,0,0,0,0,0,,179.7,11.6,157.5,0,10.7,0,19.3,,105.2,52.3,0,0,0,0,66.8,33.2,0,0,0,0,,,,,,,157.48,536131.08,3404.53,0.58,0.75,0.01,2.7,2.7,0.1,0.22,0.85,0.82,0.82,0.07,0.97,0,0.08,0.37,0.19,0.03,0.16,11,2.577736851
42656,2012,42656-2012,Vereniging voor Protestants Christelijk Basisonderwijs in Noardwest Frysl_n,8801,0,2074,2,2147.5,1,0,0,0,0,0,0,0,0,,119.9,13.3,104.6,0,1.9,0,19.8,,89.5,15.1,0,0,0,0,85.5,14.5,0,0,0,0,,,,,,,71.43,213676.59,2991.31,0.8,0.84,0.02,2.83,2.83,0.26,0.43,0.89,0.8,0.81,0.02,0.9,0.01,0.06,0.49,0.21,0.01,0.16,18,0.855899587
42656,2013,42656-2013,Vereniging voor Protestants Christelijk Basisonderwijs in Noardwest Frysl_n,8801,0,2027,2,2105,1,0,0,0,0,0,0,0,0,,126.9,14,111.5,0,1.4,0,18.2,,89.5,22,0,0,0,0,80.3,19.7,0,0,0,0,,,,,,,111.49,345075.56,3095.25,0.81,0.84,0.02,3.52,3.52,0.28,0.44,0.88,0.79,0.8,0.02,0.91,0.01,0.06,0.5,0.22,0.01,0.22,18,1.04200251
42656,2014,42656-2014,Vereniging voor Protestants Christelijk Basisonderwijs in Noardwest Frysl_n,8801,0,1984,2,2044,1,0,0,0,0,0,0,0,0,,122.5,13,108.1,0,1.3,0,18.3,,86.2,21.1,0.8,0,0,0,79.7,19.5,0.7,0,0,0,58,40,2,0,0,0,108.14,340698.98,3150.42,0.78,0.83,-0.04,3.09,3.09,0.21,0.44,0.86,0.82,0.79,0.03,0.95,0.01,0.07,0.49,0.24,0.03,0.21,18,0.910902624
42656,2015,42656-2015,Vereniging voor Protestants Christelijk Basisonderwijs in Noardwest Frysl_n,8801,0,1883,2,1941.8,1,0,0,0,0,0,0,0,0,,113.3,10.7,99.7,0,3,0,18.9,,82,16.9,0.8,0,0,0,82.3,16.9,0.8,0,0,0,,,,,,,99.66,319436.19,3205.26,0.79,0.85,0,3.44,3.44,0.21,0.44,0.84,0.8,0.81,0.03,0.96,0.01,0.07,0.48,0.23,0.02,0.21,18,0.755492707
42656,2016,42656-2016,Vereniging voor Protestants Christelijk Basisonderwijs in Noardwest Frysl_n,8801,0,1895,2,1950.2,1,0,0,0,0,0,0,0,0,,115.9,10.4,102.7,0,2.9,0,18.5,,85.3,16.6,0.8,0,0,0,83.1,16.1,0.8,0,0,0,,,,,,,102.66,341840.23,3329.73,0.81,0.86,0.04,4.17,4.17,0.25,0.47,0.78,0.76,0.78,0.03,0.97,0,0.08,0.51,0.27,0.01,0.26,18,0.816889033
42657,2012,42657-2012,Stichting Openbaar Basisonderwijs Harlingen,8861,0,566,2,590.3,1,0,0,0,0,0,0,0,0,,37.9,4.5,30.6,0,2.9,0,18.5,,22.4,8.2,0,0,0,0,73.3,26.7,0,0,0,0,,,,,,,6.96,23049.13,3313.75,0.59,0.69,0,2.42,2.42,0.1,0.16,0.91,0.79,0.78,0.03,0.87,0.09,0.05,0.26,0.16,0,0.12,3,0.2081666
42657,2013,42657-2013,Stichting Openbaar Basisonderwijs Harlingen,8861,0,533,2,553.1,1,0,0,0,0,0,0,0,0,,35.8,3.5,30.5,0,1.9,0,17.5,,20.5,10,0,0,0,0,67.1,32.9,0,0,0,0,,,,,,,30.47,101908.45,3344.01,0.69,0.76,0.07,2.7,2.7,0.13,0.23,0.83,0.73,0.78,0.02,0.89,0.07,0.06,0.33,0.23,0.07,0.14,3,1.209683154
42657,2014,42657-2014,Stichting Openbaar Basisonderwijs Harlingen,8861,0,520,2,538.9,1,0,0,0,0,0,0,0,0,,34.8,3.8,29,0,2,0,17.9,,19,10,0,0,0,0,65.5,34.5,0,0,0,0,58,40,2,0,0,0,29.02,98118.39,3380.58,0.71,0.79,0.03,3.35,3.35,0.18,0.29,0.87,0.83,0.85,0.03,0.96,0.02,0.07,0.41,0.29,0.01,0.2,3,1.601041328
42657,2015,42657-2015,Stichting Openbaar Basisonderwijs Harlingen,8861,0,518,2,538.4,1,0,0,0,0,0,0,0,0,,32.4,4.6,25.5,0,2.3,0,20.3,,15.3,10.3,0,0,0,0,59.8,40.2,0,0,0,0,,,,,,,25.51,87555.85,3432.28,0.74,0.81,0.05,4.15,4.15,0.25,0.34,0.82,0.8,0.84,0.03,0.97,0,0.07,0.46,0.34,0,0.27,3,1.609347694
42657,2016,42657-2016,Stichting Openbaar Basisonderwijs Harlingen,8861,0,534,2,558.6,1,0,0,0,0,0,0,0,0,,28.6,2.6,25.1,0,0.9,0,21.3,,15.4,9.7,0,0,0,0,61.4,38.6,0,0,0,0,,,,,,,25.11,88329.06,3517.12,0.65,0.79,0.05,4.16,4.16,0.3,0.38,0.75,0.74,0.77,0.08,0.98,0,0.11,0.57,0.37,0,0.37,3,1.069267662
42658,2012,42658-2012,Stichting Christel. Onderw. Bomm.waard,5308,0,804,2,845.7,1.1,0,0,0,0,0,0,0,0,,49,6.1,39.6,0,3.3,0,20.3,,35.2,4.5,0,0,0,0,88.7,11.3,0,0,0,0,,,,,,,36.46,106227.68,2913.51,0.68,0.8,0,3.6,3.6,0.24,0.4,0.88,0.85,0.84,0.08,0.96,0,0.04,0.57,0.12,0.01,0.31,6,0.725947657
42658,2013,42658-2013,Stichting Christel. Onderw. Bomm.waard,5308,0,805,2,849.1,1.1,0,0,0,0,0,0,0,0,,51.7,5,42.1,0,4.6,0,19.1,,36.7,5.4,0,0,0,0,87.1,12.9,0,0,0,0,,,,,,,42.1,123899.69,2942.9,0.65,0.78,0,3.23,3.23,0.22,0.39,0.86,0.83,0.83,0.08,0.96,0,0.04,0.57,0.09,0.02,0.29,6,0.627428615
42658,2014,42658-2014,Stichting Christel. Onderw. Bomm.waard,5308,0,782,2,821.3,1.1,0,0,0,0,0,0,0,0,,50.4,6.7,40.1,0,3.6,0,19.5,,33.7,6.4,0,0,0,0,84,16,0,0,0,0,58,40,2,0,0,0,40.1,121314.69,3025.26,0.69,0.82,0.04,4.09,4.09,0.27,0.42,0.85,0.8,0.83,0.08,0.95,0,0.05,0.59,0.11,0.02,0.33,6,0.770497675
42658,2015,42658-2015,Stichting Christel. Onderw. Bomm.waard,5308,0,769,2,805,1,0,0,0,0,0,0,0,0,,50.4,6.4,39.8,0,4.1,0,19.3,,32.8,7.1,0,0,0,0,82.2,17.8,0,0,0,0,,,,,,,39.83,123431.93,3099.16,0.66,0.84,0.03,4.43,4.43,0.25,0.43,0.8,0.78,0.8,0.11,0.97,0,0.08,0.63,0.11,0.03,0.36,6,0.934701378
42658,2016,42658-2016,Stichting Christel. Onderw. Bomm.waard,5308,0,757,2,790.9,1,0,0,0,0,0,0,0,0,,49.2,5.8,39.4,0,3.9,0,19.2,,32.5,5.9,1,0,0,0,82.5,15,2.5,0,0,0,,,,,,,39.43,126652.8,3212.46,0.61,0.82,-0.02,3.73,3.73,0.2,0.41,0.82,0.81,0.79,0.14,0.98,0,0.08,0.66,0.06,0.03,0.34,6,1.099848474
42669,2012,42669-2012,Stichting Kom Leren,6224,0,4029,3,4234.5,1.1,0,0,0,0,0,0,0,0,,254.5,20.9,221.1,0,12.4,0,18.2,,195.3,25.8,0,0,0,0,88.3,11.7,0,0,0,0,,,,,,,221.07,709532,3209.51,0.64,0.74,0.01,2.13,2.13,0.27,0.3,0.9,0.85,0.83,0.05,0.95,0,0.05,0.48,0.07,0.01,0.14,20,1.021492716
42669,2013,42669-2013,Stichting Kom Leren,6224,0,3863,3,4046.9,1,0,0,0,0,0,0,0,0,,237.5,18.9,208.1,0,10.4,0,18.6,,171.4,36.8,0,0,0,0,82.3,17.7,0,0,0,0,,,,,,,208.12,676371.96,3249.94,0.66,0.76,0,2.2,2.2,0.28,0.32,0.86,0.83,0.83,0.05,0.97,0,0.06,0.48,0.07,0.01,0.14,20,1.158163246
42669,2014,42669-2014,Stichting Kom Leren,6224,0,3732,3,3906.9,1,0,0,0,0,0,0,0,0,,225.1,18.9,197.3,0,8.8,0,18.9,,155.8,41.5,0,0,0,0,79,21,0,0,0,0,58,40,2,0,0,0,197.32,655359.89,3321.3,0.67,0.78,-0.02,2.05,2.05,0.29,0.31,0.92,0.86,0.82,0.05,0.93,0.01,0.06,0.47,0.07,0.01,0.11,20,1.381179892
42669,2015,42669-2015,Stichting Kom Leren,6224,0,3687,3,3883.2,1.1,0,0,0,0,0,0,0,0,,215.1,18.2,190.1,0,6.9,0,19.4,,146,44.1,0,0,0,0,76.8,23.2,0,0,0,0,,,,,,,190.1,639701.36,3365.16,0.68,0.8,0.01,2.44,2.44,0.29,0.32,0.87,0.82,0.83,0.06,0.95,0.01,0.07,0.48,0.08,0.01,0.14,20,1.43820063
42669,2016,42669-2016,Stichting Kom Leren,6224,0,3612,3,3832.5,1.1,0,0,0,0,0,0,0,0,,201.1,15.5,175.9,0,9.7,0,20.5,,134.7,41.2,0,0,0,0,76.6,23.4,0,0,0,0,,,,,,,175.85,611697.85,3478.45,0.63,0.8,0.04,2.75,2.75,0.33,0.36,0.81,0.78,0.82,0.1,0.96,0.01,0.1,0.56,0.2,0,0.2,20,1.337505534
42683,2012,42683-2012,Stichting Meer Primair,2131,0,5712,3,5883.3,1,0,0,0,0,0,0,0,0,,347.7,25.7,293,0,29.1,0,19.5,,247.8,45.1,0,0,0,0,84.6,15.4,0,0,0,0,,,,,,,242.66,709132.47,2922.29,0.59,0.69,0.01,2.16,2.16,0.12,0.22,0.88,0.83,0.83,0.04,0.94,0,0.07,0.38,0.1,0.02,0.13,18,1.616267386
